accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
0.05,-0.11,1.1,0.19,-0.18,0.13,2.48,-5.47
0.05,-0.1,1.1,0.19,-0.16,0.12,2.46,-5.33
0.05,-0.1,1.11,0.18,-0.15,0.12,2.72,-5.22
0.05,-0.1,1.1,0.09,-0.27,0.23,2.79,-5.28
0.05,-0.09,1.1,0.14,-0.17,0.15,2.76,-4.76
0.06,-0.09,1.1,0.28,0.04,-0.09,2.96,-4.78
0.06,-0.1,1.1,0.11,-0.16,0.14,3.01,-5.03
0.05,-0.09,1.11,0.24,-0.04,0.0,2.54,-4.63
0.05,-0.09,1.11,0.17,-0.19,0.14,2.71,-4.53
0.05,-0.08,1.12,0.16,-0.18,0.13,2.77,-4.22
0.05,-0.08,1.13,0.17,-0.19,0.11,2.7,-3.82
0.05,-0.07,1.14,0.24,-0.04,-0.06,2.68,-3.75
0.06,-0.07,1.14,0.24,-0.11,-0.01,2.96,-3.63
0.06,-0.07,1.14,0.19,-0.18,0.09,2.94,-3.72
0.06,-0.07,1.14,0.22,-0.19,0.07,2.83,-3.35
0.06,-0.07,1.14,0.32,0.01,-0.17,3.04,-3.5
0.06,-0.07,1.13,0.21,-0.2,0.07,3.14,-3.53
0.07,-0.07,1.13,0.21,-0.2,0.07,3.33,-3.33
0.07,-0.07,1.13,0.21,-0.2,0.06,3.67,-3.62
0.07,-0.07,1.14,0.22,-0.18,0.02,3.52,-3.45
0.08,-0.07,1.13,0.2,-0.23,0.05,3.91,-3.8
0.09,-0.07,1.12,0.18,-0.22,0.05,4.46,-3.57
0.09,-0.08,1.12,0.25,-0.06,-0.12,4.47,-4.12
0.08,-0.08,1.11,0.09,-0.33,0.14,4.22,-3.87
0.09,-0.09,1.11,0.12,-0.17,-0.01,4.82,-4.62
0.09,-0.09,1.11,0.11,-0.21,0.01,4.62,-4.67
0.1,-0.09,1.1,0.15,-0.03,-0.13,5.33,-4.85
0.1,-0.11,1.09,0.07,-0.1,-0.06,5.13,-5.59
0.1,-0.12,1.09,0.02,-0.16,0.01,5.13,-6.24
0.1,-0.13,1.09,-0.0,-0.12,-0.04,5.07,-7.01
0.09,-0.14,1.08,-0.07,-0.13,0.03,4.76,-7.2
0.09,-0.13,1.08,-0.16,-0.15,0.08,4.81,-6.78
0.08,-0.14,1.09,-0.13,-0.11,0.04,4.09,-7.36
0.06,-0.15,1.08,-0.13,-0.08,0.02,3.2,-7.92
0.06,-0.15,1.08,-0.12,-0.1,0.05,2.99,-8.14
0.04,-0.14,1.07,-0.13,-0.0,-0.02,1.9,-7.55
0.02,-0.14,1.07,-0.07,0.04,-0.05,1.2,-7.43
0.02,-0.15,1.08,-0.08,0.01,-0.02,0.83,-7.81
0.0,-0.14,1.08,0.04,0.17,-0.16,0.17,-7.15
0.01,-0.14,1.07,-0.07,-0.04,0.08,0.35,-7.64
0.01,-0.15,1.06,0.1,0.21,-0.17,0.51,-7.85
0.01,-0.15,1.04,-0.01,-0.03,0.08,0.53,-8.0
0.01,-0.15,1.04,0.02,-0.05,0.09,0.35,-8.04
0.01,-0.15,1.03,0.09,0.11,-0.06,0.65,-8.17
0.01,-0.15,1.02,0.1,0.1,-0.05,0.6,-8.29
0.0,-0.14,1.02,0.06,-0.07,0.12,0.1,-7.9
0.01,-0.14,1.02,0.15,0.06,-0.0,0.4,-7.78
0.01,-0.13,1.04,0.1,-0.1,0.15,0.58,-7.35
0.01,-0.13,1.05,0.09,-0.15,0.17,0.68,-6.86
0.03,-0.13,1.07,0.16,-0.15,0.14,1.35,-7.15
0.02,-0.13,1.09,0.17,-0.17,0.13,1.3,-6.76
0.03,-0.12,1.1,0.16,-0.15,0.13,1.54,-6.32
0.04,-0.12,1.11,0.25,-0.07,-0.0,2.1,-6.17
0.04,-0.11,1.11,0.22,-0.18,0.12,2.01,-5.67
0.04,-0.11,1.13,0.23,-0.15,0.03,2.25,-5.47
0.05,-0.11,1.13,0.2,-0.18,0.09,2.51,-5.32
0.05,-0.1,1.13,0.2,-0.14,0.05,2.47,-5.16
0.05,-0.09,1.14,0.17,-0.17,0.09,2.36,-4.76
0.04,-0.08,1.14,0.16,-0.17,0.09,2.11,-4.24
0.04,-0.09,1.15,0.22,0.02,-0.05,2.22,-4.41
0.04,-0.08,1.15,0.13,-0.11,0.11,2.19,-4.13
0.04,-0.08,1.15,0.17,0.05,-0.03,1.99,-3.92
0.04,-0.08,1.15,0.09,-0.08,0.11,2.02,-4.17
0.04,-0.08,1.15,0.08,-0.05,0.1,1.93,-3.81
0.04,-0.08,1.16,0.13,0.14,-0.04,1.79,-3.93
0.03,-0.08,1.15,0.13,0.16,-0.05,1.68,-3.81
0.04,-0.08,1.15,0.06,0.02,0.11,2.04,-4.01
0.05,-0.08,1.14,0.09,0.19,-0.06,2.33,-3.95
0.06,-0.09,1.13,0.0,0.07,0.08,3.0,-4.3
0.07,-0.09,1.13,0.07,0.19,-0.04,3.37,-4.29
0.08,-0.09,1.13,0.02,0.12,0.02,3.93,-4.48
0.08,-0.09,1.13,0.06,0.23,-0.09,3.95,-4.77
0.09,-0.09,1.13,-0.02,0.11,0.04,4.34,-4.68
0.09,-0.09,1.13,-0.14,-0.02,0.15,4.37,-4.62
0.09,-0.09,1.11,-0.12,0.1,0.03,4.71,-4.55
0.09,-0.09,1.11,-0.11,0.11,0.03,4.74,-4.46
0.08,-0.09,1.11,-0.12,0.12,0.01,4.35,-4.66
0.08,-0.09,1.11,-0.07,0.26,-0.14,4.25,-4.64
0.08,-0.09,1.12,-0.12,0.13,-0.02,3.95,-4.38
0.07,-0.09,1.11,-0.13,0.12,-0.01,3.42,-4.51
0.06,-0.09,1.12,-0.18,0.15,-0.01,3.32,-4.5
0.05,-0.09,1.12,-0.13,0.17,-0.05,2.71,-4.74
0.05,-0.09,1.13,-0.11,0.2,-0.08,2.68,-4.44
0.05,-0.09,1.12,-0.21,0.04,0.1,2.43,-4.63
0.06,-0.09,1.12,-0.12,0.14,-0.0,3.22,-4.73
0.07,-0.09,1.1,-0.1,0.22,-0.08,3.62,-4.78
0.08,-0.09,1.11,-0.08,0.17,-0.03,3.99,-4.9
0.07,-0.11,1.09,-0.09,0.16,-0.04,3.41,-5.66
0.08,-0.1,1.09,-0.1,0.18,-0.04,4.14,-5.34
0.1,-0.12,1.09,-0.07,0.26,-0.12,5.02,-6.29
0.08,-0.12,1.09,-0.03,0.31,-0.18,4.04,-6.46
0.11,-0.12,1.09,-0.14,0.16,-0.05,5.64,-6.23
0.1,-0.13,1.09,-0.15,0.16,-0.06,5.32,-6.71
0.1,-0.12,1.09,-0.24,-0.02,0.11,5.48,-6.21
0.09,-0.13,1.09,-0.1,0.31,-0.21,4.85,-6.56
0.1,-0.13,1.08,-0.16,0.13,-0.06,5.18,-6.61
0.09,-0.13,1.09,-0.15,0.15,-0.07,4.81,-6.97
0.1,-0.13,1.1,-0.12,0.14,-0.06,4.96,-6.52
0.1,-0.14,1.1,-0.12,0.14,-0.06,4.99,-7.01
0.09,-0.13,1.11,-0.07,0.29,-0.2,4.46,-6.71
0.09,-0.13,1.13,-0.05,0.34,-0.23,4.75,-6.71
0.1,-0.13,1.12,-0.14,0.3,-0.13,5.08,-6.78
0.11,-0.15,1.13,-0.08,0.42,-0.19,5.41,-7.29
0.11,-0.15,1.13,-0.19,0.35,-0.1,5.69,-7.51
0.12,-0.15,1.14,-0.22,0.41,-0.11,5.96,-7.28
0.12,-0.15,1.13,-0.19,0.64,-0.26,5.97,-7.66
0.11,-0.15,1.12,-0.28,0.53,-0.11,5.74,-7.64
0.1,-0.14,1.08,-0.3,0.6,-0.17,5.3,-7.17
0.11,-0.13,1.05,-0.27,0.7,-0.24,5.98,-7.14
0.1,-0.14,1.03,-0.36,0.59,-0.14,5.66,-7.59
0.09,-0.14,1.03,-0.3,0.61,-0.21,4.95,-7.58
0.08,-0.14,1.03,-0.31,0.42,-0.06,4.41,-7.46
0.08,-0.13,1.03,-0.31,0.38,-0.08,4.15,-7.41
0.08,-0.14,1.05,-0.31,0.28,-0.07,4.37,-7.34
0.07,-0.13,1.06,-0.18,0.42,-0.25,3.65,-7.19
0.07,-0.12,1.1,-0.2,0.18,-0.12,3.68,-6.11
0.06,-0.11,1.1,-0.13,0.14,-0.16,3.01,-5.89
0.05,-0.1,1.11,0.02,0.25,-0.38,2.55,-5.33
0.05,-0.11,1.1,0.04,0.05,-0.25,2.68,-5.59
0.05,-0.11,1.09,0.12,-0.0,-0.27,2.63,-5.64
0.05,-0.11,1.06,0.18,-0.03,-0.3,2.84,-5.91
0.06,-0.12,1.03,0.18,-0.08,-0.32,3.49,-6.63
0.07,-0.12,1.02,0.21,-0.13,-0.31,3.62,-6.83
0.07,-0.12,1.02,0.19,-0.22,-0.26,3.99,-6.89
0.07,-0.12,1.04,0.28,-0.09,-0.43,3.78,-6.44
0.07,-0.11,1.07,0.2,-0.23,-0.25,3.95,-5.83
0.08,-0.1,1.09,0.21,-0.24,-0.25,3.99,-5.32
0.1,-0.11,1.1,0.31,-0.11,-0.4,4.97,-5.64
0.11,-0.12,1.09,0.22,-0.25,-0.27,5.88,-6.23
0.12,-0.13,1.09,0.18,-0.22,-0.29,6.45,-6.75
0.13,-0.13,1.08,0.15,-0.16,-0.35,6.93,-7.02
0.14,-0.14,1.08,0.15,-0.04,-0.41,7.3,-7.17
0.13,-0.13,1.08,0.02,-0.12,-0.29,6.82,-6.56
0.13,-0.12,1.06,-0.05,-0.09,-0.27,6.87,-6.65
0.11,-0.12,1.04,-0.11,-0.08,-0.26,6.11,-6.58
0.11,-0.13,1.04,-0.11,0.07,-0.36,5.94,-6.89
0.09,-0.13,1.04,-0.17,0.06,-0.33,5.1,-7.14
0.06,-0.13,1.04,-0.28,-0.06,-0.17,3.47,-7.15
0.06,-0.13,1.05,-0.29,-0.06,-0.15,3.02,-7.16
0.03,-0.13,1.07,-0.32,-0.08,-0.13,1.68,-7.03
0.02,-0.13,1.08,-0.32,-0.11,-0.14,1.03,-6.79
0.01,-0.13,1.08,-0.3,-0.09,-0.13,0.65,-7.04
-0.01,-0.14,1.09,-0.29,-0.08,-0.14,-0.35,-7.12
-0.02,-0.12,1.09,-0.25,-0.1,-0.13,-0.99,-6.43
-0.04,-0.12,1.1,-0.23,-0.1,-0.15,-2.07,-6.41
-0.03,-0.11,1.1,-0.2,-0.13,-0.13,-1.6,-5.77
-0.05,-0.12,1.11,-0.2,-0.11,-0.12,-2.54,-6.06
-0.05,-0.12,1.09,-0.13,-0.13,-0.11,-2.63,-6.29
-0.04,-0.12,1.1,-0.07,-0.14,-0.09,-1.84,-6.3
-0.05,-0.12,1.09,-0.04,-0.13,-0.09,-2.74,-6.49
-0.03,-0.13,1.09,0.02,0.02,-0.24,-1.44,-6.63
-0.03,-0.14,1.09,-0.02,-0.08,-0.11,-1.65,-7.08
-0.03,-0.13,1.09,-0.02,-0.12,-0.04,-1.46,-6.61
-0.03,-0.12,1.09,0.0,-0.12,-0.03,-1.33,-6.12
-0.03,-0.13,1.1,0.0,-0.12,-0.03,-1.49,-6.86
-0.02,-0.13,1.09,-0.02,-0.1,-0.02,-1.28,-6.8
-0.02,-0.13,1.1,0.01,-0.1,0.01,-0.85,-6.82
-0.01,-0.13,1.09,0.01,-0.09,-0.01,-0.29,-6.74
-0.0,-0.12,1.1,0.05,0.07,-0.13,-0.24,-6.11
-0.01,-0.12,1.11,-0.01,-0.01,-0.03,-0.46,-6.08
-0.0,-0.11,1.1,-0.03,-0.07,0.04,-0.23,-5.87
0.01,-0.12,1.11,-0.03,-0.04,-0.02,0.33,-6.11
0.01,-0.12,1.11,-0.03,-0.04,0.02,0.34,-6.11
0.01,-0.11,1.11,-0.04,-0.03,0.02,0.45,-5.79
0.0,-0.11,1.11,-0.1,-0.02,-0.0,0.1,-5.41
-0.0,-0.11,1.11,-0.06,-0.05,0.0,-0.05,-5.69
0.0,-0.11,1.11,-0.06,-0.02,0.0,0.22,-5.61
-0.0,-0.11,1.11,-0.08,0.04,-0.04,-0.02,-5.71
-0.0,-0.11,1.1,0.03,0.22,-0.2,-0.13,-5.73
-0.01,-0.11,1.1,-0.09,0.06,-0.05,-0.53,-5.79
-0.01,-0.12,1.1,0.02,0.26,-0.22,-0.27,-6.18
-0.01,-0.12,1.1,-0.12,0.08,-0.0,-0.68,-5.96
-0.01,-0.12,1.1,-0.04,0.18,-0.08,-0.5,-6.02
-0.01,-0.12,1.1,0.01,0.3,-0.18,-0.71,-6.24
-0.01,-0.12,1.09,-0.08,0.05,0.08,-0.69,-6.12
-0.01,-0.11,1.1,-0.1,0.09,0.08,-0.73,-5.74
-0.01,-0.12,1.1,-0.08,0.14,0.01,-0.48,-6.06
-0.01,-0.11,1.11,-0.06,0.07,0.1,-0.37,-5.82
-0.0,-0.11,1.12,-0.05,0.1,0.08,-0.01,-5.74
0.01,-0.11,1.11,-0.04,0.11,0.08,0.74,-5.8
0.02,-0.11,1.11,0.02,0.25,-0.06,1.02,-5.75
0.03,-0.12,1.11,-0.02,0.15,0.02,1.72,-5.97
0.04,-0.12,1.1,-0.05,0.11,0.08,2.02,-6.15
0.04,-0.11,1.1,0.03,0.22,-0.07,2.28,-5.92
0.04,-0.11,1.11,0.02,0.26,-0.08,2.29,-5.85
0.05,-0.11,1.11,0.05,0.25,-0.09,2.63,-5.73
0.05,-0.11,1.11,-0.01,0.09,0.05,2.4,-5.73
0.05,-0.12,1.1,0.04,0.25,-0.11,2.49,-6.27
0.05,-0.12,1.1,-0.05,0.07,0.04,2.55,-6.42
0.04,-0.12,1.09,0.01,0.06,0.05,2.33,-6.35
0.04,-0.12,1.1,0.02,0.06,0.04,2.19,-6.22
0.04,-0.12,1.1,0.11,0.22,-0.11,1.91,-6.06
0.05,-0.12,1.1,0.05,0.08,0.01,2.4,-6.33
0.03,-0.12,1.1,0.08,0.01,0.05,1.72,-6.25
0.04,-0.12,1.11,0.18,0.18,-0.12,1.82,-6.37
0.03,-0.12,1.1,0.19,0.17,-0.11,1.63,-6.37
0.04,-0.12,1.11,0.14,0.01,0.04,1.87,-6.38
0.05,-0.12,1.11,0.25,0.15,-0.13,2.62,-6.31
0.06,-0.13,1.1,0.17,-0.05,0.06,3.33,-6.64
0.08,-0.13,1.08,0.29,0.15,-0.14,4.04,-6.8
0.08,-0.14,1.07,0.2,-0.0,-0.01,4.5,-7.36
0.09,-0.13,1.07,0.27,0.1,-0.12,4.75,-7.02
0.1,-0.13,1.08,0.28,0.14,-0.17,5.17,-6.94
0.11,-0.13,1.07,0.19,-0.0,0.0,5.77,-6.76
0.13,-0.15,1.06,0.16,-0.01,-0.01,6.9,-7.78
0.13,-0.15,1.06,0.21,0.12,-0.15,6.65,-8.2
0.13,-0.15,1.05,0.1,0.03,-0.07,6.81,-8.28
0.12,-0.14,1.06,0.03,-0.03,0.01,6.33,-7.59
0.12,-0.14,1.07,-0.05,-0.02,0.03,6.16,-7.62
0.11,-0.14,1.09,-0.06,-0.03,0.03,5.86,-7.06
0.11,-0.13,1.09,-0.04,0.04,-0.06,5.64,-6.66
0.1,-0.12,1.1,-0.06,-0.03,0.03,5.13,-6.45
0.09,-0.14,1.09,-0.08,-0.01,0.01,4.84,-7.21
0.09,-0.13,1.11,-0.14,-0.15,0.12,4.44,-6.87
0.09,-0.13,1.1,-0.1,-0.05,0.02,4.38,-6.7
0.07,-0.13,1.1,-0.09,-0.02,-0.01,3.7,-6.67
0.07,-0.13,1.1,-0.09,-0.02,-0.0,3.59,-6.75
0.06,-0.13,1.11,-0.06,-0.02,-0.02,3.19,-6.45
0.07,-0.13,1.1,-0.07,-0.04,-0.01,3.4,-6.55
0.06,-0.13,1.1,-0.06,-0.05,-0.01,3.26,-6.67
0.06,-0.13,1.09,-0.07,-0.02,-0.01,3.29,-7.04
0.06,-0.13,1.1,-0.08,-0.01,-0.01,2.93,-6.51
0.05,-0.13,1.1,-0.04,-0.04,0.01,2.77,-6.51
0.05,-0.13,1.1,-0.11,-0.19,0.13,2.72,-6.49
0.05,-0.12,1.11,-0.02,0.0,-0.05,2.51,-6.19
0.05,-0.12,1.1,-0.07,-0.03,0.0,2.43,-6.27
0.05,-0.12,1.1,-0.01,-0.03,-0.01,2.57,-6.22
0.05,-0.12,1.1,-0.03,-0.1,0.03,2.52,-6.39
0.05,-0.12,1.1,-0.03,-0.03,-0.01,2.47,-6.31
0.05,-0.12,1.09,-0.02,-0.03,-0.02,2.68,-6.22
0.05,-0.13,1.09,0.08,0.08,-0.15,2.65,-6.76
