accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
0.06,-0.12,0.99,0.01,0.15,-0.14,3.65,-6.76
0.06,-0.12,0.99,-0.05,0.02,-0.01,3.5,-6.84
0.06,-0.12,0.99,-0.04,-0.01,0.01,3.42,-6.78
0.06,-0.12,0.99,0.01,0.15,-0.14,3.48,-6.71
0.06,-0.12,1.0,-0.06,0.02,-0.0,3.31,-6.77
0.06,-0.12,0.99,-0.04,0.01,-0.01,3.53,-6.87
0.06,-0.12,0.99,-0.04,-0.01,0.01,3.19,-6.73
0.06,-0.12,0.99,-0.04,-0.01,0.0,3.58,-6.64
0.05,-0.12,0.99,-0.04,0.0,0.0,3.14,-6.62
0.06,-0.12,0.99,-0.09,-0.12,0.1,3.19,-6.69
0.06,-0.12,0.99,-0.06,-0.01,0.02,3.42,-6.78
0.06,-0.11,0.99,-0.06,0.0,-0.0,3.65,-6.62
0.06,-0.12,1.0,-0.04,0.01,0.0,3.31,-7.09
0.06,-0.12,0.98,-0.04,0.0,0.0,3.4,-6.83
0.06,-0.12,0.99,-0.04,-0.01,-0.0,3.28,-6.71
0.06,-0.12,0.99,-0.03,-0.0,-0.0,3.51,-6.85
0.06,-0.12,0.99,-0.04,-0.0,0.0,3.49,-6.61
0.06,-0.11,0.99,-0.03,0.01,-0.0,3.43,-6.64
0.06,-0.11,1.0,0.0,0.11,-0.1,3.21,-6.55
0.06,-0.12,0.99,-0.05,-0.01,0.01,3.42,-6.71
0.06,-0.12,1.0,0.03,0.13,-0.14,3.46,-6.61
0.06,-0.12,0.99,-0.04,0.0,0.0,3.48,-6.69
0.06,-0.12,0.99,-0.05,0.01,0.01,3.61,-6.63
0.06,-0.12,0.99,-0.05,-0.01,0.01,3.47,-6.99
0.06,-0.12,0.99,-0.06,0.0,0.01,3.61,-6.89
0.06,-0.12,0.99,-0.05,0.01,0.01,3.4,-6.71
0.06,-0.12,1.0,-0.03,0.07,-0.06,3.29,-6.84
0.06,-0.12,0.99,-0.06,-0.02,0.02,3.45,-6.59
0.06,-0.11,0.99,-0.06,0.0,-0.01,3.46,-6.59
0.06,-0.12,1.0,0.02,0.14,-0.15,3.43,-6.94
0.06,-0.12,0.99,-0.07,0.02,-0.01,3.53,-6.79
0.06,-0.12,0.99,-0.05,-0.0,-0.0,3.38,-6.88
0.06,-0.11,0.98,-0.05,0.0,0.0,3.59,-6.61
0.06,-0.12,0.99,-0.05,0.01,0.0,3.67,-6.79
0.06,-0.12,0.98,-0.03,0.05,-0.06,3.27,-6.92
0.06,-0.12,1.0,-0.05,-0.02,0.03,3.24,-6.71
0.06,-0.12,0.99,-0.06,0.0,0.0,3.58,-6.98
0.06,-0.12,0.99,-0.05,0.0,0.01,3.47,-6.75
0.06,-0.11,1.0,-0.01,0.08,-0.09,3.56,-6.4
0.06,-0.12,0.99,-0.06,-0.0,0.0,3.5,-6.77
0.06,-0.12,0.99,-0.05,-0.0,0.0,3.23,-6.72
0.06,-0.12,0.99,-0.03,0.01,0.01,3.53,-6.96
0.06,-0.12,0.99,-0.06,0.02,-0.01,3.44,-6.79
0.06,-0.12,0.99,-0.07,-0.02,0.01,3.45,-6.69
0.05,-0.11,0.99,0.06,0.19,-0.17,2.85,-6.24
0.06,-0.12,0.99,-0.06,0.01,0.0,3.62,-6.7
0.06,-0.11,1.0,-0.05,0.01,0.01,3.62,-6.39
0.06,-0.12,1.0,-0.03,-0.01,0.01,3.51,-6.85
0.06,-0.12,0.99,0.05,0.21,-0.18,3.54,-6.68
0.05,-0.12,0.99,-0.07,0.02,-0.0,2.93,-6.85
0.07,-0.11,1.0,-0.04,-0.0,0.0,3.82,-6.4
0.06,-0.12,0.99,-0.05,0.01,-0.0,3.44,-7.05
0.05,-0.12,0.99,0.01,0.13,-0.13,3.13,-6.81
0.05,-0.11,0.99,-0.03,0.0,0.01,3.04,-6.61
0.05,-0.12,0.99,-0.04,0.01,0.0,2.91,-6.63
0.06,-0.12,0.99,-0.08,-0.03,0.02,3.47,-6.96
0.06,-0.12,0.99,-0.06,-0.02,0.03,3.51,-6.98
0.06,-0.12,0.99,-0.06,0.01,0.0,3.17,-6.81
0.06,-0.12,0.99,-0.03,0.0,0.01,3.66,-6.62
0.05,-0.11,0.99,-0.04,-0.01,0.01,3.12,-6.6
0.06,-0.12,0.99,-0.09,-0.05,0.06,3.48,-6.89
0.06,-0.12,0.99,-0.07,-0.0,0.01,3.66,-6.66
0.06,-0.12,0.99,-0.06,0.02,0.0,3.34,-6.96
0.06,-0.12,0.99,-0.03,0.05,-0.04,3.43,-6.72
0.06,-0.12,0.99,-0.04,-0.0,0.0,3.6,-6.59
0.06,-0.11,0.99,-0.05,0.01,-0.0,3.3,-6.46
0.06,-0.12,0.99,-0.05,0.01,0.01,3.37,-6.77
0.06,-0.12,0.99,-0.09,0.01,-0.0,3.49,-6.89
0.06,-0.12,0.99,0.01,0.12,-0.12,3.41,-6.94
0.06,-0.12,0.99,-0.06,0.01,-0.01,3.46,-6.82
0.05,-0.12,0.99,0.07,0.21,-0.23,3.15,-6.75
0.06,-0.12,0.99,-0.05,0.02,-0.0,3.45,-6.77
0.06,-0.12,0.99,-0.05,-0.01,0.01,3.39,-6.78
0.06,-0.12,0.99,-0.06,0.01,-0.0,3.52,-6.81
0.06,-0.12,0.99,-0.07,0.0,0.0,3.53,-6.74
0.06,-0.12,0.99,-0.05,0.01,0.0,3.38,-6.83
0.06,-0.12,1.0,-0.03,-0.01,0.0,3.54,-6.85
0.06,-0.12,0.99,0.01,0.15,-0.14,3.27,-6.98
0.06,-0.12,0.99,-0.05,0.02,-0.0,3.33,-6.8
0.06,-0.12,0.98,0.02,0.13,-0.14,3.31,-6.71
0.06,-0.12,0.99,-0.04,0.01,0.0,3.27,-6.98
0.06,-0.12,0.99,0.01,0.15,-0.16,3.32,-6.89
0.06,-0.12,0.99,-0.06,0.01,-0.0,3.39,-6.81
0.06,-0.12,0.99,-0.06,0.02,0.0,3.32,-6.77
0.06,-0.12,0.99,-0.03,0.06,-0.06,3.32,-6.82
0.06,-0.12,0.99,-0.03,-0.01,0.01,3.34,-6.85
0.05,-0.12,0.99,-0.04,0.01,0.01,3.11,-6.69
0.06,-0.12,0.99,-0.06,0.01,0.0,3.33,-7.07
0.06,-0.12,0.99,-0.05,-0.01,0.01,3.25,-6.98
0.06,-0.12,0.99,-0.04,0.01,0.01,3.35,-6.64
0.06,-0.12,1.0,-0.04,-0.0,-0.01,3.58,-6.74
0.06,-0.12,0.99,-0.04,0.01,-0.0,3.37,-6.75
0.06,-0.12,0.99,-0.03,0.06,-0.06,3.18,-6.84
0.06,-0.12,0.99,-0.05,-0.01,0.01,3.4,-6.81
0.06,-0.12,0.99,-0.05,0.0,-0.0,3.57,-6.82
0.05,-0.12,0.99,-0.05,0.01,0.0,3.14,-6.69
0.06,-0.12,0.99,-0.04,0.04,-0.03,3.46,-7.08
0.06,-0.12,0.99,-0.06,-0.02,0.01,3.4,-6.96
0.06,-0.13,0.98,-0.05,0.01,0.0,3.48,-7.29
0.06,-0.12,0.99,0.02,0.15,-0.13,3.17,-6.72
0.06,-0.12,1.0,-0.04,0.01,0.0,3.39,-6.97
0.06,-0.12,0.99,-0.04,-0.02,-0.01,3.48,-6.81
0.06,-0.12,1.0,-0.06,0.01,-0.01,3.57,-6.68
0.06,-0.12,0.99,-0.05,-0.0,0.0,3.42,-6.94
0.06,-0.12,1.0,-0.03,0.03,-0.04,3.66,-7.14
0.07,-0.12,1.0,-0.05,-0.02,0.02,3.76,-6.84
0.06,-0.13,1.0,-0.05,-0.01,0.0,3.24,-7.27
0.06,-0.12,0.99,-0.05,0.01,0.01,3.23,-6.68
0.06,-0.12,0.99,-0.03,0.01,-0.0,3.41,-6.96
0.06,-0.12,0.99,-0.05,-0.0,-0.0,3.34,-7.17
0.06,-0.11,0.99,-0.04,-0.01,0.0,3.57,-6.51
0.06,-0.12,0.99,-0.02,-0.01,0.01,3.66,-7.06
0.06,-0.11,0.99,-0.05,-0.0,-0.01,3.28,-6.5
0.06,-0.12,0.99,-0.04,-0.02,0.02,3.64,-6.71
0.06,-0.11,0.99,-0.05,-0.0,0.0,3.56,-6.6
0.06,-0.11,1.0,-0.04,0.0,0.01,3.32,-6.54
0.06,-0.12,0.99,-0.06,0.01,0.0,3.64,-6.89
0.06,-0.12,1.0,-0.04,0.05,-0.05,3.5,-6.98
0.06,-0.12,0.99,-0.06,-0.0,0.01,3.52,-6.91
0.06,-0.12,0.98,-0.07,0.01,0.0,3.27,-7.18
0.06,-0.12,0.99,-0.03,0.0,0.01,3.2,-6.78
0.06,-0.12,0.99,-0.07,0.01,-0.0,3.39,-6.92
0.06,-0.12,0.99,-0.01,0.12,-0.11,3.39,-6.71
0.05,-0.12,0.99,-0.04,0.01,-0.0,3.06,-6.85
0.06,-0.12,0.99,-0.04,0.01,-0.0,3.19,-6.8
0.06,-0.12,0.99,-0.05,0.0,-0.01,3.36,-6.78
0.05,-0.12,0.99,0.02,0.14,-0.14,3.11,-6.87
0.06,-0.12,0.99,-0.04,0.0,0.0,3.5,-6.94
0.06,-0.12,1.0,-0.04,0.01,0.0,3.26,-6.99
0.06,-0.12,0.99,-0.06,0.0,0.0,3.45,-6.94
0.06,-0.12,0.99,-0.04,0.04,-0.04,3.51,-6.95
0.06,-0.12,0.99,-0.07,-0.0,0.01,3.55,-6.84
0.06,-0.12,0.99,-0.09,0.02,0.0,3.5,-6.87
0.06,-0.12,1.0,-0.07,-0.0,0.01,3.26,-6.77
0.06,-0.12,0.99,0.03,0.14,-0.16,3.39,-7.07
0.06,-0.12,0.99,-0.07,0.0,0.01,3.43,-7.03
0.05,-0.12,0.99,-0.04,0.01,0.0,3.0,-6.87
0.06,-0.12,0.99,-0.05,0.02,-0.01,3.33,-6.77
0.06,-0.12,0.99,0.03,0.14,-0.14,3.19,-6.84
0.06,-0.12,0.99,-0.04,0.01,0.0,3.32,-7.05
0.06,-0.12,1.0,-0.06,0.0,0.0,3.26,-6.88
0.06,-0.12,0.99,-0.08,-0.0,0.01,3.32,-6.83
0.06,-0.12,0.99,-0.05,-0.02,0.02,3.52,-7.02
0.06,-0.12,0.99,-0.06,0.0,-0.0,3.24,-6.77
0.06,-0.12,0.99,-0.04,0.01,0.01,3.38,-6.91
0.06,-0.12,0.99,-0.04,0.01,-0.01,3.33,-6.73
0.06,-0.12,0.99,-0.04,-0.01,0.0,3.42,-6.75
0.06,-0.12,0.99,0.02,0.15,-0.14,3.59,-6.78
0.06,-0.12,0.99,-0.05,0.02,0.0,3.21,-6.79
0.06,-0.12,1.0,-0.11,-0.12,0.12,3.24,-7.08
0.06,-0.12,0.99,-0.08,0.0,0.01,3.26,-6.89
0.06,-0.12,0.99,0.07,0.2,-0.19,3.22,-6.69
0.06,-0.12,0.99,-0.04,0.01,-0.0,3.26,-6.72
0.06,-0.12,0.99,-0.06,0.0,0.01,3.42,-6.81
0.06,-0.12,0.99,-0.06,-0.01,0.02,3.34,-6.81
0.06,-0.12,0.99,0.08,0.23,-0.26,3.18,-6.8
0.06,-0.12,0.99,-0.06,0.01,-0.0,3.24,-7.03
0.06,-0.12,0.98,-0.05,0.02,0.0,3.43,-6.9
0.06,-0.12,0.99,-0.05,-0.01,0.01,3.55,-7.14
0.06,-0.12,1.01,-0.06,0.01,-0.0,3.38,-6.67
0.06,-0.12,0.98,-0.03,0.0,-0.01,3.43,-6.7
0.05,-0.11,0.99,-0.05,0.01,0.01,2.88,-6.51
0.06,-0.12,0.99,-0.04,0.04,-0.05,3.56,-7.07
0.05,-0.12,1.0,0.02,0.13,-0.14,3.0,-6.82
0.06,-0.12,0.99,-0.06,0.0,0.01,3.19,-7.13
0.05,-0.11,0.99,-0.05,0.01,0.0,3.11,-6.55
0.06,-0.12,0.99,-0.03,-0.01,-0.0,3.18,-6.86
0.06,-0.11,0.99,-0.03,-0.01,0.0,3.46,-6.5
0.06,-0.12,0.99,-0.03,0.0,-0.0,3.38,-6.95
0.06,-0.13,1.0,-0.04,0.01,-0.01,3.63,-7.36
0.06,-0.11,0.99,-0.04,0.01,-0.0,3.35,-6.56
0.06,-0.12,0.99,-0.03,-0.0,0.0,3.37,-6.69
0.06,-0.12,1.0,-0.05,-0.0,0.0,3.51,-6.75
0.06,-0.12,0.99,-0.04,0.01,0.0,3.66,-6.98
0.06,-0.12,0.99,-0.03,0.04,-0.06,3.23,-6.64
0.06,-0.12,0.99,-0.05,-0.01,0.0,3.34,-7.04
0.06,-0.12,0.99,-0.05,0.01,0.01,3.3,-7.05
0.06,-0.12,1.0,-0.05,0.01,0.0,3.64,-6.96
0.06,-0.12,0.99,-0.02,0.09,-0.1,3.23,-6.99
0.06,-0.12,0.99,-0.13,-0.13,0.12,3.36,-6.98
0.06,-0.12,0.99,-0.08,-0.02,0.02,3.59,-6.83
0.06,-0.12,0.99,-0.09,0.03,0.0,3.65,-6.99
0.06,-0.12,0.99,-0.06,0.0,0.01,3.54,-6.95
0.06,-0.12,0.99,-0.07,-0.01,0.01,3.42,-6.96
0.06,-0.12,0.99,0.0,0.15,-0.14,3.46,-6.94
0.06,-0.12,0.99,-0.05,0.01,-0.0,3.41,-6.95
0.06,-0.12,0.99,-0.04,0.04,-0.03,3.24,-6.77
0.06,-0.12,0.98,-0.03,0.07,-0.07,3.2,-7.09
0.05,-0.12,0.99,0.0,0.14,-0.12,3.15,-6.98
0.06,-0.12,0.99,0.03,0.14,-0.14,3.29,-7.18
0.06,-0.12,0.99,-0.05,0.0,-0.01,3.17,-7.04
0.05,-0.12,0.99,-0.04,0.03,-0.03,3.12,-6.98
0.06,-0.12,1.0,0.02,0.14,-0.15,3.33,-7.07
0.06,-0.12,0.99,-0.06,0.01,-0.0,3.38,-7.04
0.06,-0.12,0.99,-0.05,0.01,-0.0,3.25,-6.77
0.06,-0.12,0.99,-0.02,0.07,-0.08,3.29,-7.09
0.06,-0.12,0.99,0.01,0.14,-0.13,3.28,-6.72
0.06,-0.12,0.99,-0.04,0.01,-0.01,3.17,-6.83
0.06,-0.13,0.99,-0.03,0.01,-0.0,3.36,-7.19
0.05,-0.12,0.99,-0.09,-0.06,0.05,3.09,-7.11
0.06,-0.12,0.99,-0.03,0.07,-0.07,3.19,-6.99
0.06,-0.12,0.99,-0.07,-0.0,0.0,3.33,-7.02
0.05,-0.12,0.99,-0.04,0.01,0.01,3.04,-6.79
0.06,-0.12,0.99,-0.03,0.05,-0.07,3.27,-6.87
0.06,-0.13,1.0,0.03,0.14,-0.15,3.18,-7.17
0.05,-0.12,0.99,-0.07,0.0,0.0,3.12,-6.89
0.06,-0.12,0.99,-0.03,-0.0,0.0,3.16,-7.05
0.06,-0.12,0.99,-0.04,0.03,-0.04,3.21,-6.98
0.06,-0.11,0.98,-0.06,-0.01,0.01,3.46,-6.54
0.05,-0.12,0.99,-0.04,0.0,0.01,3.11,-7.06
0.06,-0.12,0.99,-0.04,0.0,-0.0,3.34,-7.03
0.06,-0.12,0.99,-0.06,-0.0,0.01,3.4,-6.86
0.06,-0.13,0.99,0.02,0.14,-0.14,3.25,-7.21
0.06,-0.12,0.99,-0.06,0.01,-0.0,3.44,-6.82
0.06,-0.12,0.99,-0.05,0.01,0.0,3.3,-7.09
0.05,-0.12,0.99,-0.06,0.02,-0.02,3.07,-7.08
0.06,-0.13,0.99,0.03,0.13,-0.15,3.24,-7.29
0.05,-0.12,1.0,0.02,0.15,-0.15,2.7,-6.9
0.05,-0.12,0.99,-0.03,0.01,-0.0,3.03,-7.14
0.05,-0.13,0.99,-0.15,-0.17,0.16,2.79,-7.57
0.06,-0.12,1.0,-0.07,-0.0,0.02,3.25,-6.99
0.06,-0.13,0.99,0.08,0.26,-0.27,3.68,-7.18
0.05,-0.12,0.98,-0.04,0.0,-0.0,3.0,-7.1
0.06,-0.13,0.99,-0.04,0.01,0.0,3.49,-7.64
0.06,-0.12,0.99,-0.05,-0.01,0.0,3.29,-6.75
0.06,-0.13,0.99,0.04,0.14,-0.15,3.19,-7.28
0.06,-0.13,1.0,-0.06,0.01,-0.0,3.21,-7.3
0.05,-0.12,1.0,-0.05,0.01,0.0,2.94,-6.83
0.06,-0.12,0.99,-0.04,-0.01,0.01,3.25,-7.16
0.05,-0.13,0.99,-0.06,0.01,0.0,3.14,-7.23
0.05,-0.12,0.99,0.01,0.14,-0.14,3.01,-7.18
0.06,-0.12,0.99,-0.05,0.02,-0.01,3.27,-6.96
0.06,-0.12,0.99,-0.04,-0.01,0.01,3.27,-7.07
0.05,-0.12,1.0,-0.04,-0.01,0.0,2.84,-7.11
0.05,-0.12,0.99,-0.05,0.01,0.0,2.86,-6.86
0.05,-0.12,0.99,-0.03,0.01,0.0,2.92,-6.87
0.06,-0.12,0.99,-0.04,-0.01,0.01,3.33,-6.88
0.05,-0.12,0.99,0.03,0.14,-0.16,3.01,-7.01
0.06,-0.13,1.0,-0.04,0.0,0.0,3.14,-7.22
0.05,-0.12,0.99,-0.06,0.01,0.0,2.92,-6.85
0.05,-0.12,0.99,-0.04,0.01,0.0,3.03,-7.12
0.05,-0.12,0.99,0.02,0.16,-0.15,2.82,-7.15
0.05,-0.12,0.99,-0.05,0.01,-0.0,3.11,-6.94
0.05,-0.12,0.99,-0.04,0.01,0.0,3.03,-7.13
0.06,-0.12,0.99,-0.02,0.05,-0.05,3.28,-6.99
0.05,-0.12,0.99,-0.06,-0.01,0.01,3.1,-7.1
0.06,-0.12,0.99,-0.07,0.0,-0.01,3.18,-7.12
0.05,-0.12,1.0,-0.08,0.02,-0.0,2.87,-6.72
0.05,-0.12,0.99,0.0,0.1,-0.12,3.0,-7.06
0.06,-0.12,0.99,-0.08,-0.01,0.01,3.32,-7.09
0.05,-0.13,0.99,-0.06,0.02,-0.01,3.06,-7.34
0.05,-0.12,1.0,-0.07,0.0,0.02,3.07,-7.03
0.05,-0.12,0.99,-0.1,-0.0,0.03,2.96,-7.01
0.06,-0.12,0.99,-0.07,-0.01,0.01,3.4,-7.07
0.05,-0.13,0.99,0.06,0.24,-0.23,2.97,-7.28
0.05,-0.12,0.99,-0.05,0.02,0.0,2.97,-7.13
0.05,-0.12,1.0,-0.07,-0.01,0.02,2.79,-6.94
0.05,-0.12,0.99,-0.07,-0.01,0.01,3.03,-7.13
0.05,-0.12,0.99,0.09,0.23,-0.25,3.09,-7.12
0.05,-0.13,0.99,-0.06,0.01,0.0,2.88,-7.23
0.05,-0.12,0.99,-0.04,0.0,-0.01,3.04,-7.0
0.05,-0.12,0.99,-0.02,0.08,-0.07,3.14,-7.13
0.05,-0.12,0.99,0.0,0.14,-0.13,3.01,-7.14
0.05,-0.12,0.98,-0.06,0.01,0.0,3.03,-7.18
0.05,-0.12,0.99,-0.05,0.01,0.01,2.84,-7.13
0.05,-0.13,0.99,-0.05,-0.0,-0.0,2.94,-7.36
0.05,-0.12,0.99,0.01,0.15,-0.15,2.89,-7.17
0.05,-0.13,0.99,-0.05,0.01,0.0,2.85,-7.34
0.06,-0.13,0.99,-0.05,0.01,0.0,3.22,-7.72
0.05,-0.12,0.98,-0.04,0.01,-0.02,3.14,-7.1
0.05,-0.13,0.98,-0.08,0.02,-0.01,2.99,-7.31
0.05,-0.13,0.99,-0.06,-0.0,0.01,2.96,-7.18
0.05,-0.13,0.99,-0.06,0.02,0.01,3.11,-7.22
0.05,-0.13,0.99,-0.04,0.07,-0.06,2.89,-7.24
0.05,-0.12,0.99,0.01,0.14,-0.13,2.98,-7.14
0.05,-0.13,1.0,-0.06,0.01,-0.0,3.0,-7.19
0.05,-0.13,0.99,-0.05,0.01,-0.0,2.68,-7.28
0.06,-0.12,0.98,-0.04,0.01,0.01,3.42,-6.89
0.05,-0.12,0.99,0.02,0.14,-0.15,2.97,-7.1
0.05,-0.12,0.99,-0.05,0.02,-0.01,2.8,-7.16
0.05,-0.12,0.99,-0.05,-0.0,0.01,2.69,-7.02
0.05,-0.13,0.99,-0.06,0.02,-0.0,3.1,-7.39
0.06,-0.13,1.0,0.02,0.14,-0.14,3.2,-7.52
0.05,-0.14,1.0,-0.04,-0.0,-0.0,2.93,-7.79
0.05,-0.13,0.99,-0.04,0.0,0.01,2.83,-7.3
0.05,-0.13,1.0,-0.03,0.01,0.0,2.77,-7.34
0.06,-0.12,0.98,-0.04,-0.0,0.0,3.42,-7.02
0.05,-0.12,0.99,0.02,0.15,-0.14,2.78,-7.1
0.05,-0.13,0.99,-0.05,0.01,-0.0,2.9,-7.36
0.05,-0.13,0.99,-0.1,-0.1,0.09,2.73,-7.23
0.06,-0.13,0.99,-0.06,-0.01,0.01,3.23,-7.47
0.04,-0.13,0.99,0.01,0.13,-0.13,2.54,-7.19
0.04,-0.13,0.99,-0.04,0.01,0.01,2.53,-7.34
0.06,-0.12,0.99,-0.07,-0.02,0.03,3.43,-7.06
0.05,-0.13,0.99,-0.05,-0.01,0.01,2.75,-7.2
0.05,-0.13,0.99,0.03,0.14,-0.15,3.02,-7.26
0.05,-0.13,0.99,-0.06,0.02,-0.0,2.84,-7.2
0.05,-0.13,0.99,-0.08,0.01,-0.0,2.7,-7.28
0.05,-0.13,0.99,-0.03,-0.01,0.01,2.74,-7.33
0.05,-0.13,0.99,-0.04,-0.01,0.01,2.79,-7.26
0.05,-0.13,1.0,-0.02,-0.0,-0.0,2.64,-7.41
0.05,-0.13,0.99,-0.03,0.0,0.0,2.98,-7.26
