accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
-0.04,0.01,0.93,-0.02,-0.1,-0.14,-2.41,0.54
-0.03,0.01,0.92,-0.03,-0.11,-0.13,-2.13,0.73
-0.04,0.02,0.92,-0.04,-0.11,-0.15,-2.45,1.03
-0.05,0.03,0.93,-0.05,-0.1,-0.15,-2.91,1.62
-0.03,0.02,0.93,-0.04,-0.11,-0.14,-2.02,1.29
-0.05,0.03,0.93,-0.07,-0.12,-0.13,-2.81,1.56
-0.04,0.03,0.94,-0.07,-0.11,-0.13,-2.61,1.8
-0.05,0.04,0.94,-0.08,-0.11,-0.12,-2.78,2.19
-0.05,0.03,0.94,-0.08,-0.09,-0.12,-2.8,2.02
-0.05,0.04,0.93,-0.09,-0.11,-0.1,-2.91,2.18
-0.05,0.03,0.95,-0.09,-0.1,-0.1,-2.89,2.08
-0.04,0.04,0.96,-0.1,-0.1,-0.09,-2.57,2.33
-0.04,0.04,0.96,-0.11,-0.09,-0.08,-2.15,2.5
-0.03,0.03,0.95,-0.11,-0.09,-0.06,-2.1,1.95
-0.04,0.03,0.94,-0.12,-0.09,-0.06,-2.41,1.97
-0.04,0.03,0.94,-0.12,-0.06,-0.07,-2.27,1.93
-0.03,0.03,0.94,-0.13,-0.04,-0.06,-2.09,2.03
-0.03,0.03,0.95,-0.13,-0.02,-0.06,-1.73,1.9
-0.03,0.03,0.94,-0.13,-0.02,-0.06,-1.75,2.06
-0.02,0.03,0.94,-0.13,-0.02,-0.06,-1.12,1.93
-0.01,0.03,0.94,-0.15,0.01,-0.06,-0.88,1.8
-0.02,0.03,0.94,-0.14,-0.01,-0.05,-1.12,1.94
-0.01,0.03,0.94,-0.14,-0.01,-0.06,-0.78,1.7
-0.01,0.02,0.94,-0.14,-0.01,-0.06,-0.85,1.48
-0.01,0.03,0.95,-0.14,0.0,-0.07,-0.7,1.81
-0.02,0.04,0.95,-0.14,-0.01,-0.06,-1.12,2.12
-0.02,0.04,0.95,-0.15,-0.02,-0.05,-1.1,2.53
-0.03,0.04,0.96,-0.16,-0.04,-0.03,-1.64,2.32
-0.03,0.04,0.96,-0.16,-0.04,-0.03,-1.87,2.57
-0.02,0.04,0.97,-0.17,-0.06,-0.01,-1.48,2.38
-0.01,0.04,0.96,-0.17,-0.08,0.0,-0.82,2.45
-0.01,0.04,0.96,-0.17,-0.08,0.01,-0.44,2.44
-0.0,0.04,0.95,-0.19,-0.08,0.01,-0.01,2.53
0.01,0.03,0.96,-0.18,-0.08,0.03,0.47,2.04
0.01,0.03,0.95,-0.17,-0.08,0.02,0.63,1.78
0.02,0.03,0.95,-0.16,-0.08,0.01,0.99,1.68
0.01,0.02,0.94,-0.17,-0.06,0.02,0.73,1.5
0.02,0.02,0.94,-0.15,-0.05,0.01,1.25,1.42
0.02,0.02,0.94,-0.15,-0.03,0.01,1.27,1.28
0.02,0.02,0.94,-0.14,-0.02,-0.0,1.33,1.47
0.02,0.02,0.94,-0.13,-0.0,-0.01,1.46,1.4
0.02,0.02,0.94,-0.13,0.01,-0.02,0.95,1.44
0.02,0.02,0.94,-0.12,0.01,-0.01,1.29,1.42
0.01,0.02,0.95,-0.11,-0.0,-0.01,0.72,1.46
0.01,0.03,0.95,-0.11,0.0,-0.02,0.43,1.82
-0.01,0.03,0.96,-0.11,-0.02,-0.01,-0.35,1.76
-0.0,0.04,0.96,-0.12,-0.04,0.0,-0.21,2.37
-0.01,0.04,0.95,-0.11,-0.06,0.01,-0.33,2.18
0.01,0.03,0.95,-0.11,-0.08,0.01,0.41,1.79
0.02,0.03,0.95,-0.12,-0.07,0.02,1.17,1.62
0.02,0.03,0.95,-0.13,-0.07,0.02,1.2,1.53
0.03,0.02,0.95,-0.1,-0.07,0.01,1.53,1.27
0.02,0.02,0.95,-0.09,-0.06,-0.0,1.4,1.21
0.02,0.01,0.95,-0.09,-0.03,-0.0,1.11,0.85
0.02,0.02,0.95,-0.08,-0.02,-0.0,1.26,1.02
0.02,0.02,0.95,-0.07,-0.03,-0.01,1.42,1.18
0.02,0.02,0.94,-0.06,-0.01,-0.01,0.99,1.14
0.02,0.03,0.96,-0.0,0.14,-0.17,0.91,1.87
0.02,0.03,0.95,-0.07,-0.01,-0.01,1.49,1.66
0.02,0.03,0.95,-0.06,-0.01,-0.01,1.1,1.6
0.02,0.02,0.95,-0.04,-0.02,-0.01,1.17,1.38
0.02,0.03,0.95,-0.05,-0.01,-0.01,0.99,1.82
0.02,0.03,0.95,-0.04,-0.02,-0.01,1.22,1.51
0.02,0.02,0.95,-0.03,-0.03,-0.0,1.18,1.42
0.01,0.02,0.95,-0.03,-0.02,0.0,0.56,1.29
0.01,0.02,0.95,-0.03,-0.01,0.0,0.87,1.2
0.01,0.02,0.95,-0.02,-0.01,0.0,0.9,1.24
0.01,0.02,0.94,-0.02,-0.0,0.01,0.83,0.93
0.01,0.01,0.94,-0.0,-0.02,-0.0,0.84,0.59
0.02,0.01,0.93,0.0,-0.01,-0.0,1.25,0.44
0.02,0.0,0.92,-0.01,0.0,-0.0,0.95,0.29
0.01,-0.0,0.92,0.01,-0.01,-0.01,0.66,-0.06
0.01,-0.0,0.93,0.01,-0.01,-0.01,0.42,-0.01
0.0,-0.0,0.93,0.01,0.01,-0.03,0.03,-0.25
-0.0,0.0,0.93,0.0,0.02,-0.04,-0.21,0.18
-0.01,0.0,0.93,-0.0,0.02,-0.04,-0.32,0.14
-0.01,0.0,0.92,-0.01,0.02,-0.04,-0.54,0.28
-0.01,0.0,0.92,-0.01,0.02,-0.05,-0.84,0.25
-0.02,0.0,0.92,-0.02,0.02,-0.05,-1.07,0.3
-0.02,0.01,0.92,-0.02,0.01,-0.04,-1.03,0.58
-0.02,0.01,0.93,-0.01,-0.01,-0.05,-1.23,0.61
-0.03,0.01,0.93,-0.04,-0.0,-0.05,-1.8,0.76
-0.03,0.01,0.93,-0.04,-0.01,-0.05,-1.66,0.68
-0.02,0.01,0.94,-0.05,-0.02,-0.04,-1.22,0.67
-0.02,0.01,0.94,-0.04,-0.03,-0.04,-1.25,0.82
-0.02,0.02,0.93,-0.06,-0.02,-0.04,-1.26,0.93
-0.02,0.02,0.94,-0.06,-0.02,-0.03,-1.05,1.04
-0.01,0.02,0.95,-0.06,-0.03,-0.03,-0.62,1.04
-0.01,0.02,0.94,-0.06,-0.03,-0.02,-0.31,1.23
-0.0,0.02,0.94,-0.06,-0.02,-0.02,-0.1,1.22
0.0,0.03,0.95,-0.07,-0.01,-0.03,0.05,1.59
0.0,0.03,0.95,-0.06,-0.03,-0.02,0.05,1.77
0.0,0.03,0.95,-0.06,-0.03,-0.02,0.01,1.58
0.0,0.02,0.95,-0.04,-0.02,-0.02,0.21,1.46
0.01,0.03,0.95,-0.04,-0.01,-0.02,0.59,1.54
0.0,0.03,0.95,-0.03,-0.01,-0.03,0.09,1.57
0.0,0.02,0.95,-0.03,0.01,-0.03,0.29,1.39
0.0,0.03,0.95,-0.02,0.01,-0.01,0.2,1.7
-0.0,0.03,0.95,-0.01,0.01,-0.03,-0.01,1.94
0.01,0.03,0.95,-0.02,0.04,-0.02,0.33,1.86
0.0,0.03,0.95,-0.01,0.03,-0.01,0.05,1.82
-0.0,0.03,0.95,-0.01,0.02,-0.01,-0.06,1.75
0.01,0.03,0.95,-0.01,0.02,-0.02,0.31,1.91
0.01,0.03,0.95,-0.01,0.03,-0.02,0.31,1.85
-0.0,0.03,0.95,-0.01,0.02,-0.01,-0.02,1.74
0.0,0.03,0.95,0.0,-0.0,-0.0,0.13,1.87
0.01,0.03,0.95,-0.01,0.01,0.0,0.31,1.71
0.0,0.03,0.95,0.0,-0.0,-0.01,0.24,1.96
0.01,0.03,0.95,-0.0,0.01,0.0,0.71,1.78
0.02,0.01,0.94,-0.0,0.0,0.0,1.0,0.77
0.01,0.02,0.95,0.01,0.01,-0.01,0.34,1.44
0.0,0.02,0.95,-0.0,0.01,-0.01,0.1,1.09
-0.0,0.02,0.95,-0.01,0.02,-0.0,-0.03,1.07
-0.01,0.02,0.94,0.0,0.0,-0.01,-0.39,1.19
0.01,0.02,0.94,0.01,0.0,-0.01,0.4,0.94
-0.01,0.02,0.94,-0.01,0.02,-0.02,-0.4,0.92
-0.01,0.02,0.94,-0.02,0.01,-0.02,-0.72,1.17
-0.0,0.02,0.93,-0.03,0.01,-0.02,-0.25,0.99
-0.01,0.02,0.94,-0.03,-0.01,-0.02,-0.55,0.92
0.0,0.03,0.95,-0.06,-0.0,-0.03,0.1,1.67
-0.0,0.02,0.94,-0.05,-0.02,-0.02,-0.21,1.21
-0.0,0.03,0.94,-0.05,-0.03,-0.02,-0.14,1.62
0.01,0.02,0.94,-0.04,-0.04,-0.01,0.31,1.14
0.01,0.02,0.94,-0.05,-0.03,-0.02,0.4,1.4
0.01,0.02,0.94,-0.05,-0.03,-0.01,0.34,1.44
0.01,0.02,0.93,-0.05,-0.02,-0.02,0.52,1.3
0.0,0.02,0.93,-0.06,-0.02,-0.03,0.24,1.52
0.0,0.03,0.94,-0.06,-0.02,-0.03,0.13,1.63
-0.0,0.03,0.94,-0.08,-0.01,-0.03,-0.22,1.87
-0.0,0.03,0.94,-0.06,0.02,-0.08,-0.1,1.96
-0.01,0.03,0.93,-0.07,-0.05,-0.01,-0.34,1.71
-0.0,0.03,0.94,-0.08,-0.03,-0.02,-0.29,1.61
-0.01,0.02,0.93,-0.07,-0.04,-0.02,-0.82,1.48
-0.01,0.03,0.94,-0.07,-0.05,-0.01,-0.34,1.78
-0.01,0.03,0.94,-0.08,-0.05,-0.01,-0.66,1.84
-0.01,0.03,0.93,-0.09,-0.04,-0.02,-0.5,1.77
-0.01,0.03,0.94,-0.1,-0.04,-0.01,-0.55,1.63
-0.01,0.03,0.93,-0.09,-0.05,-0.01,-0.76,1.78
-0.01,0.03,0.95,-0.1,-0.05,-0.01,-0.51,1.8
-0.01,0.04,0.95,-0.08,-0.04,-0.01,-0.37,2.12
-0.01,0.03,0.95,-0.08,-0.03,-0.01,-0.34,1.8
-0.0,0.03,0.95,-0.07,-0.03,-0.01,-0.26,2.05
-0.0,0.03,0.95,-0.07,-0.03,-0.01,-0.11,1.87
0.0,0.04,0.95,-0.07,-0.03,0.01,0.15,2.17
0.01,0.03,0.95,-0.08,-0.01,0.01,0.52,1.9
0.02,0.03,0.95,-0.06,-0.03,0.02,1.07,2.08
0.01,0.03,0.95,-0.05,-0.03,0.01,0.74,1.97
0.02,0.03,0.95,-0.04,-0.02,0.02,1.14,2.04
0.02,0.03,0.95,-0.05,-0.0,0.01,1.04,1.71
0.01,0.02,0.94,-0.04,-0.01,0.02,0.64,1.26
0.0,0.02,0.94,-0.03,-0.02,0.01,0.08,1.19
0.0,0.02,0.94,-0.02,0.0,0.01,0.19,1.22
0.0,0.02,0.94,-0.03,0.03,0.01,0.16,1.18
0.0,0.02,0.94,-0.02,0.02,0.02,0.07,1.29
-0.0,0.02,0.94,-0.01,0.01,0.01,-0.16,1.04
-0.0,0.01,0.94,-0.01,0.02,-0.0,-0.09,0.89
-0.01,0.02,0.94,-0.02,0.02,0.01,-0.43,1.02
-0.01,0.01,0.94,-0.03,0.01,0.01,-0.41,0.86
0.0,0.01,0.95,-0.02,0.0,0.01,0.02,0.86
-0.0,0.01,0.94,-0.02,-0.01,0.02,-0.22,0.49
-0.01,0.0,0.93,-0.03,0.03,0.01,-0.4,0.24
-0.01,-0.0,0.93,-0.04,0.03,0.01,-0.39,-0.19
0.0,-0.0,0.93,-0.03,0.04,0.0,0.11,-0.16
0.0,-0.01,0.93,-0.03,0.02,0.0,0.11,-0.4
0.0,-0.0,0.93,-0.04,0.04,-0.01,0.27,-0.17
-0.0,-0.01,0.92,-0.03,0.05,-0.01,-0.15,-0.43
0.0,-0.0,0.92,-0.04,0.03,-0.0,0.15,-0.04
0.01,-0.0,0.93,-0.03,0.04,-0.01,0.58,-0.16
-0.01,0.0,0.93,-0.04,0.03,-0.01,-0.53,0.03
-0.0,0.01,0.93,-0.05,0.0,-0.01,-0.07,0.33
0.0,0.01,0.93,-0.05,-0.01,-0.0,0.07,0.32
0.0,-0.0,0.94,-0.05,-0.03,-0.01,0.18,-0.0
-0.01,0.01,0.94,-0.06,-0.03,-0.0,-0.42,0.47
-0.0,0.01,0.94,-0.06,-0.03,-0.0,-0.01,0.53
0.02,0.01,0.94,-0.06,-0.04,-0.0,1.01,0.81
0.01,0.01,0.94,-0.04,-0.04,-0.0,0.83,0.85
0.03,0.01,0.95,-0.03,-0.02,-0.01,1.53,0.53
0.02,0.01,0.95,-0.04,-0.02,-0.0,1.31,0.81
0.02,0.02,0.95,-0.03,0.01,-0.01,1.07,1.01
0.03,0.02,0.94,-0.01,-0.0,-0.02,1.56,0.98
0.02,0.02,0.95,-0.02,0.01,-0.02,1.26,1.16
0.03,0.02,0.95,-0.02,0.03,-0.01,1.54,1.23
0.02,0.02,0.95,-0.01,0.01,-0.02,1.39,1.48
0.02,0.03,0.94,-0.0,-0.0,-0.01,1.13,1.56
0.02,0.02,0.94,0.01,0.01,-0.02,0.96,1.08
0.01,0.02,0.93,-0.01,0.03,-0.02,0.62,1.12
0.01,0.01,0.92,-0.04,-0.03,0.0,0.68,0.78
0.01,0.02,0.93,0.0,0.01,-0.02,0.46,1.31
0.0,0.01,0.93,0.02,0.02,-0.04,0.04,0.91
0.0,0.02,0.93,-0.0,0.04,-0.04,0.22,1.39
0.0,0.02,0.94,0.02,0.02,-0.04,0.08,1.37
-0.0,0.02,0.93,0.02,0.02,-0.03,-0.18,1.52
-0.01,0.03,0.93,0.02,0.02,-0.03,-0.42,1.67
-0.01,0.03,0.93,-0.0,0.03,-0.04,-0.74,1.55
-0.01,0.02,0.93,-0.0,0.02,-0.03,-0.41,1.33
-0.01,0.02,0.93,0.01,0.01,-0.04,-0.39,1.42
-0.0,0.03,0.93,-0.02,0.02,-0.04,-0.18,1.65
-0.01,0.03,0.94,-0.01,0.01,-0.04,-0.33,1.54
-0.01,0.03,0.94,-0.02,0.02,-0.04,-0.48,2.11
-0.01,0.04,0.95,-0.02,0.01,-0.03,-0.56,2.14
-0.01,0.04,0.96,-0.02,-0.0,-0.03,-0.71,2.27
-0.01,0.04,0.95,-0.02,-0.0,-0.03,-0.82,2.55
-0.01,0.04,0.95,-0.04,0.0,-0.02,-0.32,2.36
-0.0,0.04,0.95,-0.03,-0.01,0.0,-0.16,2.51
-0.0,0.04,0.95,-0.04,-0.01,0.01,-0.18,2.28
-0.0,0.03,0.95,-0.05,0.01,-0.01,-0.11,1.89
0.0,0.04,0.95,-0.05,0.0,-0.0,0.26,2.37
0.01,0.03,0.95,-0.06,0.02,-0.0,0.38,2.08
0.01,0.04,0.95,-0.05,-0.0,-0.01,0.78,2.27
0.01,0.03,0.95,-0.05,0.02,-0.02,0.64,2.09
0.01,0.04,0.95,-0.06,0.03,-0.01,0.41,2.37
0.02,0.04,0.95,-0.05,0.02,-0.01,1.13,2.4
0.01,0.04,0.95,-0.04,0.02,-0.0,0.77,2.34
0.02,0.04,0.96,-0.03,0.03,-0.0,0.93,2.46
0.02,0.04,0.96,-0.04,0.03,0.0,1.07,2.57
0.03,0.04,0.96,-0.04,0.01,0.01,1.92,2.22
0.02,0.03,0.95,-0.02,0.02,0.02,1.27,2.09
0.02,0.03,0.95,-0.02,0.01,0.02,1.32,1.82
0.03,0.03,0.95,-0.03,0.02,0.02,1.57,1.7
0.02,0.02,0.94,-0.01,0.01,0.03,1.1,1.24
0.02,0.02,0.94,0.07,0.16,-0.13,1.47,1.29
0.02,0.02,0.94,0.02,0.02,0.01,1.03,1.03
0.01,0.02,0.94,-0.0,0.03,0.01,0.65,1.11
0.01,0.01,0.93,0.02,0.03,0.01,0.35,0.66
0.0,0.01,0.93,0.02,0.02,0.01,0.02,0.73
0.0,0.01,0.93,0.02,0.03,0.0,0.06,0.83
0.01,0.02,0.93,0.01,0.03,-0.0,0.37,0.93
-0.0,0.02,0.93,0.01,0.03,-0.0,-0.17,1.02
-0.01,0.01,0.94,0.01,0.01,0.0,-0.4,0.79
-0.01,0.02,0.93,0.0,0.01,-0.0,-0.62,1.11
-0.01,0.02,0.94,-0.01,0.02,-0.01,-0.86,1.0
-0.01,0.02,0.94,-0.02,0.01,0.0,-0.89,1.14
-0.0,0.02,0.94,-0.03,-0.0,0.0,-0.28,0.98
-0.01,0.02,0.94,-0.03,-0.01,0.01,-0.85,1.13
-0.01,0.02,0.95,-0.05,-0.0,0.01,-0.88,1.4
-0.01,0.02,0.94,-0.05,-0.01,0.02,-0.85,1.46
-0.01,0.01,0.94,-0.06,-0.01,0.02,-0.52,0.81
0.0,0.02,0.94,-0.06,-0.0,0.03,0.07,1.46
0.0,0.02,0.94,-0.06,-0.01,0.02,0.03,1.17
0.01,0.02,0.94,-0.07,0.01,0.02,0.57,1.06
0.01,0.01,0.94,-0.05,0.0,0.03,0.68,0.89
0.01,0.01,0.94,-0.04,-0.0,0.03,0.87,0.9
0.01,0.01,0.94,-0.03,0.01,0.01,0.9,0.9
0.02,0.02,0.94,-0.05,0.03,0.01,0.97,0.95
0.01,0.02,0.94,-0.04,0.03,0.01,0.86,1.01
0.01,0.02,0.94,-0.02,0.01,0.01,0.88,0.99
0.01,0.01,0.94,-0.02,0.04,-0.0,0.69,0.83
0.01,0.01,0.94,-0.0,0.02,-0.01,0.67,0.79
0.0,0.01,0.93,-0.01,0.03,-0.0,0.25,0.74
0.0,0.01,0.93,-0.01,0.02,0.0,0.03,0.87
-0.0,0.02,0.93,-0.01,0.03,-0.01,-0.24,1.09
-0.0,0.02,0.94,-0.02,0.03,-0.0,-0.25,1.03
-0.01,0.02,0.94,-0.03,0.02,-0.0,-0.53,0.93
-0.01,0.02,0.94,-0.02,0.02,-0.01,-0.79,1.2
-0.01,0.02,0.94,-0.03,0.01,0.01,-0.45,1.13
-0.01,0.02,0.94,-0.04,0.02,0.01,-0.47,1.11
0.0,0.02,0.94,-0.05,0.0,0.0,0.07,1.05
0.01,0.01,0.94,-0.06,0.02,0.01,0.34,0.9
0.01,0.01,0.94,-0.04,0.0,0.01,0.35,0.92
0.01,0.01,0.93,-0.06,0.01,0.01,0.36,0.91
0.02,0.01,0.95,-0.06,0.01,0.01,0.99,0.89
0.01,0.02,0.94,-0.05,0.0,0.0,0.76,1.37
0.02,0.02,0.94,-0.05,0.0,0.01,1.21,1.03
0.01,0.01,0.94,-0.04,0.01,0.0,0.71,0.9
0.01,0.02,0.95,-0.03,0.01,0.01,0.66,1.13
0.01,0.02,0.94,-0.04,0.01,0.01,0.68,1.1
0.01,0.02,0.94,-0.04,0.03,0.0,0.6,1.46
0.01,0.02,0.94,-0.03,0.01,0.0,0.44,1.05
0.01,0.02,0.94,-0.04,0.02,0.0,0.77,1.1
0.01,0.02,0.94,-0.02,0.01,-0.0,0.41,1.24
0.01,0.02,0.95,-0.02,0.0,0.0,0.74,1.39
0.01,0.02,0.94,-0.04,0.01,-0.01,0.34,1.45
0.01,0.03,0.95,-0.04,0.01,0.0,0.58,1.59
0.0,0.02,0.95,-0.04,-0.0,0.01,0.29,1.45
0.01,0.02,0.95,-0.04,-0.01,-0.0,0.56,1.51
0.02,0.03,0.95,-0.04,0.0,-0.0,1.01,1.54
0.02,0.03,0.95,-0.04,-0.01,0.01,1.18,1.58
0.02,0.03,0.95,-0.04,0.01,-0.0,1.23,1.71
0.03,0.03,0.95,-0.03,-0.0,0.0,1.65,1.51
0.03,0.03,0.95,-0.03,0.01,-0.01,1.68,1.78
0.02,0.03,0.94,-0.02,0.01,-0.0,1.08,1.7
0.02,0.02,0.94,-0.05,-0.01,0.01,1.43,1.34
0.02,0.02,0.95,-0.03,0.0,-0.0,1.37,1.48
0.02,0.02,0.93,-0.01,0.01,-0.0,1.11,1.28
0.01,0.03,0.93,-0.02,0.03,-0.01,0.91,1.77
0.0,0.02,0.93,-0.01,0.01,-0.01,0.25,1.25
0.0,0.03,0.94,-0.01,0.03,-0.02,0.3,1.7
0.0,0.02,0.94,-0.02,0.02,-0.01,0.05,1.27
0.0,0.03,0.94,-0.04,0.02,-0.02,0.1,1.55
0.01,0.03,0.94,-0.04,0.01,-0.01,0.39,1.78
0.0,0.03,0.95,-0.03,-0.01,-0.01,0.13,1.7
0.0,0.03,0.94,-0.03,-0.01,-0.0,0.01,1.99
0.01,0.03,0.95,-0.03,-0.01,-0.0,0.46,1.95
0.02,0.03,0.95,-0.04,-0.01,0.01,0.97,1.96
0.02,0.03,0.95,-0.04,-0.01,0.0,1.12,1.93
0.02,0.03,0.95,-0.02,-0.01,-0.0,0.98,1.76
0.02,0.03,0.94,-0.03,-0.01,-0.0,1.02,1.76
0.02,0.03,0.95,-0.03,0.01,-0.0,1.15,1.72
0.02,0.03,0.95,-0.02,0.0,0.0,1.06,1.88
0.02,0.03,0.95,0.0,-0.0,0.01,1.01,1.71
0.01,0.03,0.95,-0.0,0.01,0.01,0.8,1.78
0.02,0.03,0.95,-0.0,0.01,0.02,1.1,1.63
0.01,0.02,0.94,-0.01,0.01,0.01,0.7,1.25
0.0,0.02,0.93,0.01,0.01,0.0,0.28,1.29
0.01,0.02,0.93,-0.01,0.03,0.0,0.53,1.05
0.01,0.02,0.93,-0.01,0.03,-0.0,0.32,1.09
0.0,0.02,0.94,0.0,0.02,-0.0,0.05,1.13
0.01,0.01,0.94,-0.02,0.03,0.01,0.47,0.87
0.01,0.02,0.94,-0.0,0.02,0.0,0.55,1.41
0.01,0.02,0.94,-0.02,0.01,0.01,0.55,1.42
0.0,0.02,0.93,-0.02,0.01,0.01,0.18,1.03
0.01,0.01,0.94,-0.01,-0.0,0.0,0.75,0.68
0.01,0.01,0.93,0.0,-0.0,0.01,0.65,0.75
0.01,0.01,0.93,-0.02,0.02,0.0,0.53,0.59
0.01,0.01,0.93,-0.02,0.01,0.01,0.57,0.6
0.01,0.01,0.93,-0.01,0.0,0.0,0.38,0.31
0.0,-0.0,0.93,-0.01,0.02,-0.0,0.11,-0.0
0.0,0.0,0.93,-0.0,0.02,-0.01,0.11,0.09
0.0,0.0,0.93,-0.02,0.02,-0.02,0.02,0.24
0.0,0.01,0.93,-0.01,0.01,-0.02,0.17,0.49
-0.01,0.01,0.94,-0.01,0.0,-0.01,-0.33,0.5
-0.0,0.01,0.93,-0.03,0.02,-0.02,-0.16,0.59
-0.01,0.01,0.94,-0.04,0.01,-0.01,-0.44,0.7
-0.01,0.02,0.94,-0.04,-0.01,-0.02,-0.31,1.04
-0.01,0.02,0.94,-0.05,-0.01,-0.02,-0.34,1.21
0.01,0.02,0.94,-0.06,0.0,-0.02,0.32,0.93
0.01,0.03,0.95,-0.06,0.0,-0.02,0.39,1.54
0.01,0.02,0.95,-0.06,-0.01,-0.01,0.4,1.46
0.01,0.02,0.94,-0.05,-0.01,-0.0,0.34,1.22
0.01,0.02,0.95,-0.06,0.01,-0.01,0.48,1.45
0.02,0.02,0.95,-0.05,-0.0,-0.0,1.14,1.5
0.02,0.03,0.95,-0.05,-0.01,-0.0,1.0,1.61
0.02,0.03,0.95,-0.04,-0.01,-0.01,1.4,1.69
0.02,0.03,0.95,-0.03,0.0,-0.01,1.27,1.83
0.02,0.02,0.94,-0.04,0.01,0.01,1.46,1.39
0.03,0.02,0.95,-0.02,-0.0,-0.0,1.64,1.25
0.03,0.03,0.94,-0.01,0.0,-0.0,1.57,1.68
0.03,0.03,0.95,-0.01,-0.01,-0.0,1.71,1.66
0.03,0.03,0.94,-0.01,0.0,-0.01,2.02,1.53
0.03,0.02,0.94,-0.01,-0.0,-0.0,1.89,1.31
0.02,0.03,0.95,0.0,-0.01,-0.01,1.34,1.54
0.02,0.03,0.94,-0.01,0.01,-0.02,1.31,1.57
0.01,0.02,0.95,-0.01,0.02,-0.01,0.78,1.19
0.02,0.02,0.94,0.01,0.0,-0.01,1.16,1.44
0.01,0.03,0.95,0.0,-0.0,-0.01,0.48,1.86
0.01,0.02,0.94,0.01,0.01,-0.02,0.44,1.43
0.0,0.02,0.95,-0.0,0.02,-0.02,0.21,1.29
-0.01,0.03,0.95,0.01,0.01,-0.01,-0.63,1.82
0.01,0.03,0.95,-0.01,0.0,-0.01,0.39,1.87
0.01,0.03,0.94,0.0,0.0,-0.01,0.43,1.8
0.0,0.03,0.95,-0.01,0.02,-0.01,0.26,1.77
0.01,0.03,0.95,-0.0,0.01,0.0,0.31,1.67
0.01,0.03,0.95,-0.01,-0.0,-0.0,0.85,1.7
0.02,0.03,0.95,-0.0,-0.01,0.0,0.98,1.93
0.02,0.03,0.96,-0.02,0.0,0.01,0.95,1.61
0.02,0.02,0.95,-0.01,-0.01,0.01,0.98,1.44
0.03,0.02,0.95,-0.0,-0.0,0.02,1.8,1.19
0.02,0.03,0.94,0.01,-0.01,0.01,1.39,1.56
0.02,0.02,0.94,-0.0,0.01,0.01,1.29,1.36
0.03,0.02,0.94,0.0,0.02,0.01,1.69,1.45
0.02,0.02,0.95,0.02,0.01,0.0,1.22,1.42
0.02,0.02,0.94,0.03,0.01,0.0,1.24,1.41
0.01,0.03,0.94,0.02,0.01,0.0,0.87,1.55
0.01,0.02,0.94,0.03,0.02,0.01,0.81,1.12
0.02,0.02,0.94,0.03,0.01,0.0,0.98,0.94
0.01,0.01,0.93,0.03,0.0,0.01,0.78,0.81
0.0,0.01,0.92,0.02,0.02,-0.0,0.13,0.62
0.01,0.01,0.93,0.02,0.01,-0.01,0.48,0.54
0.0,0.01,0.93,0.01,0.01,-0.01,0.13,0.49
0.0,0.01,0.93,0.02,0.01,-0.02,0.09,0.75
-0.0,0.01,0.93,0.02,0.0,-0.02,-0.04,0.8
0.0,0.01,0.94,-0.0,0.01,-0.01,0.2,0.85
0.0,0.01,0.93,-0.0,-0.0,-0.0,0.12,0.82
0.01,0.01,0.94,-0.0,-0.02,0.0,0.32,0.85
-0.01,0.01,0.93,-0.02,-0.02,-0.02,-0.36,0.78
-0.01,0.02,0.93,-0.03,-0.01,-0.0,-0.51,0.94
-0.0,0.02,0.93,-0.02,-0.03,-0.01,-0.14,0.93
-0.01,0.02,0.94,-0.02,-0.02,-0.01,-0.47,1.12
-0.0,0.02,0.93,-0.03,-0.02,-0.0,-0.08,1.01
0.0,0.02,0.94,-0.03,-0.01,-0.01,0.25,1.12
0.0,0.02,0.93,-0.03,-0.01,0.0,0.27,1.01
0.01,0.02,0.94,-0.04,-0.02,-0.0,0.65,1.36
0.01,0.03,0.94,-0.03,-0.01,-0.01,0.32,1.53
0.01,0.03,0.94,-0.04,-0.0,-0.01,0.58,1.71
0.01,0.02,0.94,-0.04,-0.0,-0.0,0.54,1.2
0.01,0.02,0.94,-0.02,-0.01,-0.0,0.47,1.37
0.01,0.02,0.94,-0.03,-0.0,-0.0,0.85,1.29
0.01,0.02,0.93,-0.02,-0.0,-0.01,0.76,1.48
0.01,0.02,0.93,-0.02,0.01,-0.01,0.81,1.46
0.02,0.02,0.94,-0.02,0.0,-0.01,0.96,1.06
0.01,0.02,0.94,-0.01,0.01,-0.02,0.82,1.47
0.01,0.02,0.94,-0.02,0.01,-0.02,0.54,1.43
0.01,0.03,0.95,-0.03,0.0,-0.01,0.73,1.6
0.01,0.02,0.96,-0.03,-0.01,-0.0,0.51,1.08
0.02,0.02,0.95,-0.02,-0.02,-0.01,0.97,1.49
0.02,0.03,0.94,-0.03,0.0,-0.01,1.0,1.52
0.01,0.02,0.94,-0.03,-0.01,-0.01,0.73,1.07
0.01,0.02,0.94,-0.03,0.01,-0.02,0.78,1.36
0.01,0.02,0.95,-0.02,-0.0,-0.02,0.87,1.24
0.01,0.02,0.94,-0.03,0.01,-0.02,0.86,1.51
0.02,0.03,0.94,-0.04,0.01,-0.01,0.91,1.74
