accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
0.09,0.07,0.99,-0.05,-0.0,0.01,5.33,4.05
0.09,0.06,0.99,-0.04,0.02,0.0,5.27,3.62
0.09,0.06,1.0,-0.03,-0.01,0.01,5.04,3.61
0.1,0.07,0.99,-0.06,0.01,-0.01,5.81,4.08
0.08,0.07,1.0,-0.06,-0.0,0.01,4.83,4.22
0.1,0.07,0.99,-0.04,-0.0,0.01,5.46,4.18
0.08,0.08,1.0,-0.06,-0.01,0.01,4.84,4.62
0.09,0.07,0.99,-0.05,-0.02,0.01,5.4,4.22
0.09,0.07,0.99,-0.05,-0.0,-0.0,5.44,3.99
0.09,0.07,1.0,-0.03,0.01,0.0,5.39,4.11
0.09,0.07,0.99,-0.08,-0.03,0.02,5.35,4.18
0.09,0.07,0.99,0.03,0.13,-0.13,5.09,4.17
0.09,0.07,0.99,-0.02,0.01,-0.0,5.13,3.84
0.09,0.07,1.0,0.02,0.14,-0.14,5.08,3.93
0.09,0.07,0.99,-0.06,-0.01,0.02,5.3,4.28
0.09,0.07,0.99,-0.05,-0.01,-0.0,5.27,3.96
0.09,0.07,0.99,0.03,0.14,-0.13,5.17,4.06
0.09,0.07,0.99,-0.03,0.01,0.0,5.14,3.83
0.09,0.07,0.99,-0.04,0.01,0.0,5.26,3.91
0.09,0.07,0.99,-0.04,-0.01,0.0,5.46,3.94
0.09,0.07,1.0,-0.05,-0.0,0.0,5.28,3.99
0.09,0.07,0.99,-0.04,-0.0,0.01,5.14,3.79
0.09,0.07,1.0,0.03,0.14,-0.13,5.34,4.07
0.09,0.07,0.99,-0.03,0.01,-0.0,5.18,3.9
0.09,0.07,0.99,0.02,0.13,-0.12,5.36,4.08
0.09,0.07,1.0,-0.04,0.01,-0.01,5.14,4.01
0.09,0.07,0.99,-0.04,0.01,-0.0,4.99,3.88
0.09,0.07,1.0,-0.04,-0.0,0.01,5.13,4.03
0.09,0.07,0.99,-0.04,0.0,-0.01,5.4,3.95
0.09,0.07,0.99,-0.04,-0.0,0.01,5.16,4.0
0.09,0.07,0.99,-0.03,0.01,0.0,5.27,4.19
0.09,0.07,1.0,-0.02,-0.01,0.0,5.13,3.84
0.09,0.07,1.0,-0.04,-0.0,0.0,5.17,4.01
0.09,0.07,0.99,-0.04,-0.0,-0.0,5.14,4.02
0.09,0.07,1.0,-0.03,0.0,0.01,5.25,3.85
0.09,0.07,0.99,-0.03,0.04,-0.02,5.16,4.04
0.09,0.07,0.99,0.03,0.14,-0.15,5.42,3.73
0.09,0.07,0.99,-0.06,0.01,0.0,5.41,3.8
0.09,0.07,0.99,-0.04,0.01,0.01,5.27,3.9
0.09,0.07,0.99,-0.04,-0.0,0.01,5.43,3.85
0.09,0.07,1.0,-0.04,-0.01,0.01,5.3,4.01
0.09,0.07,0.99,-0.03,0.01,0.01,5.33,3.81
0.09,0.07,0.99,0.07,0.19,-0.18,5.09,4.03
0.1,0.07,0.99,-0.05,0.01,-0.01,5.55,3.93
0.09,0.06,0.99,-0.03,-0.0,0.01,5.09,3.71
0.09,0.07,1.0,-0.03,-0.0,0.01,5.14,3.83
0.09,0.07,0.99,-0.04,-0.0,0.0,5.34,4.02
0.09,0.07,0.99,-0.02,-0.0,-0.0,5.34,3.76
0.09,0.07,1.0,-0.03,-0.01,0.01,5.13,3.92
0.09,0.06,1.0,-0.04,0.0,0.01,4.91,3.67
0.09,0.07,1.0,-0.04,-0.0,0.0,5.29,4.13
0.09,0.07,1.01,-0.03,0.06,-0.06,4.9,4.06
0.09,0.07,0.99,-0.05,-0.0,0.01,5.15,4.03
0.09,0.07,0.99,-0.04,-0.0,0.0,5.08,4.05
0.1,0.07,1.0,-0.03,0.0,0.0,5.49,3.97
0.1,0.07,0.99,-0.06,-0.01,0.02,5.51,3.85
0.09,0.07,0.99,-0.07,-0.01,0.02,4.98,4.03
0.09,0.07,1.0,0.02,0.15,-0.15,5.09,3.86
0.09,0.07,0.99,-0.05,0.0,0.0,5.32,3.82
0.09,0.07,1.0,-0.06,0.02,-0.01,5.24,3.9
0.1,0.07,1.0,-0.07,-0.01,0.02,5.55,3.92
0.09,0.06,1.0,0.07,0.21,-0.2,5.16,3.65
0.08,0.06,0.99,-0.05,0.01,0.01,4.87,3.7
0.09,0.07,0.99,-0.05,-0.0,0.01,5.18,3.85
0.1,0.06,0.99,-0.06,-0.03,0.02,5.58,3.62
0.09,0.07,0.99,0.07,0.2,-0.22,5.04,3.96
0.1,0.06,0.99,-0.06,0.0,-0.0,5.51,3.71
0.09,0.07,0.99,-0.04,0.01,0.01,4.98,3.96
0.09,0.07,0.99,-0.03,0.05,-0.06,5.42,3.85
0.1,0.06,1.0,0.04,0.15,-0.16,5.44,3.64
0.1,0.06,0.99,-0.03,0.0,0.0,5.68,3.57
0.09,0.07,1.0,-0.03,0.01,0.01,5.34,3.77
0.1,0.06,1.0,-0.05,-0.0,0.0,5.56,3.55
0.09,0.07,1.0,-0.05,0.0,0.0,5.09,3.78
0.09,0.07,1.0,-0.06,-0.01,0.02,5.18,3.98
0.1,0.07,1.0,-0.06,0.01,0.0,5.52,4.18
0.09,0.07,0.99,-0.09,-0.05,0.05,5.25,3.89
0.09,0.07,0.99,0.02,0.13,-0.13,5.26,4.0
0.09,0.07,0.99,-0.02,-0.0,0.01,5.11,4.03
0.1,0.07,1.0,-0.03,0.0,0.01,5.49,3.8
0.09,0.07,0.99,-0.08,0.0,0.01,5.31,3.94
0.09,0.06,0.99,-0.05,-0.0,0.01,5.18,3.74
0.09,0.07,1.0,-0.05,-0.0,0.01,5.15,3.77
0.1,0.07,1.0,-0.05,0.0,-0.0,5.53,3.74
0.09,0.07,0.99,-0.05,0.01,-0.01,5.45,3.89
0.09,0.07,1.0,-0.04,-0.0,-0.0,5.23,3.92
0.09,0.07,0.99,0.02,0.15,-0.15,5.31,3.93
0.09,0.07,0.99,-0.04,0.01,0.0,5.14,4.06
0.1,0.07,0.99,-0.04,0.01,0.0,5.51,3.9
0.09,0.07,1.0,-0.05,-0.01,-0.0,5.31,3.98
0.09,0.07,1.0,0.02,0.14,-0.13,5.25,4.03
0.09,0.07,0.99,-0.03,0.02,-0.01,5.32,3.88
0.1,0.06,0.99,0.07,0.18,-0.18,5.48,3.6
0.09,0.07,0.99,-0.07,0.02,-0.0,5.43,4.13
0.1,0.07,1.0,0.05,0.15,-0.14,5.62,3.88
0.09,0.06,0.99,-0.03,0.01,0.01,5.4,3.61
0.09,0.07,1.0,-0.03,0.01,-0.0,5.17,3.79
0.09,0.07,0.99,-0.04,-0.01,0.0,5.35,4.08
0.09,0.07,0.99,0.04,0.14,-0.13,5.21,3.9
0.1,0.07,1.0,-0.03,0.01,-0.01,5.45,3.72
0.09,0.06,0.99,-0.04,0.01,0.01,5.32,3.7
0.1,0.06,0.99,-0.04,-0.0,0.01,5.48,3.66
0.1,0.07,0.99,-0.04,0.0,0.0,5.5,4.14
0.09,0.07,0.99,-0.02,-0.0,0.0,5.29,3.85
0.09,0.07,0.99,-0.03,0.0,0.01,5.42,3.92
0.09,0.06,0.99,-0.02,-0.01,-0.0,5.36,3.71
0.09,0.07,0.99,-0.03,-0.01,0.01,5.29,3.88
0.1,0.06,1.0,-0.05,0.0,0.01,5.47,3.5
0.09,0.07,0.99,-0.05,-0.0,0.0,5.44,3.78
0.09,0.07,1.0,-0.03,0.03,-0.01,5.33,3.93
0.1,0.07,1.0,-0.05,-0.01,0.01,5.53,3.72
0.09,0.07,1.0,-0.07,0.01,-0.0,5.35,4.04
0.09,0.07,0.99,0.03,0.15,-0.16,5.47,3.93
0.09,0.06,0.99,-0.03,0.0,0.0,5.11,3.65
0.09,0.07,0.99,-0.05,-0.01,0.0,5.37,3.81
0.09,0.07,1.0,-0.04,0.0,0.01,5.2,3.81
0.1,0.07,0.99,-0.07,0.01,0.0,5.53,3.81
0.1,0.07,1.0,-0.07,0.02,-0.01,5.44,3.88
0.09,0.07,1.0,-0.06,-0.01,0.01,5.35,3.73
0.09,0.07,1.0,-0.05,0.0,-0.0,5.4,4.05
0.1,0.06,1.0,-0.04,0.01,0.0,5.59,3.66
0.1,0.07,0.99,-0.02,0.09,-0.08,5.49,4.12
0.09,0.07,0.99,-0.15,-0.15,0.14,5.38,3.8
0.09,0.07,0.99,-0.05,-0.02,0.02,5.11,3.88
0.1,0.07,0.99,-0.06,0.01,0.0,5.5,4.16
0.1,0.06,1.0,-0.07,0.01,-0.01,5.53,3.65
0.1,0.07,1.0,-0.09,-0.05,0.05,5.49,4.1
0.09,0.07,1.0,-0.07,-0.02,0.02,4.95,3.94
0.1,0.07,0.98,-0.07,0.01,0.0,5.66,4.18
0.09,0.06,1.0,-0.05,0.01,-0.01,5.02,3.45
0.09,0.07,0.99,-0.05,0.03,-0.02,5.31,4.03
0.09,0.07,0.99,-0.05,-0.0,0.0,5.33,4.01
0.09,0.07,0.99,0.04,0.15,-0.15,5.47,4.03
0.09,0.07,1.0,-0.03,-0.0,0.0,5.17,3.78
0.09,0.07,1.0,-0.04,-0.01,0.0,5.21,4.24
0.09,0.07,0.99,0.03,0.14,-0.14,5.24,4.28
0.09,0.07,1.0,-0.02,0.0,0.01,5.26,3.78
0.09,0.07,0.99,-0.03,0.01,-0.0,5.29,4.1
0.09,0.07,0.99,-0.04,0.03,-0.02,5.34,3.93
0.1,0.07,0.99,0.02,0.14,-0.15,5.46,3.93
0.1,0.07,0.99,-0.05,0.0,0.01,5.57,3.79
0.09,0.07,0.99,-0.05,0.01,0.0,5.35,3.98
0.09,0.07,1.0,-0.03,-0.01,0.0,5.1,3.85
0.09,0.07,1.0,-0.07,-0.02,0.02,5.24,3.91
0.09,0.07,0.99,0.07,0.22,-0.21,5.41,4.14
0.09,0.07,0.99,-0.03,0.01,0.01,5.27,3.81
0.09,0.07,0.99,-0.07,0.01,-0.01,5.3,4.09
0.1,0.07,0.99,0.02,0.14,-0.13,5.48,4.08
0.09,0.06,0.99,-0.04,-0.0,0.01,5.17,3.71
0.09,0.07,0.99,-0.03,0.0,0.01,5.33,3.86
0.09,0.07,0.99,-0.04,0.01,0.0,5.41,3.94
0.1,0.07,0.99,-0.04,-0.01,0.01,5.47,4.07
0.09,0.07,1.0,-0.03,0.01,0.01,5.13,4.06
0.09,0.07,0.99,0.02,0.13,-0.13,5.24,4.02
0.09,0.07,1.0,-0.03,0.01,-0.01,5.19,3.83
0.09,0.07,1.0,-0.04,-0.01,0.01,5.42,3.95
0.09,0.07,1.0,0.03,0.14,-0.14,5.36,3.94
0.1,0.07,0.99,-0.05,0.01,-0.0,5.65,4.05
0.09,0.07,1.0,-0.05,0.01,-0.01,5.32,3.79
0.09,0.07,0.99,-0.05,-0.01,0.02,5.34,3.77
0.1,0.07,0.99,0.08,0.24,-0.25,5.75,4.01
0.09,0.07,0.99,-0.04,0.01,-0.0,5.24,3.99
0.09,0.07,0.99,-0.11,-0.11,0.09,5.38,3.98
0.09,0.07,0.99,-0.05,-0.01,0.01,5.3,3.78
0.1,0.07,0.99,0.05,0.19,-0.19,5.52,3.91
0.09,0.07,0.99,-0.02,0.0,0.0,5.31,3.86
0.1,0.07,0.99,-0.03,-0.0,-0.0,5.68,3.98
0.09,0.07,0.99,-0.03,-0.0,0.01,5.42,4.14
0.1,0.07,0.99,-0.02,0.01,-0.01,5.51,3.95
0.09,0.07,0.99,-0.02,-0.01,0.01,5.38,3.79
0.09,0.07,0.99,-0.03,0.01,0.0,5.39,3.85
0.1,0.07,0.99,-0.03,-0.01,0.0,5.86,4.04
0.1,0.07,0.99,-0.03,-0.0,0.0,5.47,4.0
0.09,0.07,0.99,-0.02,0.0,-0.0,5.27,4.03
0.09,0.07,0.99,-0.02,0.0,0.0,5.33,3.79
0.09,0.06,1.0,-0.04,-0.01,0.01,5.11,3.66
0.09,0.07,0.99,-0.06,-0.02,0.01,5.18,3.92
0.09,0.07,0.99,-0.03,-0.0,0.0,5.13,3.74
0.09,0.06,0.99,-0.03,0.01,0.01,5.16,3.74
0.1,0.07,0.99,-0.03,-0.01,0.0,5.48,4.12
0.1,0.07,0.99,-0.03,-0.01,0.01,5.53,4.06
0.1,0.07,1.0,-0.03,-0.0,-0.0,5.47,3.74
0.09,0.06,0.99,-0.04,-0.0,-0.0,5.0,3.5
0.1,0.06,0.99,-0.02,0.0,0.01,5.63,3.75
0.09,0.08,0.99,-0.04,-0.02,0.01,5.19,4.32
0.09,0.07,1.0,-0.05,-0.01,0.01,5.05,3.96
0.1,0.07,0.99,-0.06,0.01,0.0,5.51,3.94
0.1,0.07,0.99,-0.07,-0.03,0.03,5.47,3.95
0.09,0.07,0.99,-0.04,-0.02,0.02,5.11,4.13
0.09,0.07,1.0,0.09,0.22,-0.21,5.03,3.99
0.09,0.07,0.99,-0.06,0.02,-0.01,5.39,4.31
0.1,0.07,0.99,-0.04,0.08,-0.07,5.48,3.74
0.09,0.06,0.99,-0.06,0.01,0.0,5.41,3.72
0.09,0.07,0.99,-0.03,-0.01,0.0,5.35,3.84
0.09,0.07,1.0,-0.04,0.01,0.0,5.34,3.96
0.1,0.07,0.99,-0.03,0.01,-0.0,5.61,3.85
0.1,0.07,1.0,-0.04,-0.0,0.01,5.6,3.81
0.09,0.07,1.0,-0.07,0.01,0.0,5.11,3.82
0.09,0.07,1.0,-0.04,-0.0,-0.01,5.26,4.02
0.1,0.07,1.0,-0.04,0.02,-0.02,5.43,3.95
0.09,0.07,1.0,-0.04,-0.01,0.02,5.06,3.79
0.09,0.07,0.99,0.05,0.21,-0.19,5.31,3.83
0.09,0.07,1.0,-0.05,0.01,0.01,5.13,3.9
0.09,0.07,1.0,-0.05,-0.0,-0.0,5.39,3.83
0.09,0.07,0.99,-0.05,-0.02,0.02,5.36,4.05
0.09,0.07,0.99,0.09,0.19,-0.21,5.4,3.79
0.09,0.07,0.99,-0.05,0.0,0.0,5.4,3.75
0.09,0.07,1.0,-0.03,0.01,0.0,5.29,3.77
0.09,0.07,0.99,-0.08,-0.04,0.03,5.17,3.8
0.09,0.07,0.99,0.02,0.13,-0.12,5.33,3.97
0.09,0.07,0.99,-0.02,-0.0,-0.0,5.46,3.83
0.09,0.07,0.99,-0.03,0.0,0.01,5.36,3.97
0.09,0.07,0.99,-0.13,-0.14,0.12,5.38,4.0
0.09,0.07,1.0,-0.05,-0.01,0.02,5.41,3.72
0.09,0.07,1.0,-0.05,-0.0,0.0,5.13,3.95
0.09,0.07,0.99,-0.04,0.0,0.0,5.4,3.99
0.1,0.07,0.99,-0.04,0.0,0.01,5.46,3.84
0.09,0.07,0.99,-0.04,-0.01,0.0,5.29,4.01
0.09,0.07,0.99,0.02,0.15,-0.14,5.08,3.96
0.09,0.07,1.0,-0.03,0.0,-0.0,5.36,3.8
0.09,0.07,0.98,-0.06,0.03,-0.02,5.31,4.21
0.09,0.07,0.99,-0.04,-0.01,0.01,5.15,3.94
0.09,0.07,0.98,-0.05,0.0,0.0,4.98,4.02
0.09,0.07,0.99,-0.06,0.0,0.0,5.4,3.87
0.09,0.07,0.99,-0.08,-0.0,0.01,5.17,3.85
0.09,0.07,0.99,0.03,0.13,-0.13,5.3,3.91
0.09,0.07,1.0,-0.04,-0.0,-0.0,5.42,3.87
0.09,0.07,1.0,-0.04,-0.0,0.01,5.35,3.9
0.09,0.07,1.0,-0.04,0.01,0.01,5.27,4.02
0.09,0.07,1.0,-0.04,-0.01,-0.0,5.27,3.87
0.1,0.07,1.0,0.03,0.15,-0.14,5.66,4.21
0.1,0.06,0.99,-0.03,0.01,-0.01,5.58,3.66
0.09,0.07,0.99,-0.01,0.08,-0.07,5.32,4.29
0.09,0.07,1.0,-0.05,-0.0,0.01,5.13,4.04
0.1,0.06,1.0,0.03,0.15,-0.16,5.52,3.69
0.09,0.07,0.98,-0.04,0.0,0.01,5.53,4.02
0.09,0.07,0.99,-0.03,0.01,-0.0,5.33,3.96
0.09,0.07,0.99,-0.03,-0.01,0.0,5.07,4.12
0.09,0.07,1.0,-0.02,-0.0,-0.01,5.42,4.05
0.1,0.07,0.99,-0.03,0.0,-0.0,5.73,3.84
0.09,0.06,0.99,-0.04,0.0,-0.0,5.36,3.58
0.1,0.07,0.99,-0.0,0.08,-0.06,5.48,3.81
0.1,0.06,1.0,-0.06,-0.01,0.01,5.56,3.59
0.09,0.07,0.99,-0.06,-0.0,-0.0,5.27,4.08
0.1,0.06,0.99,-0.03,0.01,-0.0,5.49,3.52
0.09,0.07,1.0,-0.08,-0.04,0.02,5.38,4.16
0.09,0.07,0.99,0.01,0.13,-0.12,5.33,4.12
0.09,0.07,0.99,-0.02,0.0,-0.0,5.41,4.03
0.09,0.07,0.99,-0.03,0.0,0.0,5.29,4.09
0.1,0.07,1.0,-0.05,0.01,-0.0,5.64,3.97
0.09,0.07,0.99,-0.05,-0.02,0.01,5.22,3.99
0.09,0.07,1.0,-0.05,-0.0,-0.0,5.33,4.13
0.09,0.07,1.0,-0.1,-0.11,0.11,5.26,3.92
0.09,0.07,0.99,-0.06,-0.02,0.02,5.14,3.86
0.09,0.07,0.99,-0.05,0.0,0.0,5.41,3.96
0.09,0.07,1.0,-0.04,0.01,0.0,5.32,3.8
0.09,0.07,0.99,-0.04,-0.0,0.01,5.21,3.85
0.09,0.07,1.0,-0.04,0.02,-0.03,5.32,3.89
0.09,0.07,0.99,-0.05,-0.02,0.01,5.2,4.01
0.09,0.07,0.99,-0.05,-0.0,0.0,5.3,3.98
0.1,0.07,1.0,-0.05,0.01,0.01,5.5,3.74
0.09,0.07,0.99,-0.05,0.03,-0.03,5.34,3.98
0.09,0.07,0.99,-0.1,-0.11,0.1,5.19,3.99
0.09,0.07,0.99,-0.05,-0.02,0.02,5.39,4.09
0.09,0.07,0.99,-0.04,0.0,0.01,5.07,4.03
0.09,0.07,0.99,-0.07,-0.0,0.01,5.22,3.78
0.09,0.07,1.0,-0.06,-0.01,0.02,5.11,4.11
0.09,0.07,0.99,0.02,0.14,-0.13,5.35,3.98
0.09,0.07,1.0,-0.03,0.01,0.0,5.35,3.92
0.09,0.07,0.99,-0.04,0.02,-0.01,5.23,4.04
0.09,0.07,1.0,-0.05,0.0,0.01,5.2,4.04
0.09,0.07,0.99,-0.07,-0.0,0.01,5.2,4.19
0.09,0.07,1.0,-0.04,-0.0,-0.0,5.25,3.79
0.09,0.07,0.99,-0.04,0.0,0.0,5.29,3.97
0.09,0.07,1.0,-0.04,-0.02,0.01,5.19,4.06
0.09,0.07,0.99,0.01,0.15,-0.14,5.34,4.05
0.09,0.07,1.0,-0.04,0.01,0.0,5.32,4.04
0.09,0.07,0.99,-0.04,0.01,0.0,5.06,4.14
0.09,0.07,1.0,-0.06,-0.0,0.01,5.27,3.88
0.09,0.07,0.99,0.01,0.14,-0.15,5.38,4.02
0.09,0.07,1.0,-0.03,-0.0,0.01,5.19,4.08
0.08,0.07,0.99,-0.03,0.01,0.0,4.84,3.83
0.1,0.07,0.99,-0.12,-0.13,0.12,5.49,3.91
0.09,0.07,1.0,-0.08,0.02,-0.02,5.01,4.23
0.11,0.07,1.0,-0.07,-0.0,0.0,5.98,3.82
0.09,0.08,1.01,-0.03,0.01,0.0,5.32,4.44
0.09,0.08,0.98,-0.03,0.01,0.01,5.35,4.65
0.09,0.07,1.0,-0.03,-0.0,-0.0,5.42,4.27
0.1,0.07,0.99,-0.03,-0.0,0.0,5.63,4.16
0.1,0.07,0.99,-0.04,0.01,-0.01,5.55,3.98
0.09,0.08,0.99,-0.05,0.04,-0.03,5.2,4.65
0.09,0.07,0.99,-0.04,-0.01,0.01,5.04,4.24
0.09,0.08,0.99,-0.02,0.0,0.0,4.99,4.49
0.09,0.07,0.99,0.03,0.14,-0.14,5.45,4.02
0.09,0.07,1.0,-0.04,0.02,0.0,5.03,4.11
0.09,0.07,1.0,-0.03,0.0,0.0,4.87,4.05
0.09,0.07,1.0,-0.0,0.14,-0.12,5.12,4.18
0.09,0.08,0.99,-0.04,0.01,-0.0,5.03,4.46
0.1,0.07,0.99,-0.07,0.01,0.01,5.51,3.87
0.1,0.07,0.99,-0.06,-0.02,0.02,5.58,4.07
0.1,0.06,1.0,0.08,0.22,-0.22,5.51,3.62
0.09,0.07,1.0,-0.07,0.02,-0.0,5.25,4.02
0.09,0.07,1.0,-0.05,0.01,0.0,5.1,3.99
0.09,0.07,0.99,-0.04,0.0,0.0,5.34,3.98
0.09,0.07,0.99,0.02,0.13,-0.13,5.27,3.92
0.09,0.07,0.99,-0.03,0.01,-0.01,5.38,4.01
0.09,0.07,1.0,-0.04,0.01,0.0,5.21,3.86
0.09,0.07,1.0,-0.07,-0.01,0.02,5.3,4.12
0.09,0.07,0.99,0.02,0.13,-0.14,5.23,3.95
0.09,0.07,0.99,-0.04,-0.01,0.0,5.28,3.92
0.09,0.07,0.98,-0.03,0.0,0.01,5.3,4.18
0.09,0.07,0.99,-0.0,0.08,-0.09,5.36,4.04
0.09,0.07,0.99,-0.09,-0.0,0.01,5.25,3.94
0.09,0.07,0.99,-0.04,-0.01,0.0,5.15,4.11
0.09,0.07,1.0,-0.03,-0.01,0.01,5.35,3.83
0.09,0.07,0.99,-0.04,0.02,-0.02,5.2,3.93
0.09,0.07,0.99,0.02,0.14,-0.15,5.39,4.12
0.09,0.07,1.0,0.09,0.21,-0.21,5.26,4.06
0.09,0.07,1.0,-0.03,0.01,0.0,5.35,4.04
0.09,0.07,0.99,-0.08,-0.03,0.03,5.36,4.15
0.09,0.07,1.0,-0.04,-0.01,0.02,5.24,3.99
0.1,0.07,1.0,0.07,0.23,-0.21,5.63,3.95
0.1,0.07,0.99,-0.05,0.01,0.01,5.54,3.95
0.09,0.07,0.99,-0.02,0.0,0.0,5.39,3.91
0.1,0.07,1.0,-0.03,-0.02,0.01,5.49,3.84
0.09,0.07,0.99,0.02,0.15,-0.14,5.27,3.87
0.1,0.07,0.99,-0.03,0.02,-0.01,5.55,3.82
0.1,0.07,0.99,-0.04,0.01,-0.01,5.46,3.97
0.09,0.07,0.99,-0.03,-0.0,0.01,5.43,3.98
0.09,0.07,1.0,0.03,0.15,-0.15,5.29,3.74
0.1,0.07,0.99,-0.05,0.01,-0.0,5.61,3.88
0.11,0.07,1.0,-0.03,0.01,0.0,6.0,4.15
0.09,0.07,0.99,-0.09,-0.08,0.08,5.27,3.77
0.09,0.07,0.99,-0.06,-0.02,0.03,5.09,3.82
0.09,0.07,0.99,-0.05,0.01,0.01,5.25,4.11
0.09,0.07,0.99,-0.05,0.02,-0.0,5.38,3.89
0.09,0.07,0.99,-0.03,-0.01,0.01,5.13,3.94
0.09,0.06,1.0,0.03,0.15,-0.14,5.43,3.65
0.09,0.07,0.99,-0.05,0.01,-0.01,5.3,3.92
0.09,0.07,0.99,-0.03,0.01,-0.0,5.3,4.1
0.09,0.06,0.99,-0.03,-0.01,0.0,5.21,3.72
0.1,0.07,0.99,0.03,0.14,-0.14,5.5,4.18
0.09,0.07,0.98,-0.02,0.0,0.0,5.12,3.94
0.09,0.07,1.0,-0.06,0.01,0.0,5.36,3.9
0.1,0.07,1.0,-0.07,-0.02,0.03,5.43,3.89
0.1,0.07,1.0,0.01,0.14,-0.12,5.66,4.06
0.1,0.07,1.01,-0.03,-0.0,0.0,5.45,3.93
0.1,0.07,1.0,-0.02,0.0,0.0,5.83,3.98
0.09,0.06,1.0,-0.03,-0.0,-0.01,5.31,3.54
0.1,0.06,1.0,-0.06,-0.01,0.01,5.49,3.39
0.09,0.07,1.0,-0.06,0.01,0.0,5.41,4.12
0.1,0.07,0.98,-0.03,0.01,0.01,5.63,4.05
0.1,0.06,0.99,-0.09,-0.08,0.07,5.74,3.69
0.09,0.07,0.99,-0.07,0.01,0.01,5.4,4.07
0.09,0.07,1.0,-0.04,-0.01,0.02,5.23,4.11
0.09,0.07,0.99,-0.05,0.01,-0.0,5.46,4.01
0.09,0.07,0.98,-0.03,0.0,0.0,5.28,4.0
0.09,0.07,0.99,-0.04,-0.01,0.0,5.46,4.07
0.09,0.07,0.99,-0.03,-0.0,-0.0,5.16,4.0
0.09,0.07,0.99,-0.03,0.0,0.01,5.17,3.92
0.09,0.07,0.99,-0.04,0.03,-0.02,5.18,3.86
0.09,0.07,0.99,-0.04,-0.01,0.0,5.39,3.86
0.09,0.07,0.99,-0.04,-0.01,0.0,5.39,4.03
0.09,0.07,1.0,-0.02,-0.0,-0.0,5.15,4.1
0.1,0.07,1.0,-0.08,-0.05,0.05,5.44,4.27
0.09,0.07,0.99,-0.05,-0.01,0.01,5.14,4.21
0.09,0.07,1.0,-0.03,-0.0,0.0,5.23,4.06
0.09,0.07,0.99,-0.04,0.0,0.01,5.34,4.1
0.09,0.07,0.99,-0.03,0.01,0.0,5.32,4.17
0.09,0.07,1.0,-0.03,0.0,0.0,5.39,3.79
0.09,0.07,0.99,0.03,0.14,-0.14,5.32,4.23
0.09,0.07,1.0,-0.03,0.01,-0.0,5.19,4.08
0.1,0.07,1.0,-0.03,-0.01,0.01,5.47,3.83
0.09,0.07,1.0,-0.05,0.02,0.0,5.3,4.05
0.09,0.07,0.99,0.03,0.13,-0.13,5.21,3.82
0.09,0.07,1.0,-0.03,0.0,0.0,5.21,3.86
0.09,0.07,1.0,-0.04,0.01,0.01,5.29,3.88
