accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-0.1,0.05,1.16,0.28,-1.2,0.22
-0.11,0.06,1.17,0.32,-1.19,0.19
-0.1,0.07,1.18,0.36,-1.2,0.15
-0.11,0.09,1.18,0.39,-1.2,0.13
-0.11,0.09,1.18,0.41,-1.17,0.1
-0.11,0.11,1.18,0.4,-1.15,0.07
-0.11,0.11,1.19,0.37,-1.08,0.06
-0.11,0.11,1.19,0.34,-1.02,0.04
-0.11,0.11,1.18,0.28,-0.94,0.03
-0.12,0.11,1.17,0.21,-0.85,0.04
-0.1,0.11,1.13,0.13,-0.81,0.06
-0.1,0.1,1.1,0.03,-0.79,0.09
-0.12,0.1,1.09,-0.05,-0.76,0.12
-0.14,0.1,1.1,-0.11,-0.77,0.16
-0.17,0.1,1.12,-0.15,-0.76,0.17
-0.2,0.09,1.14,-0.14,-0.76,0.19
-0.22,0.09,1.16,-0.11,-0.73,0.16
-0.23,0.09,1.17,-0.07,-0.71,0.14
-0.24,0.08,1.19,-0.04,-0.67,0.08
-0.26,0.09,1.2,0.02,-0.64,0.06
-0.27,0.09,1.19,0.08,-0.58,0.0
-0.25,0.08,1.18,0.13,-0.51,-0.02
-0.23,0.06,1.15,0.15,-0.43,-0.04
-0.21,0.04,1.1,0.15,-0.36,-0.04
-0.2,0.04,1.04,0.13,-0.31,0.0
-0.19,0.04,1.01,0.11,-0.26,0.05
-0.18,0.03,0.98,0.1,-0.23,0.12
-0.17,0.04,0.99,0.08,-0.21,0.18
-0.16,0.02,1.01,0.07,-0.21,0.23
-0.17,0.04,1.03,0.07,-0.22,0.27
-0.18,0.05,1.05,0.08,-0.2,0.29
-0.17,0.07,1.06,0.13,-0.21,0.3
-0.15,0.08,1.1,0.17,-0.22,0.29
-0.13,0.08,1.12,0.22,-0.22,0.25
-0.13,0.1,1.14,0.26,-0.24,0.2
-0.12,0.11,1.12,0.32,-0.27,0.14
-0.11,0.12,1.1,0.37,-0.27,0.09
-0.09,0.11,1.08,0.41,-0.27,0.05
-0.07,0.11,1.06,0.41,-0.29,0.01
-0.04,0.09,1.03,0.39,-0.28,-0.02
-0.03,0.1,1.01,0.35,-0.28,-0.04
-0.03,0.1,0.99,0.28,-0.29,-0.04
-0.03,0.1,0.99,0.2,-0.29,-0.01
-0.04,0.11,0.99,0.15,-0.28,0.02
-0.04,0.11,1.0,0.06,-0.25,0.05
-0.05,0.11,1.01,-0.03,-0.2,0.08
-0.07,0.12,1.01,-0.12,-0.17,0.11
-0.11,0.12,1.03,-0.19,-0.17,0.15
-0.15,0.13,1.05,-0.24,-0.13,0.18
-0.18,0.13,1.08,-0.27,-0.1,0.19
-0.2,0.13,1.1,-0.27,-0.08,0.2
-0.23,0.15,1.14,-0.26,-0.07,0.21
-0.25,0.16,1.16,-0.22,-0.04,0.17
-0.27,0.16,1.18,-0.19,-0.01,0.14
-0.28,0.16,1.18,-0.13,0.04,0.1
-0.28,0.15,1.17,-0.07,0.08,0.05
-0.27,0.14,1.15,-0.02,0.13,0.01
-0.26,0.14,1.13,0.01,0.17,0.0
-0.26,0.14,1.13,0.03,0.2,-0.01
-0.24,0.14,1.11,0.05,0.23,-0.01
-0.23,0.13,1.11,0.08,0.27,-0.01
-0.22,0.13,1.1,0.09,0.29,0.01
-0.21,0.14,1.1,0.1,0.33,0.02
-0.21,0.14,1.12,0.11,0.34,0.04
-0.2,0.14,1.13,0.13,0.38,0.03
-0.2,0.14,1.14,0.15,0.4,0.03
-0.19,0.15,1.14,0.15,0.43,0.03
-0.17,0.14,1.15,0.14,0.49,0.01
-0.16,0.15,1.15,0.14,0.51,-0.02
-0.14,0.16,1.14,0.12,0.54,-0.04
-0.14,0.16,1.13,0.09,0.57,-0.05
-0.14,0.17,1.13,0.05,0.59,-0.06
-0.13,0.17,1.14,0.02,0.62,-0.07
-0.13,0.17,1.15,-0.01,0.65,-0.09
-0.14,0.17,1.17,-0.05,0.68,-0.1
-0.13,0.17,1.17,-0.1,0.72,-0.13
-0.15,0.17,1.17,-0.13,0.76,-0.15
-0.16,0.16,1.17,-0.17,0.81,-0.16
-0.18,0.15,1.16,-0.2,0.84,-0.17
-0.19,0.16,1.16,-0.23,0.87,-0.17
-0.2,0.15,1.16,-0.24,0.89,-0.17
-0.21,0.15,1.19,-0.27,0.93,-0.17
-0.21,0.14,1.2,-0.28,0.97,-0.17
-0.22,0.15,1.2,-0.29,1.02,-0.19
-0.22,0.15,1.2,-0.31,1.05,-0.2
-0.23,0.14,1.22,-0.32,1.09,-0.21
-0.24,0.14,1.23,-0.31,1.13,-0.22
-0.24,0.13,1.23,-0.29,1.17,-0.23
-0.24,0.12,1.23,-0.28,1.23,-0.23
-0.22,0.11,1.24,-0.27,1.29,-0.24
-0.23,0.1,1.25,-0.25,1.34,-0.24
-0.22,0.1,1.24,-0.23,1.38,-0.24
-0.22,0.1,1.24,-0.19,1.41,-0.24
-0.21,0.09,1.25,-0.16,1.44,-0.23
-0.21,0.09,1.26,-0.13,1.48,-0.24
-0.19,0.08,1.26,-0.12,1.52,-0.23
-0.18,0.08,1.27,-0.1,1.55,-0.23
-0.16,0.08,1.29,-0.09,1.61,-0.25
-0.14,0.07,1.29,-0.08,1.66,-0.25
-0.11,0.07,1.28,-0.09,1.71,-0.26
-0.09,0.06,1.26,-0.11,1.76,-0.27
-0.08,0.07,1.24,-0.13,1.8,-0.27
-0.06,0.06,1.23,-0.16,1.82,-0.26
-0.05,0.06,1.23,-0.2,1.85,-0.25
-0.06,0.06,1.23,-0.22,1.85,-0.24
-0.05,0.06,1.23,-0.24,1.87,-0.25
-0.04,0.05,1.23,-0.25,1.88,-0.25
-0.04,0.04,1.24,-0.25,1.9,-0.27
-0.03,0.04,1.24,-0.25,1.91,-0.28
-0.03,0.04,1.24,-0.27,1.95,-0.3
-0.02,0.03,1.24,-0.26,1.96,-0.31
-0.02,0.03,1.23,-0.26,1.97,-0.33
-0.02,0.03,1.22,-0.25,1.99,-0.32
-0.01,0.02,1.21,-0.24,2.01,-0.31
0.0,0.02,1.2,-0.25,2.03,-0.3
0.01,0.01,1.19,-0.26,2.03,-0.3
0.03,0.01,1.21,-0.26,2.05,-0.3
0.03,0.01,1.21,-0.28,2.08,-0.3
0.04,0.0,1.21,-0.29,2.09,-0.29
0.04,0.0,1.21,-0.3,2.12,-0.29
0.03,0.01,1.22,-0.3,2.12,-0.28
0.04,0.0,1.21,-0.29,2.15,-0.28
0.04,-0.01,1.2,-0.29,2.16,-0.25
0.06,-0.01,1.2,-0.27,2.17,-0.25
0.06,-0.03,1.21,-0.27,2.17,-0.25
0.07,-0.03,1.23,-0.23,2.16,-0.26
0.07,-0.02,1.21,-0.21,2.17,-0.27
0.08,-0.02,1.18,-0.18,2.2,-0.27
0.09,-0.02,1.18,-0.17,2.19,-0.29
0.1,-0.02,1.17,-0.16,2.18,-0.29
0.11,-0.04,1.15,-0.17,2.18,-0.3
0.11,-0.04,1.15,-0.18,2.18,-0.31
0.1,-0.04,1.16,-0.19,2.19,-0.31
0.11,-0.05,1.15,-0.19,2.2,-0.3
0.11,-0.05,1.14,-0.2,2.21,-0.28
0.13,-0.06,1.15,-0.18,2.23,-0.26
0.13,-0.06,1.16,-0.18,2.22,-0.24
0.14,-0.06,1.15,-0.16,2.23,-0.24
0.14,-0.06,1.15,-0.15,2.24,-0.25
0.15,-0.06,1.14,-0.17,2.28,-0.26
0.16,-0.06,1.13,-0.18,2.28,-0.25
0.18,-0.06,1.12,-0.19,2.3,-0.26
0.17,-0.06,1.11,-0.23,2.32,-0.24
0.17,-0.06,1.09,-0.24,2.33,-0.22
0.16,-0.05,1.07,-0.28,2.34,-0.19
0.16,-0.06,1.06,-0.29,2.34,-0.15
0.17,-0.06,1.05,-0.29,2.32,-0.11
0.17,-0.06,1.04,-0.3,2.32,-0.09
0.17,-0.06,1.05,-0.31,2.3,-0.07
0.18,-0.06,1.06,-0.3,2.27,-0.07
0.17,-0.06,1.08,-0.27,2.23,-0.07
0.18,-0.07,1.08,-0.23,2.2,-0.08
0.19,-0.07,1.08,-0.19,2.17,-0.08
0.2,-0.08,1.08,-0.16,2.17,-0.12
0.2,-0.07,1.08,-0.15,2.15,-0.14
0.19,-0.07,1.06,-0.13,2.15,-0.16
0.19,-0.07,1.06,-0.13,2.11,-0.17
0.19,-0.07,1.07,-0.13,2.12,-0.17
0.2,-0.07,1.06,-0.12,2.12,-0.17
0.22,-0.07,1.07,-0.13,2.15,-0.16
0.21,-0.06,1.05,-0.14,2.16,-0.14
0.22,-0.06,1.04,-0.16,2.18,-0.13
0.21,-0.05,1.01,-0.19,2.16,-0.11
0.2,-0.05,1.01,-0.22,2.16,-0.09
0.21,-0.06,1.0,-0.24,2.13,-0.08
0.21,-0.07,1.0,-0.25,2.13,-0.09
0.19,-0.07,0.99,-0.26,2.14,-0.08
0.18,-0.07,1.0,-0.24,2.12,-0.06
0.17,-0.06,0.98,-0.22,2.11,-0.06
0.17,-0.06,0.98,-0.19,2.09,-0.04
0.17,-0.07,0.98,-0.15,2.05,-0.04
0.18,-0.08,0.98,-0.12,2.02,-0.04
0.19,-0.08,0.99,-0.06,1.98,-0.06
0.19,-0.09,0.99,-0.02,1.96,-0.08
0.16,-0.08,0.98,0.04,1.95,-0.1
0.16,-0.08,0.97,0.09,1.93,-0.12
0.18,-0.07,0.96,0.12,1.91,-0.11
0.18,-0.07,0.94,0.15,1.91,-0.11
0.19,-0.06,0.92,0.15,1.9,-0.11
0.19,-0.06,0.89,0.14,1.91,-0.11
0.19,-0.04,0.87,0.1,1.9,-0.09
0.19,-0.03,0.88,0.08,1.88,-0.08
0.18,-0.02,0.88,0.06,1.85,-0.05
0.17,-0.05,0.88,0.03,1.82,-0.05
0.17,-0.06,0.89,-0.01,1.8,-0.04
0.16,-0.07,0.9,-0.0,1.79,-0.04
0.15,-0.08,0.91,0.0,1.77,-0.04
0.16,-0.1,0.95,0.02,1.75,-0.04
0.14,-0.1,0.97,0.06,1.72,-0.05
0.11,-0.1,0.99,0.14,1.68,-0.05
0.09,-0.1,1.01,0.23,1.65,-0.04
0.09,-0.11,1.04,0.34,1.61,-0.05
0.09,-0.12,1.06,0.44,1.58,-0.05
0.1,-0.11,1.07,0.55,1.56,-0.07
0.1,-0.11,1.05,0.64,1.57,-0.09
0.1,-0.1,1.03,0.68,1.59,-0.1
0.12,-0.08,1.01,0.71,1.61,-0.11
0.14,-0.06,0.99,0.69,1.67,-0.1
0.16,-0.03,0.94,0.65,1.7,-0.09
0.16,-0.0,0.89,0.55,1.75,-0.07
0.18,0.02,0.86,0.42,1.76,-0.04
0.19,0.04,0.84,0.28,1.75,-0.03
0.2,0.05,0.85,0.12,1.71,-0.01
0.19,0.04,0.86,-0.0,1.69,-0.01
0.19,0.04,0.86,-0.13,1.68,-0.02
0.18,0.03,0.87,-0.22,1.66,-0.03
0.17,0.02,0.88,-0.3,1.66,-0.05
0.15,0.01,0.9,-0.35,1.63,-0.06
0.13,-0.0,0.94,-0.35,1.59,-0.06
0.14,-0.01,0.96,-0.32,1.54,-0.07
0.15,-0.04,0.98,-0.29,1.53,-0.1
0.14,-0.05,0.99,-0.23,1.52,-0.14
0.13,-0.05,0.99,-0.17,1.52,-0.18
0.1,-0.04,0.99,-0.11,1.53,-0.19
0.07,-0.04,0.98,-0.08,1.53,-0.19
0.06,-0.03,0.98,-0.03,1.51,-0.17
0.07,-0.04,0.99,0.0,1.49,-0.13
0.09,-0.05,1.0,0.04,1.49,-0.12
0.1,-0.06,1.02,0.09,1.49,-0.09
0.09,-0.05,1.01,0.14,1.5,-0.09
0.12,-0.03,1.02,0.18,1.52,-0.08
0.13,-0.01,0.98,0.2,1.53,-0.09
0.16,0.01,0.96,0.19,1.55,-0.1
0.16,0.01,0.94,0.15,1.56,-0.11
0.16,0.03,0.93,0.09,1.55,-0.12
0.15,0.04,0.94,0.02,1.55,-0.12
0.13,0.04,0.93,-0.03,1.55,-0.12
0.1,0.05,0.92,-0.08,1.55,-0.11
0.08,0.04,0.92,-0.11,1.54,-0.1
0.07,0.05,0.93,-0.14,1.52,-0.08
0.09,0.04,0.93,-0.15,1.51,-0.06
0.1,0.02,0.94,-0.13,1.48,-0.06
0.11,0.01,0.96,-0.11,1.46,-0.08
0.13,0.0,0.97,-0.09,1.44,-0.11
0.13,-0.01,0.98,-0.08,1.45,-0.14
0.12,-0.02,0.95,-0.1,1.48,-0.17
0.08,-0.01,0.96,-0.09,1.47,-0.17
0.05,-0.0,0.96,-0.08,1.48,-0.13
0.04,0.0,0.96,-0.09,1.48,-0.08
0.04,0.0,0.95,-0.07,1.49,-0.02
0.05,0.01,0.94,-0.05,1.48,0.03
0.06,0.01,0.93,-0.03,1.49,0.03
0.07,0.01,0.92,-0.02,1.48,0.03
0.08,0.02,0.92,-0.02,1.46,0.03
0.09,0.02,0.92,-0.02,1.43,0.02
0.1,0.02,0.92,-0.03,1.44,0.0
0.12,0.03,0.92,-0.04,1.44,-0.02
0.12,0.03,0.91,-0.08,1.45,-0.03
0.11,0.02,0.91,-0.12,1.45,-0.03
0.12,0.02,0.92,-0.15,1.44,-0.04
0.11,0.03,0.92,-0.17,1.44,-0.03
0.09,0.02,0.93,-0.18,1.45,-0.03
0.08,0.02,0.92,-0.17,1.43,-0.03
0.07,0.02,0.92,-0.15,1.4,-0.01
0.06,0.01,0.91,-0.13,1.4,-0.02
0.05,0.01,0.91,-0.09,1.38,-0.02
0.04,0.02,0.9,-0.05,1.37,-0.03
0.04,0.02,0.9,-0.01,1.35,-0.02
0.05,0.02,0.88,0.02,1.33,-0.02
0.06,0.01,0.88,0.05,1.31,-0.02
0.07,0.02,0.89,0.08,1.27,-0.02
0.08,0.03,0.9,0.13,1.25,-0.01
0.08,0.02,0.9,0.15,1.25,-0.02
0.07,0.04,0.88,0.15,1.23,-0.02
0.08,0.04,0.88,0.13,1.22,-0.02
0.09,0.04,0.88,0.11,1.2,-0.02
0.11,0.04,0.9,0.09,1.2,-0.02
0.12,0.03,0.9,0.07,1.2,-0.01
0.1,0.04,0.91,0.05,1.2,-0.02
0.09,0.03,0.9,0.03,1.19,-0.02
0.08,0.03,0.9,-0.01,1.2,-0.03
0.08,0.02,0.91,-0.02,1.19,-0.03
0.08,0.01,0.92,-0.04,1.19,-0.04
0.07,0.01,0.93,-0.03,1.17,-0.03
0.06,0.01,0.92,-0.03,1.17,-0.02
0.06,0.01,0.92,-0.01,1.16,-0.01
0.06,0.02,0.93,0.02,1.14,0.01
0.06,0.02,0.92,0.02,1.14,0.01
0.05,0.01,0.9,0.02,1.14,0.01
0.03,0.0,0.89,0.04,1.14,0.01
0.0,0.02,0.88,0.04,1.16,0.03
-0.02,0.04,0.89,0.07,1.13,0.05
-0.02,0.04,0.88,0.08,1.11,0.08
-0.01,0.04,0.88,0.08,1.07,0.1
0.01,0.03,0.89,0.1,1.03,0.12
0.04,0.01,0.89,0.1,1.01,0.12
0.06,-0.01,0.88,0.1,1.02,0.09
0.06,0.01,0.88,0.09,1.03,0.08
0.08,0.02,0.89,0.07,1.05,0.06
0.08,0.04,0.9,0.03,1.04,0.05
0.08,0.06,0.89,-0.03,1.06,0.04
0.06,0.07,0.88,-0.13,1.09,0.04
0.05,0.08,0.88,-0.25,1.11,0.05
0.04,0.08,0.9,-0.38,1.09,0.08
0.03,0.05,0.92,-0.46,1.07,0.09
0.02,0.0,0.95,-0.52,1.04,0.11
0.02,-0.04,0.99,-0.52,1.03,0.15
0.02,-0.07,1.04,-0.45,1.0,0.19
0.03,-0.12,1.04,-0.36,1.01,0.21
0.02,-0.16,1.05,-0.23,0.99,0.23
0.01,-0.17,1.05,-0.08,1.0,0.24
0.0,-0.17,1.06,0.1,1.01,0.27
0.0,-0.15,1.04,0.3,1.02,0.29
0.02,-0.13,1.01,0.48,1.02,0.3
0.04,-0.07,0.96,0.65,1.03,0.3
0.04,-0.01,0.93,0.76,1.03,0.3
0.03,0.05,0.87,0.83,1.04,0.27
0.03,0.11,0.82,0.83,1.04,0.26
0.02,0.18,0.8,0.78,1.04,0.24
0.02,0.23,0.77,0.7,1.02,0.24
0.0,0.27,0.76,0.59,1.0,0.21
-0.0,0.3,0.75,0.46,0.95,0.2
-0.0,0.33,0.74,0.29,0.92,0.19
0.01,0.34,0.74,0.13,0.89,0.17
0.03,0.34,0.74,-0.04,0.87,0.13
0.04,0.3,0.76,-0.2,0.84,0.09
0.05,0.27,0.79,-0.36,0.81,0.05
0.07,0.23,0.82,-0.46,0.78,0.03
0.06,0.18,0.86,-0.53,0.77,0.0
0.05,0.14,0.88,-0.55,0.75,-0.01
0.03,0.09,0.91,-0.55,0.74,-0.02
0.03,0.05,0.95,-0.52,0.71,-0.02
0.02,0.02,0.97,-0.44,0.68,-0.01
0.02,-0.01,0.98,-0.34,0.66,0.01
0.02,-0.03,0.99,-0.23,0.65,0.02
0.02,-0.04,1.0,-0.12,0.62,0.04
0.03,-0.05,1.0,0.01,0.6,0.04
0.04,-0.05,0.99,0.1,0.58,0.04
0.05,-0.05,0.98,0.21,0.57,0.02
0.05,-0.04,0.97,0.28,0.57,0.01
0.03,-0.0,0.96,0.34,0.58,0.01
0.03,0.04,0.93,0.36,0.6,0.01
0.02,0.07,0.92,0.33,0.62,0.01
0.03,0.1,0.89,0.28,0.6,0.03
0.02,0.12,0.87,0.22,0.62,0.03
0.0,0.14,0.86,0.14,0.62,0.04
-0.01,0.14,0.85,0.03,0.63,0.03
-0.03,0.14,0.84,-0.06,0.59,0.04
-0.05,0.13,0.84,-0.14,0.61,0.02
-0.07,0.11,0.84,-0.2,0.59,0.02
-0.08,0.09,0.85,-0.24,0.56,0.03
-0.07,0.05,0.87,-0.25,0.52,0.04
-0.08,0.03,0.88,-0.23,0.51,0.05
-0.07,0.01,0.89,-0.17,0.49,0.07
-0.06,0.01,0.89,-0.12,0.48,0.09
-0.04,0.01,0.91,-0.03,0.45,0.12
-0.03,0.01,0.89,0.03,0.43,0.13
-0.02,0.01,0.88,0.1,0.42,0.15
-0.01,0.03,0.88,0.17,0.39,0.14
-0.01,0.05,0.88,0.22,0.38,0.15
-0.02,0.09,0.86,0.26,0.37,0.14
-0.03,0.1,0.85,0.28,0.36,0.14
-0.03,0.13,0.84,0.26,0.35,0.13
-0.04,0.16,0.83,0.23,0.33,0.14
-0.06,0.18,0.83,0.18,0.31,0.15
-0.05,0.19,0.82,0.13,0.29,0.16
-0.04,0.18,0.83,0.06,0.25,0.17
-0.03,0.17,0.83,0.03,0.2,0.15
-0.0,0.15,0.83,-0.03,0.2,0.15
0.0,0.17,0.83,-0.06,0.17,0.13
0.01,0.16,0.84,-0.07,0.14,0.09
0.02,0.14,0.84,-0.09,0.09,0.06
0.03,0.11,0.85,-0.07,0.06,0.01
0.01,0.11,0.88,-0.06,0.04,-0.02
0.01,0.1,0.9,-0.05,0.02,-0.02
0.02,0.09,0.91,-0.03,-0.02,-0.03
0.03,0.07,0.91,-0.01,-0.04,-0.05
0.03,0.06,0.91,0.02,-0.04,-0.04
0.03,0.06,0.93,0.03,-0.05,-0.04
0.02,0.07,0.94,0.03,-0.06,-0.02
0.03,0.07,0.94,0.03,-0.05,0.0
0.03,0.06,0.93,0.03,-0.05,0.01
0.03,0.08,0.91,-0.0,-0.04,0.02
0.02,0.08,0.92,-0.02,-0.04,0.03
0.03,0.08,0.92,-0.05,-0.04,0.03
0.04,0.09,0.92,-0.1,-0.04,0.03
0.05,0.08,0.92,-0.12,-0.04,0.02
0.06,0.08,0.91,-0.16,-0.06,0.02
0.07,0.06,0.91,-0.18,-0.06,-0.02
0.06,0.05,0.92,-0.19,-0.06,-0.04
0.04,0.04,0.93,-0.2,-0.07,-0.06
0.03,0.03,0.95,-0.19,-0.09,-0.09
0.02,0.01,0.96,-0.17,-0.1,-0.11
0.02,-0.0,0.97,-0.14,-0.12,-0.1
0.02,-0.01,0.97,-0.1,-0.13,-0.11
0.03,-0.02,0.98,-0.06,-0.14,-0.1
0.02,-0.02,0.97,-0.01,-0.15,-0.1
0.01,-0.02,0.97,0.02,-0.14,-0.08
0.02,0.0,0.96,0.05,-0.16,-0.07
0.02,0.01,0.96,0.06,-0.14,-0.05
0.01,0.02,0.94,0.07,-0.13,-0.04
0.0,0.04,0.94,0.06,-0.11,-0.02
0.02,0.06,0.94,0.04,-0.12,0.01
0.04,0.07,0.94,0.01,-0.14,0.01
0.05,0.06,0.93,-0.03,-0.14,0.01
0.04,0.06,0.92,-0.07,-0.13,0.0
0.03,0.06,0.93,-0.11,-0.11,-0.01
0.01,0.07,0.95,-0.13,-0.12,-0.01
0.01,0.07,0.95,-0.16,-0.12,-0.0
0.01,0.06,0.95,-0.18,-0.14,-0.01
0.02,0.05,0.94,-0.2,-0.16,-0.02
0.03,0.03,0.94,-0.21,-0.18,-0.03
0.02,0.01,0.95,-0.18,-0.18,-0.04
0.02,-0.0,0.95,-0.14,-0.18,-0.05
0.0,-0.01,0.97,-0.1,-0.2,-0.04
-0.02,-0.01,0.97,-0.06,-0.2,-0.03
-0.02,0.01,0.97,0.0,-0.2,-0.01
-0.03,0.02,0.94,0.03,-0.21,0.01
-0.03,0.03,0.92,0.06,-0.23,0.03
-0.03,0.06,0.91,0.1,-0.23,0.04
-0.04,0.09,0.88,0.12,-0.25,0.05
-0.03,0.11,0.86,0.12,-0.26,0.06
-0.03,0.12,0.84,0.11,-0.27,0.06
-0.04,0.14,0.82,0.09,-0.27,0.03
-0.05,0.14,0.82,0.05,-0.32,0.03
-0.06,0.16,0.81,0.02,-0.34,0.03
-0.08,0.15,0.81,-0.0,-0.37,0.04
-0.08,0.16,0.81,-0.02,-0.4,0.04
-0.1,0.16,0.79,-0.04,-0.42,0.04
-0.1,0.17,0.79,-0.05,-0.47,0.04
-0.09,0.15,0.79,-0.06,-0.54,0.04
-0.08,0.14,0.8,-0.05,-0.6,0.03
-0.06,0.12,0.8,0.0,-0.66,0.02
-0.06,0.12,0.79,0.03,-0.7,-0.0
-0.06,0.1,0.78,0.08,-0.75,-0.02
-0.06,0.1,0.78,0.12,-0.81,-0.03
-0.07,0.1,0.78,0.18,-0.86,-0.03
-0.06,0.11,0.78,0.24,-0.92,-0.03
-0.07,0.11,0.76,0.28,-0.96,-0.03
-0.1,0.13,0.74,0.33,-0.99,-0.03
-0.12,0.15,0.76,0.34,-1.05,-0.02
-0.1,0.18,0.76,0.34,-1.12,-0.01
-0.06,0.19,0.74,0.32,-1.18,-0.0
-0.02,0.17,0.72,0.27,-1.22,-0.02
-0.0,0.15,0.69,0.2,-1.24,-0.04
-0.0,0.14,0.7,0.11,-1.21,-0.07
-0.01,0.14,0.72,0.04,-1.17,-0.06
-0.05,0.15,0.74,-0.01,-1.17,-0.04
-0.07,0.15,0.73,-0.08,-1.17,-0.0
-0.08,0.14,0.71,-0.12,-1.18,0.04
-0.08,0.13,0.7,-0.16,-1.22,0.08
-0.07,0.11,0.72,-0.17,-1.27,0.12
-0.06,0.11,0.75,-0.14,-1.37,0.15
-0.01,0.09,0.74,-0.08,-1.43,0.13
0.02,0.08,0.71,-0.01,-1.49,0.09
0.03,0.07,0.68,0.05,-1.52,0.03
0.01,0.06,0.66,0.1,-1.56,-0.04
-0.02,0.07,0.66,0.15,-1.58,-0.08
-0.06,0.08,0.66,0.2,-1.61,-0.09
-0.08,0.1,0.66,0.26,-1.67,-0.08
-0.1,0.12,0.66,0.31,-1.76,-0.02
-0.09,0.14,0.65,0.35,-1.82,0.02
-0.05,0.14,0.63,0.34,-1.9,0.05
-0.01,0.14,0.65,0.32,-1.97,0.06
0.04,0.16,0.65,0.28,-2.03,0.06
0.08,0.15,0.66,0.19,-2.05,0.04
0.11,0.14,0.67,0.08,-2.04,0.03
0.12,0.12,0.66,-0.04,-2.05,0.04
0.13,0.1,0.7,-0.18,-2.04,0.05
0.16,0.07,0.76,-0.28,-2.07,0.08
0.19,0.05,0.81,-0.34,-2.09,0.13
0.22,0.02,0.83,-0.37,-2.12,0.15
0.23,-0.02,0.84,-0.38,-2.11,0.13
0.23,-0.04,0.83,-0.38,-2.09,0.1
0.18,-0.06,0.83,-0.37,-2.06,0.04
0.13,-0.04,0.85,-0.34,-2.05,0.01
0.1,-0.03,0.87,-0.28,-2.08,0.01
0.09,-0.04,0.87,-0.23,-2.11,0.01
0.1,-0.06,0.86,-0.18,-2.14,0.04
0.1,-0.08,0.84,-0.13,-2.14,0.04
0.07,-0.08,0.82,-0.07,-2.13,0.07
0.04,-0.06,0.82,-0.0,-2.11,0.1
0.01,-0.03,0.81,0.06,-2.12,0.17
0.01,0.01,0.79,0.09,-2.14,0.26
0.03,0.02,0.76,0.08,-2.17,0.33
0.06,0.03,0.73,0.05,-2.18,0.37
0.12,0.05,0.72,-0.01,-2.19,0.4
0.2,0.05,0.73,-0.06,-2.24,0.39
0.28,0.06,0.76,-0.12,-2.29,0.37
0.35,0.02,0.82,-0.16,-2.38,0.3
0.38,-0.01,0.87,-0.19,-2.44,0.21
0.37,-0.05,0.91,-0.17,-2.48,0.09
0.32,-0.08,0.93,-0.15,-2.48,-0.01
0.25,-0.08,0.96,-0.13,-2.48,-0.1
0.19,-0.08,0.99,-0.09,-2.5,-0.14
0.17,-0.08,1.03,-0.08,-2.53,-0.14
0.17,-0.12,1.05,-0.09,-2.55,-0.11
0.16,-0.14,1.08,-0.08,-2.51,-0.07
0.14,-0.15,1.1,-0.07,-2.47,-0.02
0.13,-0.17,1.13,-0.06,-2.39,0.06
0.13,-0.18,1.11,-0.03,-2.29,0.16
0.1,-0.14,1.06,-0.04,-2.18,0.24
0.12,-0.15,1.06,-0.06,-2.15,0.32
0.14,-0.12,1.07,-0.08,-2.11,0.38
0.19,-0.1,1.08,-0.05,-2.1,0.43
0.23,-0.1,1.05,-0.04,-2.06,0.45
0.24,-0.08,1.01,-0.02,-2.03,0.42
0.24,-0.05,1.0,-0.02,-2.05,0.38
0.24,-0.02,0.97,-0.04,-2.07,0.3
0.23,-0.02,0.95,-0.1,-2.11,0.23
0.23,-0.03,0.95,-0.15,-2.12,0.14
0.21,-0.03,0.98,-0.22,-2.12,0.07
0.18,-0.02,1.0,-0.27,-2.14,0.05
0.17,-0.03,1.05,-0.31,-2.15,0.05
0.16,-0.05,1.1,-0.36,-2.16,0.08
0.18,-0.07,1.13,-0.38,-2.15,0.1
0.19,-0.09,1.15,-0.4,-2.12,0.1
0.19,-0.11,1.16,-0.44,-2.05,0.09
0.17,-0.11,1.16,-0.47,-2.01,0.11
0.13,-0.1,1.19,-0.49,-1.95,0.12
0.12,-0.1,1.18,-0.47,-1.93,0.16
0.1,-0.1,1.18,-0.45,-1.9,0.19
0.08,-0.11,1.16,-0.42,-1.89,0.22
0.07,-0.13,1.15,-0.39,-1.88,0.23
0.06,-0.15,1.14,-0.31,-1.88,0.24
0.05,-0.14,1.13,-0.21,-1.85,0.23
0.04,-0.14,1.12,-0.1,-1.85,0.23
0.04,-0.13,1.1,0.02,-1.88,0.22
0.03,-0.11,1.08,0.13,-1.89,0.21
0.04,-0.1,1.05,0.24,-1.89,0.2
0.04,-0.07,1.0,0.32,-1.87,0.21
0.04,-0.04,0.97,0.37,-1.88,0.22
0.05,-0.01,0.93,0.37,-1.92,0.26
0.09,0.01,0.94,0.35,-1.93,0.28
0.13,0.01,0.99,0.3,-1.96,0.3
0.18,0.02,1.0,0.24,-1.99,0.3
0.24,-0.01,1.05,0.16,-2.03,0.27
0.26,-0.02,1.1,0.07,-2.01,0.22
0.24,-0.03,1.13,0.01,-1.98,0.17
0.21,-0.03,1.15,-0.05,-1.94,0.14
0.18,-0.02,1.15,-0.11,-1.92,0.13
0.14,-0.02,1.16,-0.17,-1.89,0.13
