accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-0.07,0.1,0.96,-0.08,-0.97,0.03
-0.07,0.12,0.97,-0.09,-0.96,0.03
-0.08,0.12,0.97,-0.07,-0.96,0.04
-0.09,0.13,0.97,-0.06,-0.98,0.07
-0.1,0.13,0.96,-0.06,-0.99,0.09
-0.09,0.12,0.96,-0.05,-0.97,0.09
-0.09,0.12,0.95,-0.05,-0.95,0.1
-0.08,0.12,0.94,-0.05,-0.97,0.1
-0.07,0.14,0.96,-0.02,-0.99,0.09
-0.06,0.13,0.95,-0.03,-1.02,0.08
-0.05,0.12,0.94,-0.06,-1.03,0.06
-0.05,0.11,0.93,-0.08,-1.02,0.04
-0.05,0.12,0.96,-0.12,-0.99,0.03
-0.05,0.14,0.98,-0.14,-1.0,0.04
-0.05,0.13,0.99,-0.18,-0.99,0.05
-0.05,0.11,0.99,-0.23,-0.98,0.05
-0.07,0.11,0.98,-0.25,-0.95,0.04
-0.09,0.12,0.98,-0.27,-0.93,0.05
-0.11,0.12,0.98,-0.29,-0.88,0.06
-0.12,0.14,0.98,-0.26,-0.89,0.1
-0.13,0.14,0.98,-0.24,-0.9,0.12
-0.13,0.13,0.97,-0.22,-0.91,0.15
-0.13,0.11,0.97,-0.16,-0.92,0.15
-0.12,0.11,0.97,-0.13,-0.95,0.16
-0.11,0.11,0.99,-0.05,-0.99,0.15
-0.09,0.11,1.01,0.0,-1.05,0.14
-0.08,0.1,1.02,0.04,-1.08,0.11
-0.06,0.08,1.04,0.07,-1.11,0.08
-0.05,0.08,1.05,0.1,-1.12,0.05
-0.06,0.1,1.05,0.11,-1.11,0.03
-0.08,0.1,1.05,0.09,-1.1,0.02
-0.09,0.11,1.04,0.07,-1.06,0.03
-0.1,0.12,1.02,0.05,-1.01,0.06
-0.11,0.13,1.0,0.01,-0.99,0.1
-0.11,0.15,0.98,-0.02,-0.94,0.14
-0.13,0.16,0.98,-0.01,-0.95,0.17
-0.12,0.16,0.96,-0.02,-0.98,0.2
-0.1,0.15,0.94,-0.03,-1.01,0.2
-0.09,0.14,0.96,-0.04,-1.04,0.18
-0.07,0.13,0.99,-0.06,-1.08,0.17
-0.06,0.12,1.02,-0.04,-1.11,0.15
-0.05,0.1,1.01,-0.04,-1.12,0.11
-0.05,0.09,1.02,-0.03,-1.13,0.07
-0.05,0.09,1.02,-0.02,-1.12,0.06
-0.07,0.1,1.01,0.01,-1.11,0.04
-0.09,0.12,0.98,0.02,-1.09,0.04
-0.1,0.13,0.95,0.04,-1.06,0.03
-0.11,0.14,0.93,0.02,-1.04,0.06
-0.1,0.14,0.91,0.05,-1.03,0.08
-0.08,0.15,0.9,0.02,-1.03,0.1
-0.07,0.16,0.91,0.01,-1.05,0.12
-0.04,0.15,0.92,-0.01,-1.07,0.13
-0.02,0.13,0.94,-0.05,-1.08,0.12
-0.0,0.11,0.97,-0.09,-1.09,0.09
0.01,0.09,1.0,-0.15,-1.09,0.05
-0.0,0.08,1.03,-0.19,-1.07,0.02
-0.02,0.09,1.06,-0.2,-1.05,-0.01
-0.06,0.08,1.07,-0.2,-1.01,-0.02
-0.09,0.09,1.06,-0.2,-0.95,-0.02
-0.11,0.1,1.05,-0.18,-0.91,0.0
-0.11,0.12,1.04,-0.14,-0.89,0.01
-0.13,0.14,1.02,-0.1,-0.89,0.04
-0.14,0.14,1.0,-0.04,-0.91,0.05
-0.13,0.13,0.96,-0.01,-0.94,0.07
-0.12,0.13,0.96,0.05,-0.95,0.07
-0.11,0.13,0.93,0.09,-0.96,0.07
-0.1,0.15,0.91,0.1,-0.97,0.08
-0.08,0.17,0.89,0.1,-1.02,0.11
-0.05,0.16,0.9,0.1,-1.08,0.11
-0.03,0.13,0.93,0.06,-1.14,0.11
-0.02,0.1,0.96,0.03,-1.15,0.1
-0.0,0.09,1.0,0.0,-1.14,0.06
-0.0,0.09,1.04,-0.03,-1.11,0.03
-0.01,0.1,1.08,-0.04,-1.12,0.02
-0.02,0.1,1.1,-0.07,-1.1,-0.01
-0.03,0.09,1.1,-0.09,-1.09,-0.02
-0.04,0.09,1.11,-0.11,-1.04,-0.05
-0.07,0.09,1.1,-0.13,-1.0,-0.07
-0.08,0.1,1.09,-0.14,-0.93,-0.09
-0.1,0.11,1.07,-0.18,-0.88,-0.07
-0.11,0.12,1.05,-0.18,-0.86,-0.05
-0.12,0.13,1.03,-0.19,-0.83,-0.03
-0.12,0.12,1.01,-0.18,-0.81,-0.0
-0.13,0.12,0.99,-0.16,-0.79,0.03
-0.13,0.12,0.96,-0.14,-0.78,0.05
-0.13,0.13,0.92,-0.11,-0.79,0.07
-0.13,0.13,0.89,-0.06,-0.79,0.08
-0.13,0.14,0.86,-0.05,-0.81,0.12
-0.12,0.14,0.83,-0.01,-0.88,0.15
-0.11,0.15,0.83,0.01,-0.97,0.19
-0.08,0.14,0.85,0.04,-1.04,0.22
-0.05,0.11,0.87,0.09,-1.12,0.22
-0.01,0.09,0.89,0.12,-1.16,0.19
0.02,0.07,0.94,0.14,-1.21,0.12
0.04,0.07,0.97,0.15,-1.23,0.06
0.05,0.08,0.99,0.14,-1.24,0.0
0.04,0.08,1.01,0.14,-1.26,-0.06
0.03,0.09,1.03,0.1,-1.28,-0.09
0.02,0.1,1.05,0.04,-1.24,-0.1
-0.01,0.1,1.08,-0.03,-1.22,-0.11
-0.03,0.11,1.09,-0.06,-1.18,-0.1
-0.07,0.1,1.09,-0.12,-1.11,-0.07
-0.1,0.1,1.08,-0.14,-1.04,-0.06
-0.11,0.11,1.06,-0.17,-0.98,-0.03
-0.14,0.11,1.04,-0.15,-0.94,0.02
-0.14,0.12,1.02,-0.13,-0.92,0.07
-0.15,0.11,0.98,-0.1,-0.88,0.1
-0.14,0.11,0.95,-0.07,-0.87,0.14
-0.12,0.11,0.91,-0.01,-0.9,0.16
-0.11,0.11,0.88,0.03,-0.95,0.17
-0.1,0.12,0.86,0.05,-1.01,0.19
-0.07,0.13,0.85,0.11,-1.14,0.21
-0.05,0.12,0.86,0.11,-1.23,0.21
-0.02,0.1,0.89,0.14,-1.35,0.21
0.0,0.08,0.93,0.13,-1.4,0.18
0.01,0.07,0.97,0.12,-1.44,0.15
0.0,0.07,1.01,0.12,-1.46,0.11
0.0,0.08,1.05,0.11,-1.47,0.08
-0.01,0.08,1.08,0.1,-1.46,0.05
-0.01,0.09,1.11,0.07,-1.44,0.05
-0.03,0.1,1.12,0.07,-1.41,0.03
-0.04,0.09,1.12,0.03,-1.33,0.01
-0.05,0.08,1.11,0.0,-1.26,0.01
-0.07,0.1,1.1,-0.04,-1.18,0.01
-0.08,0.12,1.07,-0.08,-1.13,0.02
-0.09,0.14,1.04,-0.1,-1.11,0.05
-0.09,0.15,1.03,-0.11,-1.1,0.08
-0.1,0.13,1.02,-0.13,-1.1,0.12
-0.09,0.13,1.02,-0.12,-1.11,0.13
-0.08,0.11,1.01,-0.09,-1.13,0.14
-0.07,0.09,1.0,-0.09,-1.14,0.13
-0.07,0.09,1.0,-0.07,-1.16,0.11
-0.07,0.1,0.98,-0.06,-1.16,0.1
-0.07,0.11,0.95,-0.03,-1.19,0.1
-0.07,0.1,0.93,-0.02,-1.21,0.1
-0.06,0.1,0.9,-0.03,-1.22,0.12
-0.05,0.09,0.89,-0.02,-1.26,0.15
-0.03,0.08,0.9,-0.01,-1.3,0.15
-0.03,0.08,0.93,-0.01,-1.34,0.15
-0.02,0.09,0.98,-0.0,-1.39,0.12
-0.02,0.08,1.01,0.02,-1.47,0.09
-0.02,0.07,1.05,0.03,-1.48,0.05
-0.01,0.07,1.09,0.03,-1.46,-0.01
-0.02,0.08,1.11,0.02,-1.44,-0.04
-0.05,0.11,1.13,0.0,-1.41,-0.05
-0.05,0.12,1.14,-0.03,-1.39,-0.05
-0.06,0.12,1.15,-0.07,-1.34,-0.05
-0.07,0.12,1.16,-0.09,-1.31,-0.03
-0.09,0.12,1.15,-0.13,-1.25,-0.0
-0.1,0.13,1.13,-0.14,-1.21,0.01
-0.12,0.12,1.11,-0.16,-1.17,0.03
-0.12,0.12,1.07,-0.14,-1.14,0.03
-0.13,0.12,1.04,-0.14,-1.13,0.05
-0.13,0.12,1.03,-0.12,-1.14,0.08
-0.13,0.12,1.01,-0.11,-1.13,0.08
-0.12,0.11,1.0,-0.09,-1.14,0.12
-0.11,0.1,0.99,-0.06,-1.16,0.14
-0.1,0.11,0.99,0.0,-1.2,0.16
-0.09,0.11,0.99,0.03,-1.25,0.16
-0.06,0.1,1.01,0.06,-1.28,0.18
-0.03,0.08,1.07,0.08,-1.34,0.15
-0.02,0.08,1.11,0.08,-1.33,0.11
-0.0,0.1,1.12,0.12,-1.36,0.07
-0.0,0.1,1.13,0.11,-1.36,0.01
-0.01,0.11,1.12,0.08,-1.35,-0.04
-0.02,0.11,1.12,0.02,-1.34,-0.06
-0.03,0.12,1.12,-0.02,-1.3,-0.09
-0.05,0.14,1.12,-0.09,-1.25,-0.09
-0.07,0.14,1.11,-0.12,-1.21,-0.06
-0.09,0.14,1.11,-0.14,-1.18,-0.03
-0.1,0.14,1.09,-0.17,-1.15,-0.01
-0.11,0.14,1.09,-0.16,-1.14,0.02
-0.13,0.14,1.08,-0.15,-1.11,0.02
-0.14,0.15,1.08,-0.12,-1.13,0.03
-0.14,0.15,1.08,-0.08,-1.12,0.03
-0.13,0.14,1.07,-0.05,-1.12,0.04
-0.12,0.14,1.08,-0.02,-1.14,0.04
-0.11,0.14,1.09,0.02,-1.15,0.06
-0.08,0.13,1.07,0.03,-1.15,0.05
-0.06,0.12,1.06,0.02,-1.12,0.05
-0.05,0.11,1.04,0.03,-1.14,0.05
-0.04,0.11,1.02,0.01,-1.14,0.04
-0.04,0.11,1.01,0.01,-1.16,0.03
-0.04,0.12,0.99,-0.01,-1.18,0.05
-0.04,0.11,0.99,0.02,-1.22,0.06
-0.03,0.1,0.99,0.04,-1.26,0.06
-0.02,0.1,1.0,0.05,-1.29,0.05
0.0,0.11,1.03,0.03,-1.32,0.03
0.01,0.11,1.07,0.04,-1.38,0.01
0.02,0.11,1.09,0.02,-1.42,-0.03
0.01,0.13,1.11,-0.03,-1.42,-0.06
0.0,0.13,1.13,-0.08,-1.41,-0.09
-0.01,0.13,1.13,-0.15,-1.38,-0.09
-0.03,0.15,1.14,-0.22,-1.35,-0.09
-0.06,0.15,1.13,-0.28,-1.31,-0.08
-0.09,0.15,1.12,-0.34,-1.27,-0.06
-0.12,0.17,1.12,-0.37,-1.24,-0.04
-0.14,0.16,1.11,-0.35,-1.21,-0.04
-0.14,0.16,1.1,-0.35,-1.19,-0.04
-0.16,0.16,1.11,-0.35,-1.16,-0.03
-0.16,0.16,1.1,-0.31,-1.18,-0.02
-0.17,0.16,1.1,-0.29,-1.15,-0.03
-0.17,0.15,1.1,-0.24,-1.15,-0.02
-0.16,0.14,1.11,-0.22,-1.14,-0.03
-0.15,0.13,1.1,-0.18,-1.14,-0.03
-0.14,0.13,1.08,-0.13,-1.15,-0.04
-0.14,0.13,1.07,-0.1,-1.14,-0.04
-0.13,0.12,1.05,-0.09,-1.13,-0.04
-0.11,0.11,1.04,-0.09,-1.15,-0.03
-0.1,0.11,1.04,-0.08,-1.17,-0.02
-0.09,0.11,1.03,-0.09,-1.17,-0.03
-0.09,0.11,1.03,-0.09,-1.2,-0.01
-0.09,0.11,1.02,-0.11,-1.2,-0.01
-0.09,0.11,1.03,-0.1,-1.2,-0.01
-0.1,0.11,1.03,-0.11,-1.21,-0.0
-0.11,0.11,1.03,-0.12,-1.19,0.01
-0.1,0.11,1.02,-0.1,-1.21,0.04
-0.09,0.11,1.02,-0.08,-1.23,0.05
-0.1,0.11,1.02,-0.06,-1.23,0.06
-0.09,0.1,1.03,-0.05,-1.23,0.07
-0.08,0.1,1.04,-0.02,-1.27,0.07
-0.08,0.1,1.06,0.0,-1.28,0.06
-0.07,0.11,1.08,0.03,-1.31,0.05
-0.06,0.11,1.08,0.02,-1.31,0.03
-0.07,0.13,1.09,0.08,-1.34,0.03
-0.05,0.14,1.09,0.11,-1.37,0.02
-0.05,0.14,1.1,0.13,-1.38,-0.01
-0.05,0.14,1.1,0.14,-1.37,-0.02
-0.04,0.14,1.11,0.14,-1.39,-0.02
-0.05,0.15,1.1,0.14,-1.41,-0.05
-0.04,0.15,1.1,0.1,-1.41,-0.05
-0.03,0.15,1.11,0.09,-1.42,-0.07
-0.04,0.15,1.12,0.05,-1.41,-0.06
-0.04,0.15,1.12,0.01,-1.42,-0.08
-0.05,0.13,1.11,-0.03,-1.4,-0.11
-0.08,0.14,1.1,-0.09,-1.39,-0.11
-0.1,0.15,1.09,-0.12,-1.39,-0.12
-0.13,0.14,1.09,-0.15,-1.38,-0.13
-0.16,0.15,1.09,-0.17,-1.38,-0.12
-0.18,0.14,1.08,-0.18,-1.35,-0.1
-0.2,0.14,1.06,-0.14,-1.35,-0.07
-0.21,0.14,1.06,-0.12,-1.31,-0.07
-0.21,0.13,1.04,-0.08,-1.3,-0.04
-0.2,0.12,1.02,-0.04,-1.3,-0.01
-0.19,0.12,1.01,-0.01,-1.32,0.02
-0.17,0.12,1.01,0.01,-1.35,0.05
-0.15,0.12,1.02,0.03,-1.37,0.08
-0.14,0.12,1.04,0.03,-1.38,0.1
-0.15,0.14,1.06,0.04,-1.43,0.12
-0.16,0.16,1.08,0.06,-1.46,0.13
-0.17,0.18,1.11,0.06,-1.48,0.11
-0.18,0.2,1.15,0.07,-1.48,0.1
-0.2,0.22,1.17,0.09,-1.47,0.08
-0.21,0.23,1.17,0.11,-1.46,0.04
-0.21,0.22,1.16,0.13,-1.41,0.0
-0.22,0.23,1.15,0.13,-1.36,-0.01
-0.22,0.24,1.14,0.12,-1.32,-0.02
-0.22,0.25,1.13,0.12,-1.26,-0.02
-0.22,0.25,1.13,0.1,-1.19,-0.01
-0.24,0.25,1.11,0.08,-1.12,0.01
-0.23,0.25,1.09,0.06,-1.08,0.04
-0.22,0.26,1.08,0.02,-1.02,0.08
-0.23,0.26,1.07,0.01,-1.0,0.09
-0.23,0.27,1.08,-0.02,-0.94,0.11
-0.25,0.26,1.09,-0.04,-0.91,0.13
-0.27,0.27,1.1,-0.03,-0.89,0.14
-0.27,0.28,1.09,-0.01,-0.84,0.13
-0.29,0.28,1.09,-0.01,-0.78,0.11
-0.31,0.28,1.09,0.02,-0.76,0.11
-0.32,0.29,1.07,0.09,-0.74,0.09
-0.31,0.29,1.06,0.14,-0.71,0.11
-0.31,0.28,1.06,0.21,-0.67,0.11
-0.29,0.26,1.04,0.28,-0.64,0.13
-0.27,0.25,1.03,0.32,-0.62,0.12
-0.24,0.24,1.03,0.34,-0.59,0.13
-0.22,0.24,1.03,0.36,-0.56,0.14
-0.2,0.24,1.03,0.37,-0.55,0.15
-0.17,0.24,1.03,0.38,-0.57,0.16
-0.15,0.25,1.05,0.37,-0.56,0.16
-0.14,0.24,1.08,0.31,-0.51,0.16
-0.12,0.23,1.1,0.29,-0.5,0.14
-0.11,0.21,1.12,0.21,-0.44,0.11
-0.1,0.22,1.1,0.13,-0.4,0.08
-0.11,0.22,1.07,0.04,-0.36,0.06
-0.12,0.23,1.05,-0.02,-0.33,0.05
-0.14,0.24,1.03,-0.07,-0.31,0.06
-0.16,0.26,1.04,-0.09,-0.3,0.07
-0.18,0.25,1.04,-0.1,-0.26,0.07
-0.2,0.25,1.04,-0.1,-0.25,0.08
-0.18,0.25,1.04,-0.06,-0.25,0.07
-0.18,0.25,1.05,-0.05,-0.23,0.06
-0.17,0.24,1.05,-0.03,-0.23,0.05
-0.15,0.24,1.05,-0.03,-0.22,0.04
-0.15,0.23,1.05,-0.03,-0.22,0.02
-0.15,0.24,1.06,-0.03,-0.23,0.01
-0.16,0.24,1.05,-0.06,-0.19,-0.01
-0.16,0.23,1.04,-0.05,-0.18,-0.01
-0.17,0.23,1.04,-0.06,-0.16,-0.01
-0.17,0.22,1.04,-0.07,-0.12,-0.01
-0.18,0.22,1.04,-0.08,-0.09,-0.01
-0.18,0.22,1.04,-0.05,-0.08,-0.0
-0.18,0.22,1.04,-0.02,-0.07,-0.0
-0.18,0.22,1.03,0.01,-0.06,0.01
-0.17,0.21,1.03,0.02,-0.04,0.02
-0.16,0.2,1.02,0.06,-0.04,0.02
-0.15,0.2,1.02,0.08,-0.05,0.03
-0.13,0.19,1.02,0.09,-0.06,0.01
-0.13,0.19,1.03,0.07,-0.04,0.02
-0.12,0.19,1.03,0.06,-0.04,0.02
-0.12,0.2,1.04,0.07,-0.04,0.03
-0.12,0.2,1.05,0.04,-0.01,0.04
-0.12,0.19,1.06,0.04,0.01,0.03
-0.11,0.19,1.05,0.01,0.04,0.03
-0.12,0.18,1.05,0.01,0.04,0.04
-0.11,0.17,1.04,-0.01,0.06,0.03
-0.11,0.16,1.02,-0.01,0.07,0.02
-0.11,0.17,1.01,-0.01,0.06,0.02
-0.11,0.17,1.01,0.02,0.05,0.01
-0.12,0.17,1.02,0.05,0.02,0.03
-0.12,0.18,1.03,0.05,0.04,0.02
-0.12,0.17,1.03,0.09,0.02,0.02
-0.11,0.17,1.03,0.08,0.04,0.03
-0.1,0.17,1.03,0.11,0.02,0.02
-0.1,0.17,1.01,0.08,0.05,0.03
-0.08,0.17,1.01,0.06,0.04,0.05
-0.09,0.17,1.02,0.07,0.03,0.04
-0.09,0.17,1.02,0.05,0.03,0.05
-0.1,0.18,1.02,0.01,0.06,0.05
-0.1,0.19,1.02,-0.0,0.06,0.05
-0.12,0.19,1.02,-0.0,0.06,0.04
-0.13,0.2,1.03,0.0,0.06,0.04
-0.15,0.21,1.03,0.02,0.07,0.04
-0.15,0.21,1.02,0.02,0.08,0.03
-0.15,0.22,1.02,0.07,0.08,0.03
-0.15,0.21,1.01,0.09,0.07,0.03
-0.15,0.21,1.01,0.1,0.09,0.03
-0.16,0.22,1.01,0.1,0.08,0.04
-0.16,0.23,1.0,0.12,0.07,0.04
-0.17,0.23,1.0,0.14,0.05,0.03
-0.18,0.25,1.0,0.15,0.07,0.04
-0.19,0.25,1.0,0.17,0.06,0.06
-0.21,0.27,1.01,0.18,0.06,0.05
-0.22,0.28,1.02,0.2,0.03,0.07
-0.24,0.29,1.03,0.21,0.06,0.07
-0.27,0.31,1.04,0.23,0.05,0.07
-0.29,0.32,1.05,0.29,0.05,0.05
-0.32,0.35,1.06,0.34,0.05,0.04
-0.35,0.35,1.07,0.38,0.09,0.03
-0.37,0.36,1.08,0.42,0.11,0.03
-0.38,0.35,1.08,0.48,0.14,0.02
-0.38,0.36,1.08,0.54,0.2,0.02
-0.37,0.36,1.07,0.56,0.26,0.02
-0.36,0.36,1.06,0.55,0.33,0.03
-0.34,0.35,1.06,0.56,0.37,0.04
-0.32,0.37,1.07,0.53,0.4,0.05
-0.31,0.38,1.08,0.47,0.47,0.06
-0.29,0.39,1.08,0.4,0.52,0.1
-0.3,0.42,1.1,0.34,0.56,0.1
-0.31,0.44,1.12,0.27,0.59,0.13
-0.32,0.47,1.13,0.17,0.66,0.13
-0.33,0.5,1.15,0.1,0.68,0.13
-0.35,0.53,1.19,0.02,0.73,0.12
-0.38,0.55,1.25,-0.05,0.79,0.1
-0.41,0.58,1.3,-0.1,0.89,0.05
-0.43,0.61,1.36,-0.17,1.01,0.01
-0.45,0.63,1.4,-0.18,1.13,-0.05
-0.47,0.64,1.44,-0.19,1.28,-0.1
-0.48,0.62,1.46,-0.23,1.48,-0.17
-0.48,0.62,1.47,-0.24,1.65,-0.23
-0.47,0.6,1.46,-0.27,1.83,-0.3
-0.47,0.6,1.44,-0.33,1.99,-0.33
-0.47,0.58,1.42,-0.36,2.12,-0.34
-0.47,0.57,1.42,-0.39,2.25,-0.34
-0.48,0.57,1.44,-0.41,2.36,-0.32
-0.49,0.56,1.47,-0.42,2.46,-0.29
-0.49,0.55,1.52,-0.42,2.58,-0.28
-0.47,0.53,1.56,-0.41,2.69,-0.27
-0.47,0.51,1.6,-0.36,2.8,-0.28
-0.47,0.5,1.66,-0.31,2.89,-0.31
-0.45,0.48,1.72,-0.26,3.0,-0.35
-0.43,0.47,1.79,-0.18,3.09,-0.38
-0.41,0.44,1.82,-0.13,3.23,-0.44
-0.38,0.38,1.84,-0.08,3.36,-0.49
-0.34,0.34,1.87,-0.05,3.54,-0.55
-0.29,0.29,1.88,-0.07,3.73,-0.6
-0.24,0.24,1.86,-0.09,3.9,-0.63
-0.21,0.2,1.84,-0.14,4.05,-0.65
-0.18,0.16,1.8,-0.19,4.24,-0.65
-0.14,0.12,1.78,-0.23,4.34,-0.61
-0.12,0.08,1.76,-0.27,4.34,-0.58
-0.09,0.05,1.76,-0.31,4.34,-0.55
-0.07,0.0,1.77,-0.32,4.34,-0.52
-0.04,-0.02,1.78,-0.3,4.34,-0.52
-0.03,-0.05,1.78,-0.26,4.34,-0.53
-0.0,-0.1,1.78,-0.23,4.34,-0.55
0.01,-0.13,1.76,-0.16,4.34,-0.59
0.02,-0.16,1.74,-0.12,4.34,-0.6
0.05,-0.19,1.71,-0.05,4.34,-0.62
0.08,-0.22,1.68,0.02,4.34,-0.62
0.11,-0.25,1.66,0.07,4.34,-0.63
0.15,-0.3,1.64,0.08,4.34,-0.64
0.18,-0.32,1.6,0.1,4.34,-0.65
0.2,-0.33,1.57,0.08,4.34,-0.66
0.22,-0.34,1.53,0.05,4.34,-0.65
0.23,-0.36,1.52,-0.0,4.34,-0.62
0.24,-0.38,1.52,-0.03,4.34,-0.6
0.24,-0.4,1.51,-0.07,4.34,-0.56
0.25,-0.42,1.5,-0.09,4.34,-0.56
0.25,-0.43,1.48,-0.1,4.34,-0.52
0.25,-0.42,1.45,-0.1,4.34,-0.51
0.25,-0.44,1.41,-0.09,4.34,-0.49
0.26,-0.45,1.39,-0.05,4.34,-0.46
0.29,-0.45,1.34,-0.04,4.34,-0.45
0.29,-0.43,1.28,-0.01,4.34,-0.43
0.3,-0.45,1.24,-0.02,4.34,-0.4
0.32,-0.43,1.19,-0.03,4.34,-0.4
0.33,-0.43,1.16,-0.06,4.34,-0.38
0.33,-0.42,1.12,-0.08,4.34,-0.36
0.32,-0.44,1.1,-0.12,4.34,-0.34
0.33,-0.43,1.11,-0.13,4.34,-0.33
0.33,-0.42,1.1,-0.12,4.34,-0.3
0.32,-0.43,1.09,-0.12,4.34,-0.3
0.31,-0.43,1.09,-0.11,4.34,-0.29
0.3,-0.41,1.06,-0.11,4.34,-0.31
0.29,-0.41,1.03,-0.12,4.33,-0.31
0.26,-0.44,1.02,-0.12,4.29,-0.31
0.24,-0.44,1.02,-0.1,4.25,-0.31
0.23,-0.41,1.02,-0.09,4.24,-0.29
0.22,-0.42,1.02,-0.09,4.25,-0.25
0.22,-0.42,1.01,-0.05,4.25,-0.21
0.22,-0.4,0.99,-0.01,4.26,-0.17
0.24,-0.39,0.96,0.04,4.26,-0.13
0.25,-0.41,0.91,0.05,4.31,-0.11
0.25,-0.4,0.87,0.07,4.3,-0.1
0.26,-0.36,0.84,0.09,4.26,-0.1
0.26,-0.34,0.83,0.08,4.24,-0.1
0.27,-0.34,0.82,0.08,4.18,-0.09
0.29,-0.35,0.83,0.11,4.06,-0.09
0.26,-0.35,0.81,0.15,4.01,-0.12
0.23,-0.35,0.77,0.17,4.0,-0.16
0.21,-0.3,0.75,0.18,3.99,-0.17
0.2,-0.28,0.74,0.2,3.93,-0.16
0.2,-0.29,0.72,0.2,3.89,-0.13
0.2,-0.29,0.7,0.22,3.87,-0.11
0.2,-0.25,0.71,0.24,3.86,-0.08
0.21,-0.21,0.67,0.28,3.81,-0.05
0.21,-0.22,0.62,0.29,3.76,-0.04
0.22,-0.21,0.58,0.29,3.74,-0.05
0.23,-0.18,0.55,0.25,3.69,-0.05
0.24,-0.16,0.52,0.23,3.64,-0.06
0.22,-0.15,0.51,0.2,3.64,-0.08
0.2,-0.1,0.5,0.18,3.55,-0.08
0.19,-0.07,0.49,0.18,3.49,-0.08
0.19,-0.08,0.45,0.18,3.41,-0.08
0.16,-0.09,0.41,0.2,3.36,-0.1
0.12,-0.06,0.42,0.24,3.33,-0.13
0.1,-0.0,0.42,0.29,3.28,-0.11
0.09,0.02,0.41,0.37,3.18,-0.09
0.07,0.03,0.38,0.43,3.11,-0.08
0.08,0.08,0.35,0.48,3.02,-0.06
0.08,0.13,0.33,0.53,2.91,-0.03
0.11,0.14,0.3,0.56,2.82,-0.03
0.11,0.15,0.26,0.56,2.73,-0.02
0.12,0.2,0.25,0.56,2.65,-0.06
0.12,0.24,0.25,0.54,2.56,-0.08
0.11,0.25,0.24,0.52,2.46,-0.1
0.09,0.25,0.24,0.5,2.37,-0.13
0.07,0.27,0.24,0.48,2.32,-0.16
0.05,0.3,0.25,0.44,2.3,-0.16
0.03,0.35,0.27,0.44,2.2,-0.14
0.01,0.4,0.27,0.42,2.12,-0.14
0.01,0.39,0.27,0.39,1.98,-0.13
0.01,0.38,0.27,0.36,1.88,-0.12
0.0,0.37,0.27,0.33,1.81,-0.13
0.0,0.4,0.27,0.3,1.75,-0.14
0.0,0.44,0.29,0.25,1.69,-0.13
-0.01,0.47,0.29,0.16,1.64,-0.11
-0.04,0.49,0.3,0.1,1.52,-0.07
-0.06,0.5,0.34,0.02,1.41,-0.03
-0.06,0.5,0.38,-0.03,1.3,-0.01
-0.07,0.49,0.4,-0.1,1.17,0.0
-0.07,0.46,0.41,-0.16,1.05,0.0
-0.07,0.41,0.43,-0.21,0.93,-0.03
-0.08,0.37,0.48,-0.21,0.82,-0.06
-0.09,0.34,0.54,-0.22,0.73,-0.07
-0.1,0.31,0.57,-0.18,0.61,-0.08
-0.12,0.28,0.6,-0.14,0.53,-0.08
-0.13,0.25,0.64,-0.09,0.45,-0.08
-0.12,0.24,0.68,-0.06,0.39,-0.06
-0.13,0.22,0.71,-0.01,0.32,-0.05
-0.13,0.21,0.72,0.01,0.28,-0.04
-0.13,0.2,0.74,0.04,0.22,-0.02
-0.12,0.2,0.76,0.04,0.2,-0.02
-0.1,0.19,0.77,0.04,0.17,0.02
-0.1,0.16,0.78,0.06,0.14,0.04
-0.09,0.15,0.79,0.07,0.15,0.04
-0.09,0.15,0.8,0.06,0.18,0.03
-0.09,0.15,0.82,0.07,0.16,0.06
-0.11,0.17,0.83,0.08,0.13,0.07
-0.12,0.18,0.84,0.08,0.13,0.06
-0.13,0.2,0.84,0.06,0.1,0.1
-0.14,0.2,0.84,0.05,0.07,0.11
-0.13,0.18,0.84,0.05,0.05,0.13
-0.13,0.17,0.86,0.05,0.01,0.14
-0.12,0.18,0.87,0.05,-0.01,0.13
-0.11,0.17,0.87,0.05,-0.04,0.15
-0.11,0.17,0.87,0.08,-0.08,0.14
-0.09,0.16,0.89,0.1,-0.11,0.13
-0.07,0.15,0.89,0.09,-0.1,0.13
-0.06,0.15,0.89,0.11,-0.13,0.13
-0.05,0.17,0.89,0.13,-0.14,0.12
-0.04,0.17,0.88,0.11,-0.14,0.11
-0.03,0.17,0.88,0.08,-0.13,0.08
-0.03,0.18,0.9,0.05,-0.15,0.08
-0.02,0.19,0.92,0.03,-0.17,0.06
-0.0,0.17,0.91,-0.01,-0.18,0.05
0.01,0.16,0.92,-0.08,-0.16,0.03
0.0,0.15,0.94,-0.13,-0.16,0.01
-0.0,0.15,0.95,-0.19,-0.15,-0.0
-0.01,0.13,0.96,-0.22,-0.13,-0.02
-0.02,0.12,0.99,-0.27,-0.11,-0.01
-0.03,0.11,0.99,-0.29,-0.09,-0.0
-0.04,0.09,1.0,-0.33,-0.07,0.0
-0.05,0.08,1.0,-0.33,-0.05,0.02
-0.05,0.08,1.01,-0.35,-0.01,0.03
-0.06,0.08,1.01,-0.33,-0.01,0.06
-0.07,0.07,1.02,-0.29,-0.01,0.06
