accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.06,0.01,1.0,-0.01,0.0,-0.01
0.06,0.01,0.99,-0.02,0.0,-0.0
0.05,0.0,1.01,-0.02,0.0,-0.01
0.06,0.01,1.0,-0.01,-0.01,0.0
0.06,0.0,1.0,-0.02,-0.0,0.0
0.05,0.02,1.01,-0.02,0.02,0.0
0.05,0.01,0.99,-0.01,0.0,0.0
0.06,0.01,1.01,-0.02,0.01,-0.0
0.05,0.01,0.99,-0.02,0.0,0.0
0.05,0.01,0.99,-0.02,0.01,0.0
0.06,0.01,1.0,-0.02,0.0,-0.0
0.06,0.01,1.0,-0.01,0.0,0.0
0.06,0.01,1.0,-0.01,-0.0,0.01
0.06,0.01,1.0,-0.03,0.0,-0.0
0.06,0.0,1.0,-0.02,-0.0,-0.0
0.05,0.0,1.0,-0.02,0.0,0.01
0.06,0.0,0.98,-0.03,-0.0,0.0
0.06,-0.01,0.95,-0.01,0.01,0.0
0.06,-0.0,0.96,-0.01,0.01,0.01
0.06,0.01,0.99,-0.02,0.01,-0.01
0.06,0.0,0.99,-0.01,-0.0,-0.0
0.06,0.01,1.0,-0.02,0.01,0.0
0.06,0.01,1.01,-0.02,0.0,0.01
0.06,0.01,0.98,-0.02,0.01,0.01
0.06,0.0,0.99,-0.02,-0.0,0.0
0.05,0.01,1.0,-0.02,0.0,0.0
0.05,0.01,1.01,-0.01,0.0,-0.01
0.06,0.01,1.01,-0.02,0.01,0.01
0.06,0.01,1.0,-0.03,0.0,0.0
0.06,0.01,1.01,-0.02,0.01,0.0
0.06,0.01,1.0,-0.02,-0.0,0.0
0.06,0.0,0.99,-0.02,0.0,0.0
0.06,0.01,1.0,-0.01,0.0,-0.0
0.06,0.01,0.99,-0.02,0.0,0.01
0.06,0.01,1.0,-0.03,0.01,0.0
0.05,0.0,1.0,-0.02,0.0,-0.0
0.05,0.0,1.0,-0.02,0.01,0.0
0.05,0.01,1.0,-0.02,-0.01,-0.0
0.06,0.01,1.0,-0.02,0.01,0.0
0.05,0.0,1.0,-0.03,0.01,0.0
0.06,0.01,1.0,-0.02,0.0,0.0
0.06,0.0,0.99,-0.01,-0.0,0.01
0.06,0.01,1.0,-0.02,0.01,-0.01
0.06,0.01,1.0,-0.02,-0.0,-0.0
0.06,0.01,1.0,-0.01,0.0,0.0
0.05,0.01,1.01,-0.02,0.01,-0.01
0.06,0.01,1.0,-0.02,-0.0,-0.0
0.06,0.01,1.01,-0.01,0.0,-0.0
0.06,0.01,0.99,-0.01,0.0,0.0
0.06,0.0,0.99,-0.01,0.0,0.0
0.05,-0.0,1.0,-0.01,0.01,-0.0
0.06,0.0,1.0,-0.01,-0.0,0.0
0.07,0.0,1.0,-0.02,0.0,0.01
0.06,-0.0,1.0,-0.02,0.01,-0.01
0.05,-0.0,1.0,-0.02,0.01,0.0
0.05,0.01,1.0,-0.02,0.0,0.01
0.06,0.01,1.01,-0.03,0.0,0.01
0.05,0.01,1.01,-0.03,0.01,0.0
0.06,0.01,1.01,-0.02,0.01,-0.0
0.06,0.01,1.0,-0.02,-0.0,0.0
0.06,0.01,1.01,-0.02,0.0,0.0
0.05,0.01,1.0,-0.02,0.01,-0.0
0.05,0.01,1.0,-0.01,-0.0,0.0
0.05,0.01,0.99,-0.03,-0.0,0.01
0.06,0.0,0.99,-0.03,-0.0,-0.0
0.06,0.01,1.0,-0.01,-0.01,0.01
0.06,0.01,1.0,-0.01,0.0,-0.0
0.06,0.01,1.01,-0.02,0.0,0.01
0.06,0.01,0.99,-0.02,-0.0,-0.0
0.06,0.01,1.0,-0.01,-0.0,0.0
0.06,0.01,1.0,-0.01,0.01,-0.01
0.06,0.01,0.99,-0.01,-0.01,0.0
0.06,0.0,1.0,-0.01,-0.0,0.0
0.05,0.01,1.0,-0.02,0.01,-0.01
0.05,0.01,1.0,-0.02,0.01,0.01
0.05,0.01,1.0,-0.02,0.0,-0.0
0.05,0.01,1.0,-0.03,0.01,-0.01
0.06,0.01,1.0,-0.03,-0.0,0.01
0.06,0.01,0.99,-0.03,0.01,-0.0
0.06,0.01,1.0,-0.03,-0.0,0.01
0.06,0.01,1.0,-0.02,-0.0,0.01
0.06,0.01,1.0,-0.02,-0.0,0.0
0.06,0.01,1.0,-0.01,0.01,-0.0
0.06,0.01,1.0,-0.01,-0.01,-0.0
0.05,0.01,1.0,-0.02,0.0,-0.01
0.05,0.01,1.0,-0.03,0.01,-0.01
0.05,0.01,1.0,-0.03,0.01,-0.0
0.06,0.01,0.99,-0.03,0.01,-0.0
0.05,0.0,0.99,-0.01,0.01,0.0
0.06,0.0,0.99,-0.02,0.0,-0.0
0.06,0.01,1.0,-0.01,0.0,0.01
0.06,0.01,0.99,-0.02,0.0,0.01
0.06,0.01,0.99,-0.02,0.0,0.0
0.06,0.01,1.0,-0.02,0.0,-0.01
0.05,-0.0,0.99,-0.01,-0.0,0.0
0.05,0.01,1.0,-0.02,-0.0,0.01
0.06,0.01,1.0,-0.02,0.0,0.01
0.05,0.01,1.01,-0.02,0.0,0.01
0.05,0.01,1.01,-0.02,0.01,0.0
0.06,0.01,1.01,-0.02,-0.0,0.0
0.05,0.01,1.0,-0.01,0.01,-0.01
0.06,0.01,1.01,-0.02,0.01,-0.0
0.05,0.01,1.01,-0.01,0.0,0.0
0.06,0.01,1.0,-0.02,-0.0,0.0
0.06,0.01,0.99,-0.02,0.01,-0.0
0.06,0.01,1.0,-0.01,0.0,0.0
0.06,0.01,0.99,-0.02,0.01,0.0
0.06,0.0,1.0,-0.02,-0.0,0.0
0.05,0.01,1.01,-0.01,0.0,0.0
0.06,0.0,1.0,-0.03,0.01,-0.01
0.05,0.0,1.0,-0.01,0.0,-0.0
0.06,0.0,0.99,-0.02,-0.01,0.0
0.05,0.0,1.01,-0.02,0.01,0.01
0.06,0.01,1.0,-0.02,0.01,0.0
0.05,0.01,1.0,-0.02,0.01,0.0
0.06,0.02,1.0,-0.02,-0.0,0.0
0.06,0.02,1.0,-0.02,-0.0,0.0
0.06,0.01,1.0,-0.01,-0.0,0.0
0.06,0.02,1.0,-0.01,0.0,-0.01
0.05,0.01,0.99,-0.02,-0.01,0.0
0.05,0.01,1.0,-0.02,0.0,0.01
0.06,0.01,1.0,-0.02,0.0,-0.0
0.05,0.01,1.0,-0.01,0.01,0.0
0.05,0.0,1.0,-0.01,-0.01,0.0
0.06,-0.0,1.0,-0.03,0.0,0.0
0.06,0.0,1.0,-0.02,0.01,0.0
0.06,0.01,1.0,-0.02,0.0,-0.01
0.06,0.0,1.0,-0.02,0.01,-0.0
0.06,0.01,1.0,-0.01,0.01,-0.0
0.05,0.01,0.99,-0.01,0.0,0.01
0.05,0.01,1.01,-0.02,0.01,-0.0
0.05,0.0,1.0,-0.03,0.0,-0.0
0.05,0.01,1.01,-0.01,0.0,-0.01
0.05,0.01,1.0,-0.03,0.01,-0.0
0.05,0.01,1.0,-0.02,0.0,0.0
0.06,0.01,1.0,-0.02,-0.01,0.0
0.06,0.01,1.0,-0.02,0.0,0.0
0.06,0.01,1.0,-0.01,0.0,0.01
0.06,0.01,0.99,-0.02,0.01,-0.0
0.06,0.01,1.0,-0.01,-0.0,-0.0
0.06,0.01,1.0,-0.02,0.01,-0.0
0.06,0.01,0.98,-0.01,0.01,-0.0
0.05,0.0,1.0,-0.02,0.0,-0.0
0.05,0.01,1.0,-0.02,-0.0,-0.0
0.05,0.01,0.99,-0.01,0.01,-0.01
0.05,0.01,1.01,-0.02,0.0,0.01
0.05,0.0,1.0,-0.03,0.01,-0.01
0.04,0.0,1.01,-0.02,0.0,0.01
0.06,0.01,1.0,-0.02,-0.0,0.0
0.06,0.01,0.99,-0.02,0.01,-0.0
0.06,0.01,1.0,-0.01,0.01,-0.01
0.06,0.01,1.0,-0.02,-0.0,0.0
0.06,0.01,1.0,-0.01,0.0,-0.0
0.05,0.01,0.99,-0.02,0.0,0.01
0.05,0.01,0.99,-0.03,0.01,-0.01
0.05,0.01,1.0,-0.02,-0.0,-0.0
0.05,0.0,1.0,-0.03,0.0,0.01
0.05,0.0,1.0,-0.02,0.0,-0.0
0.06,0.01,1.0,-0.02,-0.0,0.0
0.05,0.0,1.0,-0.01,-0.0,0.01
0.06,0.0,0.99,-0.02,0.01,-0.01
0.06,0.01,0.99,-0.01,0.0,0.0
0.05,0.01,1.0,-0.01,0.01,-0.0
0.06,0.01,1.0,-0.02,-0.0,-0.0
0.06,0.01,1.0,-0.01,-0.0,0.0
0.06,0.01,1.0,-0.01,0.0,-0.01
0.06,0.01,1.0,-0.01,0.0,-0.01
0.05,0.01,1.0,-0.01,0.0,-0.0
0.06,0.0,0.99,-0.02,0.01,0.0
0.05,0.01,1.0,-0.01,0.01,0.0
0.06,0.01,1.0,-0.02,0.0,0.0
0.05,0.0,1.0,-0.02,0.0,0.01
0.05,0.01,1.0,-0.03,0.0,0.0
0.06,0.01,1.0,-0.03,0.01,0.0
0.06,0.01,1.0,-0.02,0.01,-0.0
0.06,0.01,1.01,-0.01,0.0,-0.0
0.05,0.01,1.0,-0.02,0.0,0.0
0.06,0.01,1.01,-0.03,0.0,0.01
0.05,0.0,1.0,-0.03,0.0,0.0
0.05,0.0,0.99,-0.02,0.0,0.0
0.05,0.01,0.99,-0.02,0.0,0.01
0.06,0.0,1.0,-0.03,0.01,0.0
0.05,-0.0,1.0,-0.03,0.01,-0.0
0.06,0.01,1.0,-0.03,0.0,0.01
0.06,0.0,1.01,-0.03,0.01,0.0
0.06,0.01,1.0,-0.01,0.0,0.01
0.04,0.01,1.01,-0.02,0.02,-0.0
0.06,0.01,1.0,-0.02,0.0,0.0
0.05,0.01,1.0,-0.02,0.0,-0.0
0.06,0.01,1.0,-0.03,0.0,0.01
0.06,0.01,1.0,-0.03,0.01,-0.01
0.05,0.0,0.99,-0.03,0.0,-0.0
0.05,0.0,0.99,-0.02,0.01,-0.0
0.05,0.0,1.0,-0.01,-0.0,-0.0
0.06,0.01,1.0,-0.02,0.01,-0.0
0.05,0.01,1.0,-0.01,0.0,-0.0
0.03,0.04,1.03,-0.02,-0.1,0.01
0.06,0.0,1.01,-0.03,-0.17,-0.01
0.07,-0.03,0.98,-0.03,-0.05,-0.03
0.06,0.01,0.98,-0.01,0.12,-0.03
0.03,0.07,1.02,-0.0,0.15,0.01
0.05,0.04,0.98,-0.03,0.0,0.01
0.06,-0.01,0.97,-0.04,-0.1,-0.01
0.06,-0.0,1.01,-0.02,-0.13,-0.01
0.03,0.04,1.11,-0.03,-0.06,-0.03
0.05,-0.02,0.93,-0.02,-0.2,-0.06
0.0,0.18,1.09,-0.01,-0.59,-0.16
0.03,0.11,1.16,0.14,-1.03,-0.33
0.11,0.08,0.96,0.13,-1.26,-0.53
0.2,0.34,0.57,-0.03,-0.7,-0.64
0.22,0.36,0.49,0.05,0.38,-0.64
0.13,0.09,1.16,0.04,0.68,-0.62
0.01,-0.09,1.25,0.02,-0.3,-0.7
0.04,0.01,0.79,0.04,-0.22,-0.69
0.05,-0.14,0.98,0.02,0.12,-0.6
-0.04,-0.26,1.1,0.03,-0.17,-0.56
0.02,-0.24,0.89,0.03,-0.06,-0.49
-0.0,-0.27,1.1,0.02,-0.07,-0.44
0.06,-0.76,0.89,0.02,0.18,-0.29
0.05,0.15,1.2,-0.05,0.06,-0.18
0.08,0.04,0.84,-0.04,-0.13,-0.1
0.05,-0.0,0.91,-0.0,0.05,-0.11
0.06,0.02,0.93,-0.02,-0.09,-0.08
0.05,-0.08,0.86,-0.02,0.08,-0.09
0.03,0.08,1.09,-0.02,-0.02,-0.06
0.06,-0.03,0.99,-0.04,0.1,-0.04
0.03,-0.07,0.95,-0.05,0.22,-0.02
0.15,-0.37,0.79,-0.07,0.52,-0.0
0.14,-0.2,1.23,-0.02,1.13,-0.07
0.25,-0.58,-0.7,-0.31,0.96,-0.25
-0.07,0.76,1.97,-0.26,1.01,-0.07
0.01,0.26,1.02,0.16,-0.83,0.09
0.11,-0.13,0.81,0.25,-0.53,0.15
0.15,-0.07,0.93,-0.04,-0.63,0.04
-0.02,-0.06,1.08,0.04,-0.33,0.04
0.1,0.03,0.97,0.1,-0.38,0.03
0.12,-0.07,0.89,-0.03,-0.21,0.01
0.09,-0.14,0.88,-0.03,0.19,-0.02
0.07,0.02,0.98,-0.09,0.38,-0.03
0.03,0.05,1.06,-0.07,0.32,-0.02
0.04,0.05,1.02,-0.06,0.19,-0.01
0.06,-0.01,0.99,-0.05,0.18,-0.0
0.07,-0.03,0.97,-0.07,0.28,-0.01
0.05,0.01,1.01,-0.09,0.33,-0.01
0.04,0.04,1.01,-0.07,0.27,-0.01
0.04,0.04,1.02,-0.06,0.15,-0.01
0.04,0.03,1.02,-0.03,0.02,-0.0
0.05,0.01,1.01,-0.02,-0.02,0.0
0.05,-0.0,1.0,-0.02,-0.01,0.01
0.05,-0.0,1.0,-0.04,0.02,0.01
0.05,-0.0,1.0,-0.04,0.02,0.01
0.05,0.01,1.0,-0.03,0.04,-0.01
0.05,0.01,1.0,-0.01,0.02,0.01
0.05,0.02,1.0,-0.04,0.01,-0.0
0.05,0.01,1.0,-0.02,-0.01,0.0
0.05,0.01,1.0,-0.02,-0.01,-0.01
0.06,0.01,1.0,-0.02,-0.01,-0.0
0.06,0.01,1.0,-0.01,0.01,-0.01
0.06,0.01,1.0,-0.02,0.0,0.0
0.06,0.01,1.0,-0.02,0.01,-0.01
0.05,0.01,1.0,-0.02,-0.0,0.01
0.05,0.0,1.0,-0.03,0.01,-0.0
0.05,0.01,1.0,-0.02,-0.0,0.01
0.05,0.0,0.99,-0.02,0.0,-0.01
0.05,0.01,1.0,-0.01,0.01,-0.0
0.05,-0.0,1.0,-0.03,0.01,-0.01
0.05,0.01,0.99,-0.03,0.01,-0.0
0.04,0.01,1.01,-0.02,0.0,-0.0
0.05,0.01,1.0,-0.03,0.01,0.01
0.05,0.01,1.0,-0.03,0.02,-0.0
0.06,0.01,1.0,-0.03,0.0,0.0
0.06,0.01,1.0,-0.02,0.0,-0.0
0.05,0.02,1.0,-0.02,0.01,-0.0
0.06,0.01,1.0,-0.01,-0.0,0.0
0.06,0.01,1.0,-0.03,0.0,0.01
0.05,0.01,1.0,-0.02,0.02,0.0
0.05,0.01,1.01,-0.02,-0.0,0.01
0.05,0.01,0.99,0.04,0.16,-0.16
0.05,0.0,1.01,-0.04,0.01,-0.0
0.06,0.0,1.0,-0.02,0.01,-0.01
0.06,0.01,1.0,-0.02,0.01,-0.0
0.05,0.01,1.0,-0.01,0.01,-0.01
0.05,0.01,1.01,-0.02,0.0,0.0
0.05,0.01,0.99,-0.03,0.01,-0.01
0.06,0.01,0.99,-0.02,0.01,-0.0
0.05,0.02,1.01,-0.02,0.03,-0.01
0.04,0.02,0.99,-0.01,-0.01,-0.0
0.02,-0.0,1.02,-0.02,0.01,0.0
0.06,0.02,0.98,-0.02,-0.02,0.0
-0.01,0.11,1.05,-0.0,-0.16,-0.01
-0.12,0.42,1.63,0.25,-1.45,-0.01
0.24,-0.07,0.71,0.22,-1.63,0.03
0.13,-0.14,0.79,-0.03,-1.1,0.07
0.09,-0.29,0.65,-0.02,-0.18,0.04
0.09,-0.19,0.82,-0.02,0.46,-0.01
0.08,0.04,1.04,-0.05,0.62,-0.03
0.1,0.09,1.26,-0.03,0.19,-0.03
0.25,-0.06,1.09,0.0,-0.25,-0.04
0.37,-0.22,0.93,0.0,-0.2,-0.04
0.42,-0.3,0.94,-0.01,0.0,-0.04
0.44,-0.35,0.97,-0.01,0.12,0.0
0.43,-0.39,1.02,-0.03,0.13,0.07
0.41,-0.46,1.03,-0.05,0.07,0.17
0.39,-0.52,1.02,-0.05,0.01,0.31
0.31,-0.5,1.03,-0.04,-0.06,0.49
0.21,-0.35,1.02,-0.06,-0.09,0.72
0.15,-0.21,0.98,-0.07,-0.01,0.86
0.1,-0.05,0.98,-0.06,0.16,0.95
0.12,-0.02,0.97,-0.04,0.26,1.01
0.17,-0.04,1.01,-0.05,0.24,1.01
0.19,-0.06,1.0,-0.07,0.16,1.0
0.15,-0.04,0.99,-0.09,0.21,1.01
0.15,-0.02,0.95,-0.09,0.36,1.02
0.15,-0.03,1.0,-0.13,0.47,1.03
0.14,-0.01,1.06,-0.12,0.55,1.06
0.1,0.12,1.18,-0.03,0.49,1.13
0.08,0.02,1.0,0.01,0.23,1.2
0.1,-0.03,0.85,-0.1,0.16,1.24
-0.05,0.24,1.07,-0.16,0.15,1.34
-0.19,0.49,1.1,-0.09,0.1,1.55
-0.27,0.62,1.04,0.0,0.21,1.85
-0.25,0.64,1.05,0.1,0.38,2.24
-0.17,0.51,1.16,0.21,0.4,2.67
-0.1,0.43,1.11,0.45,0.69,3.04
-0.13,0.4,1.15,0.53,0.84,3.64
-0.18,0.38,1.13,0.75,1.11,4.18
-0.23,0.37,1.22,0.96,1.28,4.37
-0.21,0.28,1.26,1.22,1.35,4.37
-0.18,0.18,1.2,1.48,1.37,4.37
-0.03,-0.06,0.67,1.75,1.38,4.37
-0.09,0.44,0.87,-0.94,-2.27,4.37
-0.21,0.14,1.56,-0.4,-0.26,4.37
-0.14,-0.0,1.34,0.08,0.06,4.37
-0.2,-0.12,1.34,0.51,0.2,4.37
0.03,-0.63,0.04,-0.87,-1.15,4.37
-0.19,-0.44,1.08,-0.53,-1.26,4.37
-0.45,-0.42,1.4,-0.05,-0.82,4.37
-0.46,-0.44,1.39,0.46,-1.13,4.37
-0.14,-0.47,1.12,0.15,-2.1,4.37
0.13,-0.22,1.56,0.43,-1.84,4.37
0.02,-0.56,0.85,0.61,-1.76,4.37
0.1,-0.68,0.78,0.4,-2.07,4.37
0.36,-0.81,0.64,0.1,-2.17,4.37
0.56,-0.82,0.78,-0.24,-2.08,4.37
0.71,-0.69,0.99,-0.61,-1.89,3.84
0.5,-0.71,0.69,-1.02,-2.04,3.11
0.26,-0.48,0.55,-1.55,-2.38,2.71
0.13,-0.19,0.31,-2.05,-2.27,2.52
0.14,0.07,0.98,-2.32,-1.59,2.42
0.25,0.11,1.14,-2.21,0.72,2.23
0.28,0.09,1.37,-2.19,-0.01,1.74
0.11,-0.09,1.54,-1.66,0.03,1.44
-0.0,-0.31,1.04,-1.38,-0.13,1.24
-0.17,-0.32,1.19,-1.27,0.02,1.14
-0.27,-0.37,1.34,-1.2,0.45,1.12
-0.06,-0.35,0.78,-1.26,0.89,1.18
-0.24,-0.25,0.88,-1.37,1.56,1.27
-0.27,-0.18,0.92,-1.44,1.9,1.29
-0.28,-0.19,0.89,-1.46,2.1,1.22
-0.32,-0.14,0.98,-1.53,2.18,1.15
-0.37,-0.1,1.12,-1.58,2.2,1.16
-0.43,-0.05,1.16,-1.61,2.27,1.27
-0.43,0.0,1.23,-1.58,2.33,1.4
-0.36,0.03,1.3,-1.49,2.31,1.53
-0.28,0.07,1.37,-1.37,2.16,1.65
-0.22,0.07,1.4,-1.21,1.93,1.78
-0.17,0.05,1.39,-1.05,1.7,1.91
-0.13,0.04,1.37,-0.85,1.46,2.06
-0.05,0.04,1.34,-0.62,1.09,2.2
0.06,0.01,1.3,-0.38,0.66,2.33
0.18,-0.0,1.26,-0.12,0.27,2.39
0.25,-0.08,1.16,0.13,-0.09,2.41
0.3,-0.11,1.1,0.35,-0.43,2.36
0.31,-0.11,1.01,0.52,-0.77,2.28
0.31,-0.11,0.94,0.67,-1.03,2.17
0.34,-0.14,0.83,0.74,-1.17,2.07
0.37,-0.16,0.72,0.78,-1.4,1.94
0.34,-0.11,0.63,0.77,-1.61,1.81
0.34,-0.08,0.57,0.72,-1.89,1.66
0.28,-0.11,0.46,0.62,-2.17,1.53
0.26,-0.06,0.56,0.43,-2.3,1.49
0.23,-0.01,0.46,0.27,-2.22,1.48
0.17,0.06,0.41,0.14,-2.07,1.49
0.12,0.05,0.48,-0.07,-2.09,1.52
0.11,0.08,0.57,-0.35,-2.3,1.56
0.1,0.16,0.69,-0.59,-2.5,1.61
0.13,0.18,0.82,-0.8,-2.66,1.69
0.19,0.23,0.95,-0.93,-2.7,1.75
0.22,0.26,0.98,-1.07,-2.82,1.75
0.3,0.28,0.92,-1.24,-2.95,1.78
0.33,0.24,0.92,-1.41,-2.76,1.81
0.39,0.12,0.83,-1.58,-2.41,1.86
0.44,0.1,1.04,-1.63,-2.05,1.8
0.59,0.09,1.14,-1.59,-1.99,1.61
0.6,0.18,1.29,-1.38,-1.89,1.27
0.65,0.13,1.43,-1.14,-1.98,0.92
0.65,0.12,1.36,-0.78,-1.93,0.56
0.52,0.16,1.33,-0.42,-1.82,0.16
0.33,0.27,1.12,-0.17,-1.99,-0.19
0.17,0.35,0.99,-0.08,-2.32,-0.33
0.1,0.38,0.96,-0.03,-2.61,-0.37
0.09,0.37,0.98,-0.0,-2.84,-0.39
0.15,0.32,1.15,0.01,-3.09,-0.42
0.08,0.28,1.19,0.05,-3.14,-0.47
0.16,0.25,1.3,0.12,-3.22,-0.52
0.05,0.26,1.17,0.21,-3.11,-0.6
0.1,0.27,1.25,0.24,-2.96,-0.65
0.09,0.29,1.16,0.27,-2.82,-0.71
0.1,0.3,1.09,0.28,-2.62,-0.76
0.02,0.32,0.99,0.28,-2.57,-0.81
0.04,0.31,0.95,0.28,-2.67,-0.88
0.03,0.36,1.04,0.27,-2.65,-0.92
-0.0,0.34,1.07,0.31,-2.43,-0.93
0.03,0.3,0.96,0.34,-2.23,-0.92
-0.07,0.33,0.9,0.29,-1.94,-0.9
-0.07,0.36,0.93,0.23,-1.85,-0.86
-0.04,0.4,0.87,0.19,-1.65,-0.8
-0.07,0.41,0.89,0.14,-1.64,-0.75
-0.07,0.37,0.86,0.1,-1.52,-0.69
-0.07,0.38,0.9,0.06,-1.29,-0.61
0.04,0.37,0.97,0.01,-1.28,-0.58
0.02,0.36,1.1,-0.02,-1.22,-0.58
0.05,0.34,1.12,0.01,-1.16,-0.6
0.02,0.36,1.07,0.05,-1.16,-0.63
0.16,0.33,1.13,0.09,-1.44,-0.7
-0.06,0.4,1.02,0.15,-1.48,-0.76
-0.02,0.42,0.87,0.18,-1.48,-0.75
0.06,0.45,0.85,0.15,-1.56,-0.72
0.11,0.41,0.86,0.09,-1.65,-0.68
0.07,0.39,0.79,0.02,-1.63,-0.67
0.05,0.37,0.78,-0.03,-1.55,-0.66
0.07,0.4,0.77,-0.13,-1.48,-0.64
0.12,0.44,0.82,-0.24,-1.42,-0.62
0.23,0.43,0.93,-0.34,-1.49,-0.65
0.21,0.4,0.97,-0.41,-1.46,-0.73
0.25,0.35,1.04,-0.47,-1.49,-0.83
0.33,0.34,1.01,-0.52,-1.58,-0.94
0.32,0.31,1.12,-0.61,-1.72,-1.07
0.31,0.31,1.1,-0.67,-1.92,-1.24
0.18,0.28,1.0,-0.75,-1.76,-1.37
0.14,0.24,1.08,-0.86,-1.7,-1.42
0.04,0.23,1.17,-0.98,-1.9,-1.49
0.05,0.23,1.42,-1.0,-1.72,-1.52
0.02,0.22,1.54,-0.98,-1.95,-1.62
-0.11,0.24,1.48,-0.85,-1.62,-1.71
-0.22,0.26,1.52,-0.69,-1.42,-1.73
-0.24,0.34,1.65,-0.51,-1.2,-1.74
-0.21,0.31,1.69,-0.26,-1.13,-1.73
-0.14,0.25,1.72,0.01,-0.91,-1.73
-0.15,0.18,1.67,0.3,-0.89,-1.8
-0.11,0.12,1.62,0.61,-0.92,-1.92
-0.1,0.14,1.49,0.86,-0.69,-2.04
-0.06,0.13,1.38,1.04,-0.71,-2.1
0.06,0.04,1.36,1.14,-0.81,-2.15
0.04,0.06,1.09,1.17,-0.73,-2.25
0.07,0.14,1.12,1.18,-0.32,-2.3
0.18,0.01,1.18,1.14,-0.25,-2.37
0.11,0.02,0.97,1.05,0.11,-2.39
0.13,0.02,0.97,0.98,0.37,-2.39
0.14,-0.01,0.97,0.84,0.49,-2.39
0.16,0.01,0.94,0.72,0.61,-2.36
0.07,0.07,0.85,0.59,0.78,-2.32
0.05,0.15,0.78,0.53,0.77,-2.24
0.02,0.1,0.72,0.47,0.68,-2.1
0.11,0.02,0.74,0.3,0.51,-1.98
0.11,0.04,0.66,0.06,0.6,-1.85
0.1,0.02,0.68,-0.17,0.59,-1.76
0.16,-0.04,0.65,-0.37,0.16,-1.7
