accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
0.08,0.01,1.06,-0.25,0.13,-0.14,4.49,0.71
0.07,0.03,1.08,-0.25,0.13,-0.18,3.68,1.56
0.05,0.02,1.08,-0.26,0.18,-0.22,2.86,0.87
0.03,0.02,1.1,-0.26,0.24,-0.27,1.7,1.26
0.01,0.04,1.11,-0.26,0.38,-0.28,0.56,2.13
0.02,0.07,1.1,-0.23,0.46,-0.32,0.97,3.52
-0.02,0.11,1.05,-0.22,0.52,-0.32,-1.35,5.79
-0.01,0.14,1.04,-0.19,0.55,-0.28,-0.29,7.85
0.0,0.17,1.01,-0.19,0.58,-0.25,0.1,9.36
0.03,0.17,1.03,-0.15,0.6,-0.17,1.54,9.31
-0.0,0.17,1.01,-0.15,0.68,-0.13,-0.03,9.4
0.0,0.15,1.04,-0.13,0.74,-0.07,0.02,8.37
-0.0,0.13,1.04,-0.12,0.78,-0.03,-0.2,6.94
-0.0,0.13,1.07,-0.11,0.89,0.01,-0.01,6.69
0.02,0.1,1.09,-0.08,0.92,0.01,1.04,5.42
0.03,0.11,1.11,-0.05,0.9,0.01,1.64,5.44
0.05,0.09,1.12,-0.01,0.85,-0.05,2.49,4.68
0.04,0.08,1.11,0.02,0.77,-0.1,2.23,4.32
0.06,0.04,1.15,0.07,0.63,-0.17,3.12,1.95
0.08,-0.06,1.15,0.09,0.36,-0.24,4.0,-2.81
0.06,-0.13,1.17,0.1,0.12,-0.38,2.99,-6.14
0.05,-0.14,1.16,0.08,-0.02,-0.53,2.34,-6.83
0.04,-0.08,1.12,0.05,-0.07,-0.67,1.93,-3.92
0.05,0.01,1.08,0.04,-0.09,-0.75,2.69,0.31
0.05,0.07,1.05,0.02,-0.12,-0.81,2.58,3.9
0.02,0.08,1.03,-0.01,-0.15,-0.83,0.86,4.3
-0.04,0.09,1.03,-0.03,-0.13,-0.82,-2.05,5.04
-0.05,0.12,0.99,-0.02,-0.08,-0.78,-2.96,6.73
-0.07,0.14,0.98,0.0,-0.04,-0.73,-3.96,8.31
-0.05,0.16,1.02,0.02,0.06,-0.66,-2.84,8.78
-0.05,0.17,1.04,0.06,0.16,-0.6,-2.46,9.06
-0.02,0.17,1.06,0.1,0.19,-0.53,-1.14,9.13
-0.01,0.16,1.07,0.12,0.21,-0.49,-0.43,8.63
0.01,0.15,1.06,0.14,0.23,-0.45,0.43,8.1
0.01,0.13,1.06,0.17,0.2,-0.42,0.66,6.84
0.02,0.11,1.06,0.19,0.15,-0.41,1.2,5.82
0.04,0.1,1.06,0.21,0.11,-0.4,1.87,5.56
0.03,0.1,1.06,0.21,0.12,-0.41,1.85,5.37
0.05,0.1,1.04,0.24,0.1,-0.39,2.58,5.41
0.04,0.11,1.02,0.23,0.13,-0.4,2.47,6.12
0.03,0.1,0.99,0.23,0.08,-0.39,1.75,5.88
0.01,0.12,0.95,0.21,0.04,-0.37,0.55,7.19
0.03,0.08,0.88,0.17,-0.05,-0.34,1.89,5.31
-0.03,0.13,0.87,0.16,-0.09,-0.29,-1.92,8.64
-0.05,0.14,0.83,0.14,-0.05,-0.21,-3.46,9.86
-0.07,0.14,0.82,0.1,-0.06,-0.13,-5.05,9.9
-0.09,0.15,0.83,0.05,-0.08,-0.04,-6.37,10.14
-0.13,0.12,0.89,0.03,-0.07,0.04,-8.22,7.7
-0.15,0.09,0.92,0.02,-0.01,0.06,-9.49,5.51
-0.15,0.07,0.95,0.03,0.11,0.06,-9.06,3.93
-0.15,0.03,1.02,0.06,0.39,0.04,-8.58,1.91
-0.12,-0.0,1.11,0.16,0.92,-0.03,-6.39,-0.16
-0.09,-0.05,1.21,0.28,1.42,-0.14,-4.28,-2.33
-0.06,-0.09,1.29,0.42,1.93,-0.31,-2.54,-4.0
-0.05,-0.04,1.36,0.57,2.22,-0.5,-1.94,-1.64
-0.03,0.01,1.4,0.72,2.22,-0.67,-1.09,0.22
-0.0,0.1,1.42,0.84,1.93,-0.84,-0.14,4.06
0.01,0.13,1.39,0.96,1.54,-1.02,0.32,5.3
0.01,0.13,1.35,1.09,1.2,-1.15,0.46,5.68
0.02,0.1,1.29,1.23,0.96,-1.28,0.81,4.23
0.03,0.07,1.22,1.36,0.76,-1.38,1.19,3.23
0.06,0.01,1.15,1.46,0.66,-1.47,3.03,0.51
0.13,0.0,1.05,1.53,0.62,-1.47,6.8,0.11
0.17,0.05,0.96,1.47,0.66,-1.33,10.33,2.96
0.18,0.07,0.91,1.48,0.73,-1.37,11.29,4.32
0.17,0.09,0.84,1.28,0.43,-1.08,11.6,6.22
0.16,0.11,0.75,1.12,0.39,-0.94,12.22,8.19
0.16,0.12,0.7,0.92,0.36,-0.79,12.96,9.66
0.16,0.1,0.67,0.75,0.26,-0.65,13.12,8.22
0.14,0.05,0.66,0.56,0.17,-0.54,12.23,3.82
0.12,0.03,0.67,0.4,0.15,-0.49,10.26,2.11
0.11,0.01,0.75,0.25,0.11,-0.41,8.14,0.89
0.1,0.01,0.81,0.15,0.12,-0.38,6.87,0.47
0.08,0.01,0.87,0.07,0.07,-0.35,5.43,0.95
0.06,0.05,0.99,0.03,0.08,-0.34,3.63,2.76
0.04,0.06,1.07,-0.01,-0.06,-0.32,2.34,3.0
0.01,0.09,1.18,-0.01,-0.11,-0.33,0.71,4.53
-0.01,0.08,1.17,-0.01,-0.23,-0.35,-0.27,3.84
-0.02,0.06,1.09,-0.05,-0.14,-0.34,-0.92,3.23
-0.01,0.03,1.06,-0.08,-0.05,-0.3,-0.74,1.8
0.01,0.0,1.0,-0.13,0.02,-0.25,0.58,0.28
0.04,0.01,1.0,-0.16,-0.01,-0.19,2.28,0.45
0.06,0.02,0.97,-0.25,-0.15,-0.14,3.69,1.42
0.08,0.05,0.97,-0.31,-0.39,-0.09,4.82,2.95
0.07,0.07,0.95,-0.38,-0.59,-0.07,4.43,3.96
0.05,0.07,0.97,-0.44,-0.74,-0.07,2.78,4.15
0.0,0.05,1.03,-0.48,-0.93,-0.07,0.13,2.73
-0.04,0.02,1.11,-0.5,-0.99,-0.07,-2.15,0.94
-0.07,-0.01,1.15,-0.48,-1.02,-0.08,-3.29,-0.59
-0.08,0.01,1.18,-0.47,-0.99,-0.09,-3.79,0.48
-0.09,0.05,1.19,-0.45,-0.84,-0.11,-4.37,2.32
-0.1,0.07,1.18,-0.43,-0.76,-0.1,-4.65,3.36
-0.11,0.05,1.17,-0.4,-0.86,-0.09,-5.46,2.63
-0.12,0.06,1.13,-0.32,-0.87,-0.07,-6.2,2.93
-0.12,0.09,1.08,-0.26,-0.91,-0.06,-6.58,4.48
-0.15,0.11,1.06,-0.22,-0.93,0.0,-7.97,5.91
-0.16,0.1,1.01,-0.15,-0.97,0.08,-9.12,5.59
-0.18,0.09,0.97,-0.15,-0.94,0.18,-10.49,5.12
-0.18,0.13,1.0,-0.16,-0.82,0.28,-9.97,7.46
-0.16,0.2,1.03,-0.11,-0.67,0.38,-8.64,10.98
-0.11,0.27,1.0,-0.05,-0.57,0.47,-5.89,15.29
-0.08,0.29,1.01,0.06,-0.55,0.59,-4.23,15.86
-0.04,0.26,1.01,0.14,-0.46,0.67,-2.31,14.48
-0.0,0.24,0.99,0.18,-0.37,0.75,-0.08,13.79
0.03,0.24,0.98,0.23,-0.38,0.83,1.77,13.48
0.05,0.21,0.99,0.29,-0.43,0.89,2.88,11.75
0.08,0.1,0.96,0.29,-0.39,0.91,4.56,6.01
0.08,0.0,0.97,0.17,-0.35,0.88,4.53,0.13
0.05,-0.03,1.01,0.07,-0.45,0.84,2.98,-1.95
0.03,-0.02,1.03,-0.01,-0.57,0.84,1.48,-0.87
-0.01,-0.01,1.02,-0.08,-0.64,0.86,-0.54,-0.4
-0.03,0.0,1.01,-0.15,-0.68,0.91,-1.8,0.17
-0.05,0.06,1.05,-0.17,-0.71,0.98,-2.55,3.46
-0.04,0.09,1.08,-0.17,-0.74,1.05,-2.36,4.58
-0.02,0.09,1.09,-0.13,-0.81,1.1,-0.8,4.52
0.05,0.09,1.06,-0.1,-0.87,1.15,2.46,5.05
0.07,0.07,1.09,-0.03,-0.95,1.16,3.77,3.92
0.12,0.05,1.09,0.04,-1.02,1.11,6.18,2.78
0.14,0.04,1.08,0.08,-1.02,1.09,7.35,2.2
0.07,-0.01,1.12,0.11,-1.11,1.05,3.33,-0.27
0.06,-0.01,1.08,0.12,-1.23,1.02,3.21,-0.38
0.06,0.01,1.12,0.13,-1.17,1.01,2.82,0.41
0.06,-0.07,1.15,0.1,-1.15,0.97,2.95,-3.57
0.06,-0.09,1.12,0.0,-1.21,0.95,2.94,-4.66
0.04,-0.09,1.11,-0.09,-1.49,0.94,1.91,-4.46
0.07,-0.07,1.13,-0.12,-1.75,0.89,3.31,-3.67
0.09,-0.06,1.24,-0.14,-1.89,0.83,4.35,-2.87
0.14,-0.05,1.32,-0.12,-1.89,0.71,6.03,-2.37
0.18,-0.02,1.32,-0.09,-1.92,0.56,7.81,-0.76
0.2,0.01,1.34,-0.06,-1.81,0.38,8.34,0.29
0.23,0.01,1.23,-0.0,-1.67,0.21,10.69,0.62
0.25,-0.02,1.12,0.02,-1.33,0.04,12.5,-0.82
0.22,0.03,1.03,0.0,-0.92,-0.05,11.91,1.73
0.13,0.05,0.94,-0.01,-0.56,-0.14,8.14,3.07
0.12,0.0,0.87,-0.06,-0.32,-0.17,7.6,0.0
0.06,-0.0,0.83,-0.17,0.11,-0.15,3.86,-0.28
0.02,-0.02,0.87,-0.33,0.4,-0.09,1.15,-1.08
0.06,-0.02,0.85,-0.51,0.39,-0.01,4.25,-1.57
0.06,-0.0,0.81,-0.67,0.38,0.11,4.19,-0.02
0.07,0.0,0.76,-0.87,0.37,0.23,5.04,0.35
0.03,0.02,0.78,-1.03,0.24,0.35,2.41,1.3
0.02,0.05,0.74,-1.18,0.15,0.47,1.26,4.0
-0.03,0.08,0.8,-1.3,0.08,0.56,-2.2,5.54
-0.02,0.09,0.78,-1.43,0.1,0.61,-1.31,6.79
-0.02,0.1,0.86,-1.49,0.17,0.68,-1.6,6.41
-0.05,0.09,0.96,-1.55,0.24,0.74,-3.15,5.58
-0.04,0.06,1.04,-1.55,0.34,0.76,-2.39,3.15
-0.03,0.08,1.08,-1.54,0.35,0.74,-1.85,4.16
-0.04,0.1,1.14,-1.51,0.36,0.69,-1.97,5.03
-0.03,0.12,1.18,-1.47,0.35,0.6,-1.29,5.69
-0.03,0.15,1.19,-1.41,0.28,0.5,-1.38,7.37
0.03,0.09,1.19,-1.29,0.2,0.39,1.36,4.28
0.06,0.07,1.2,-1.2,0.18,0.3,2.69,3.31
0.06,0.08,1.23,-1.1,0.28,0.24,2.78,3.52
0.06,0.09,1.2,-0.99,0.44,0.18,2.62,4.33
0.05,0.14,1.18,-0.88,0.55,0.14,2.54,6.67
0.09,0.17,1.18,-0.78,0.57,0.11,4.09,8.0
0.11,0.16,1.19,-0.65,0.54,0.1,5.1,7.69
0.1,0.14,1.2,-0.55,0.56,0.07,4.88,6.85
0.09,0.09,1.22,-0.45,0.6,0.04,4.3,4.09
0.04,0.07,1.21,-0.34,0.74,-0.02,2.01,3.34
0.03,0.08,1.14,-0.24,0.76,-0.07,1.45,4.06
0.02,0.12,1.07,-0.15,0.73,-0.12,1.04,6.62
0.02,0.17,1.02,-0.04,0.62,-0.15,0.9,9.42
0.01,0.2,0.99,0.02,0.49,-0.16,0.63,11.35
-0.0,0.21,0.97,0.09,0.33,-0.15,-0.07,12.13
-0.03,0.2,0.97,0.15,0.3,-0.18,-1.47,11.79
-0.05,0.17,1.0,0.2,0.19,-0.14,-2.82,9.67
-0.03,0.1,0.93,0.22,0.18,-0.14,-1.94,6.25
-0.08,0.11,0.94,0.22,0.1,-0.12,-4.68,6.39
-0.09,0.11,0.97,0.2,0.04,-0.1,-5.51,6.61
-0.1,0.1,0.98,0.2,-0.0,-0.09,-5.92,5.52
-0.08,0.08,0.96,0.2,0.15,-0.07,-4.72,4.83
-0.03,0.14,0.87,0.11,0.11,-0.02,-1.68,9.39
-0.05,0.2,0.51,-0.07,0.07,0.46,-5.26,21.42
-0.11,0.35,0.48,-0.25,0.26,1.01,-10.54,35.31
-0.24,0.35,0.49,-0.33,0.29,1.58,-21.9,32.58
-0.29,0.34,0.56,-0.38,0.42,2.08,-23.77,27.97
-0.2,0.24,0.68,-0.42,0.33,2.42,-15.16,18.83
-0.13,0.11,0.77,-0.5,0.21,2.63,-9.33,7.94
-0.13,0.08,0.94,-0.55,0.29,2.66,-7.72,4.78
-0.21,-0.08,0.98,-0.74,0.5,2.65,-11.92,-4.5
-0.26,-0.14,0.99,-0.95,0.48,2.58,-14.85,-8.03
-0.27,-0.16,0.99,-1.19,0.75,2.51,-15.03,-8.98
-0.19,-0.17,0.94,-1.48,1.05,2.43,-11.25,-10.06
-0.09,-0.18,0.85,-1.85,1.45,2.31,-5.69,-11.84
0.05,-0.25,1.01,-2.25,1.7,2.08,2.67,-13.81
0.28,-0.37,1.32,-2.56,2.07,1.64,11.65,-15.23
0.53,-0.47,1.82,-2.64,1.51,0.98,15.73,-13.86
0.68,-0.41,1.91,-2.43,0.82,0.23,19.14,-11.42
0.75,-0.23,1.96,-2.1,0.62,-0.42,20.82,-6.35
0.58,0.06,1.88,-1.71,0.49,-0.93,17.16,1.61
0.36,0.2,1.61,-1.26,0.42,-1.27,12.39,6.91
0.13,0.24,1.35,-0.89,0.33,-1.4,5.23,9.91
0.06,0.21,1.23,-0.52,0.11,-1.41,2.92,9.5
0.06,0.25,1.18,-0.24,-0.06,-1.37,2.93,11.89
0.01,0.35,1.12,0.04,-0.18,-1.28,0.58,17.43
-0.03,0.47,1.09,0.31,-0.23,-1.14,-1.51,23.46
-0.04,0.48,1.08,0.52,-0.33,-0.99,-2.01,23.82
-0.06,0.41,1.06,0.7,-0.4,-0.85,-3.06,21.14
-0.05,0.34,1.04,0.86,-0.5,-0.72,-2.61,18.01
-0.05,0.3,1.01,0.98,-0.62,-0.63,-2.77,16.6
-0.06,0.27,0.97,1.07,-0.72,-0.55,-3.59,15.45
-0.09,0.26,0.96,1.14,-0.86,-0.5,-4.92,14.91
-0.08,0.23,0.96,1.21,-0.99,-0.48,-4.41,13.35
-0.07,0.2,0.97,1.25,-1.12,-0.46,-4.32,11.47
-0.08,0.2,1.04,1.29,-1.23,-0.45,-4.45,11.02
-0.07,0.22,1.16,1.35,-1.27,-0.44,-3.42,10.6
-0.0,0.05,1.01,1.12,-1.17,-0.36,-0.12,2.67
0.11,0.0,1.0,0.65,-0.95,-0.22,6.32,0.08
0.13,-0.02,0.99,0.27,-0.44,-0.11,7.2,-1.37
0.08,-0.04,0.96,-0.08,-0.11,0.05,4.89,-2.54
0.11,-0.01,0.94,-0.42,0.04,0.21,6.7,-0.75
0.15,0.05,0.94,-0.67,0.2,0.33,8.77,3.06
0.16,0.09,0.96,-0.84,0.42,0.44,9.42,5.43
0.22,0.09,1.05,-0.99,0.61,0.49,11.74,4.84
0.24,0.12,1.07,-1.14,0.74,0.51,12.55,6.16
0.24,0.13,1.12,-1.29,0.84,0.49,12.19,6.42
0.22,0.11,1.15,-1.41,0.88,0.45,10.66,5.28
0.21,0.12,1.21,-1.49,0.95,0.4,9.64,5.53
0.18,0.13,1.3,-1.48,0.96,0.3,8.04,5.64
0.16,0.19,1.38,-1.4,1.02,0.18,6.68,7.98
0.16,0.23,1.45,-1.27,1.01,0.04,6.1,9.09
0.16,0.28,1.51,-1.1,0.97,-0.13,6.01,10.58
0.12,0.28,1.54,-0.91,0.95,-0.33,4.53,10.16
0.1,0.25,1.54,-0.75,0.9,-0.53,3.76,9.26
0.08,0.28,1.49,-0.61,0.85,-0.71,2.88,10.52
0.04,0.32,1.4,-0.49,0.83,-0.84,1.77,12.88
0.02,0.31,1.33,-0.49,0.73,-0.84,0.83,13.11
-0.0,0.29,1.27,-0.39,0.83,-0.96,-0.2,12.77
-0.03,0.29,1.24,-0.37,0.89,-0.99,-1.52,13.04
-0.04,0.27,1.21,-0.41,0.94,-0.95,-1.79,12.45
-0.04,0.26,1.17,-0.48,1.05,-0.89,-1.97,12.48
-0.05,0.23,1.12,-0.6,1.18,-0.8,-2.34,11.44
-0.05,0.19,1.08,-0.78,1.31,-0.69,-2.84,10.25
-0.05,0.19,1.09,-0.94,1.37,-0.57,-2.75,10.04
-0.06,0.21,1.08,-1.08,1.41,-0.47,-3.1,10.96
-0.04,0.22,1.1,-1.19,1.46,-0.35,-2.23,11.5
-0.05,0.28,1.16,-1.22,1.51,-0.24,-2.39,13.35
-0.05,0.35,1.25,-1.2,1.52,-0.13,-2.22,15.46
-0.03,0.34,1.34,-1.11,1.47,-0.06,-1.21,14.3
-0.05,0.36,1.38,-0.99,1.37,-0.02,-1.95,14.61
-0.09,0.39,1.46,-0.82,1.29,0.01,-3.31,14.91
-0.1,0.44,1.58,-0.61,1.14,0.01,-3.49,15.66
-0.11,0.51,1.66,-0.36,0.96,0.01,-3.69,16.97
-0.1,0.49,1.7,-0.09,0.91,-0.0,-3.3,16.23
-0.09,0.39,1.62,0.12,0.96,-0.03,-3.2,13.53
-0.06,0.29,1.51,0.25,1.08,-0.05,-2.07,11.03
-0.07,0.19,1.44,0.3,1.17,-0.05,-2.94,7.59
-0.05,0.09,1.37,0.29,1.26,-0.06,-1.9,3.82
-0.01,0.04,1.3,0.22,1.38,-0.05,-0.48,1.8
0.02,0.08,1.24,0.11,1.56,-0.01,0.97,3.69
0.09,0.08,1.23,-0.02,1.68,0.05,4.32,3.82
0.13,0.05,1.22,-0.14,1.77,0.11,6.08,2.27
0.15,0.04,1.21,-0.29,1.87,0.15,7.1,1.75
0.16,0.02,1.25,-0.44,1.95,0.17,7.33,0.85
0.17,0.02,1.31,-0.58,2.03,0.16,7.37,0.88
0.19,0.06,1.41,-0.62,2.04,0.12,7.76,2.26
0.24,0.08,1.51,-0.59,2.02,0.03,8.93,3.09
0.21,0.15,1.59,-0.49,1.9,-0.04,7.58,5.41
0.19,0.27,1.65,-0.33,1.92,-0.11,6.43,9.2
0.16,0.27,1.74,-0.13,1.93,-0.25,5.19,8.69
0.13,0.22,1.78,0.07,1.81,-0.41,4.16,7.1
0.07,0.25,1.81,0.3,1.67,-0.57,2.13,7.72
-0.01,0.33,1.81,0.5,1.7,-0.66,-0.43,10.36
-0.05,0.39,1.82,0.66,1.76,-0.69,-1.41,11.98
-0.09,0.39,1.71,0.77,1.9,-0.69,-3.0,12.81
-0.06,0.28,1.54,0.75,2.23,-0.57,-2.04,10.34
-0.02,0.15,1.38,0.6,2.5,-0.46,-1.02,6.07
-0.01,0.07,1.28,0.33,2.72,-0.31,-0.32,3.24
0.0,0.07,1.28,0.02,2.86,-0.15,0.08,2.97
-0.02,0.12,1.35,-0.26,2.98,-0.0,-0.97,4.89
-0.01,0.13,1.4,-0.48,3.14,0.14,-0.6,5.31
-0.02,0.08,1.51,-0.64,3.23,0.28,-0.59,3.04
-0.05,0.07,1.6,-0.74,3.31,0.37,-1.85,2.61
-0.07,0.1,1.7,-0.76,3.39,0.45,-2.33,3.22
-0.08,0.11,1.77,-0.71,3.45,0.49,-2.63,3.6
-0.1,0.11,1.81,-0.62,3.48,0.52,-3.28,3.32
-0.12,0.09,1.81,-0.51,3.51,0.55,-3.83,2.86
-0.14,0.07,1.81,-0.38,3.52,0.57,-4.49,2.21
-0.16,0.04,1.82,-0.24,3.5,0.6,-4.98,1.39
-0.17,0.01,1.81,-0.1,3.51,0.62,-5.26,0.32
-0.16,-0.03,1.79,0.06,3.54,0.65,-5.25,-0.81
-0.16,-0.08,1.73,0.18,3.59,0.71,-5.29,-2.61
-0.16,-0.14,1.63,0.24,3.65,0.79,-5.68,-5.03
-0.17,-0.23,1.54,0.23,3.73,0.85,-6.1,-8.59
-0.15,-0.32,1.5,0.19,3.77,0.9,-5.76,-12.14
-0.14,-0.41,1.52,0.18,3.81,0.9,-4.92,-15.04
-0.12,-0.45,1.57,0.22,3.87,0.91,-4.08,-15.84
-0.13,-0.49,1.58,0.3,3.94,0.91,-4.33,-17.18
-0.15,-0.54,1.51,0.41,3.99,0.87,-5.18,-19.45
-0.16,-0.54,1.39,0.47,4.07,0.85,-6.14,-20.89
-0.19,-0.35,1.05,0.03,-0.03,0.01,-9.65,-18.23
-0.17,-0.47,1.03,0.2,4.07,1.17,-8.44,-24.09
-0.15,-0.51,1.02,0.16,3.96,1.19,-7.66,-26.4
-0.18,-0.55,1.0,0.15,3.89,1.19,-8.9,-28.34
-0.17,-0.58,0.99,0.14,3.79,1.15,-8.2,-30.1
-0.15,-0.63,1.02,0.17,3.65,1.06,-7.06,-31.4
-0.12,-0.65,1.08,0.27,3.52,0.96,-5.63,-30.93
-0.13,-0.59,1.06,0.43,3.27,0.85,-6.06,-28.85
-0.15,-0.57,1.12,0.63,3.03,0.75,-6.87,-26.61
-0.18,-0.46,1.12,0.89,2.78,0.68,-8.46,-22.25
-0.17,-0.48,1.04,1.13,2.55,0.64,-8.25,-24.75
-0.12,-0.59,0.95,1.34,2.56,0.62,-5.87,-31.79
-0.06,-0.65,0.86,1.44,2.77,0.61,-3.38,-36.94
-0.02,-0.64,0.68,1.39,3.04,0.62,-1.41,-43.36
-0.02,-0.63,0.5,1.22,3.3,0.66,-1.64,-51.95
-0.03,-0.57,0.36,0.97,3.5,0.67,-2.79,-57.75
-0.01,-0.67,0.33,0.74,3.56,0.65,-0.39,-63.89
0.04,-0.65,0.3,0.53,3.47,0.54,3.09,-64.84
0.04,-0.55,0.33,0.42,3.36,0.42,3.56,-59.16
0.04,-0.51,0.35,0.34,3.36,0.31,3.59,-55.13
0.05,-0.49,0.24,0.28,3.4,0.21,4.81,-64.06
0.07,-0.47,0.33,0.24,3.5,0.09,6.96,-54.39
0.06,-0.44,0.35,0.22,3.5,-0.01,6.52,-50.9
0.05,-0.41,0.38,0.24,3.45,-0.1,5.26,-47.13
0.03,-0.38,0.4,0.3,3.31,-0.18,3.17,-43.15
0.04,-0.33,0.42,0.43,3.23,-0.25,4.37,-37.62
0.03,-0.29,0.52,0.58,3.18,-0.31,2.54,-28.85
0.02,-0.24,0.64,0.83,3.07,-0.34,1.53,-20.55
0.01,-0.2,0.67,1.13,2.89,-0.35,0.79,-16.4
-0.0,-0.14,0.64,1.47,2.64,-0.34,-0.3,-12.16
-0.07,-0.12,0.51,1.76,2.47,-0.33,-7.56,-12.73
-0.02,-0.2,0.29,1.93,2.14,-0.39,-2.87,-34.7
0.01,-0.23,0.16,1.99,2.1,-0.49,1.93,-55.47
0.03,-0.18,-0.01,1.89,2.18,-0.61,10.61,-78.74
0.1,-0.13,-0.15,1.68,2.28,-0.72,26.56,-36.46
0.12,-0.02,-0.16,1.39,2.43,-0.85,37.21,-6.24
0.16,0.05,-0.16,1.05,2.49,-0.95,43.67,12.21
0.23,0.13,-0.08,0.68,2.49,-1.02,56.17,28.76
0.27,0.19,-0.04,0.34,2.4,-1.03,54.31,34.68
0.27,0.26,0.01,0.03,2.26,-0.98,46.18,43.79
0.29,0.33,0.15,-0.22,2.08,-0.88,38.33,45.39
0.3,0.35,0.27,-0.41,1.91,-0.71,33.86,40.73
0.29,0.36,0.41,-0.51,1.78,-0.5,28.31,35.79
0.31,0.33,0.54,-0.54,1.68,-0.27,26.11,27.61
0.29,0.27,0.68,-0.48,1.68,0.0,21.64,19.74
0.28,0.21,0.75,-0.34,1.58,0.26,19.93,14.86
0.28,0.19,0.78,-0.16,1.54,0.48,19.01,12.57
0.26,0.17,0.74,0.05,1.47,0.68,18.75,12.35
0.24,0.19,0.66,0.23,1.33,0.82,19.23,15.24
0.22,0.21,0.59,0.33,1.2,0.93,19.2,18.48
0.21,0.24,0.53,0.41,1.06,1.01,20.06,22.89
0.14,0.3,0.53,0.41,0.93,1.07,13.27,28.41
0.18,0.3,0.47,0.32,0.78,1.13,17.41,30.97
0.2,0.33,0.46,0.23,0.57,1.17,18.96,33.54
0.14,0.37,0.48,0.09,0.38,1.2,13.22,36.64
0.15,0.36,0.46,-0.05,0.12,1.26,14.7,36.73
0.19,0.36,0.49,-0.21,0.03,1.32,17.05,34.56
0.24,0.31,0.45,-0.33,-0.06,1.35,24.08,31.03
0.32,0.19,0.45,-0.46,-0.17,1.34,33.13,18.99
0.34,0.11,0.51,-0.51,-0.29,1.28,33.5,9.96
0.32,0.02,0.6,-0.51,-0.33,1.18,28.38,1.59
0.25,0.0,0.71,-0.46,-0.16,1.07,19.54,0.07
0.15,-0.05,0.72,-0.35,0.12,0.96,11.42,-4.16
0.06,-0.14,0.74,-0.18,0.27,0.78,4.71,-10.65
-0.0,-0.14,0.76,0.0,0.33,0.57,-0.13,-10.5
-0.03,-0.1,0.83,0.22,0.37,0.36,-2.28,-6.65
-0.03,-0.05,0.88,0.43,0.37,0.2,-2.09,-3.53
-0.01,-0.01,0.87,0.67,0.36,0.06,-0.69,-0.66
0.01,0.08,0.83,0.85,0.31,-0.07,0.36,5.39
0.0,0.19,0.76,0.95,0.27,-0.16,0.21,13.7
0.01,0.27,0.73,0.98,0.25,-0.22,0.86,20.63
0.04,0.35,0.71,0.94,0.22,-0.24,2.89,26.09
0.07,0.38,0.69,0.86,0.17,-0.21,4.89,28.79
0.09,0.41,0.68,0.74,0.13,-0.15,6.65,31.29
0.11,0.46,0.66,0.56,0.15,-0.07,8.03,34.16
0.14,0.49,0.65,0.37,0.16,0.03,9.93,36.39
0.14,0.5,0.63,0.18,0.17,0.12,10.21,37.41
0.16,0.45,0.66,-0.01,0.14,0.17,11.65,33.56
0.16,0.39,0.69,-0.18,0.13,0.22,11.45,28.47
0.18,0.33,0.69,-0.3,0.12,0.23,13.06,24.68
0.15,0.29,0.7,-0.43,0.21,0.21,11.32,21.93
0.11,0.26,0.73,-0.53,0.24,0.18,7.75,19.55
0.04,0.24,0.81,-0.54,0.37,0.01,2.49,16.28
0.0,0.15,0.91,-0.57,0.16,0.11,0.22,9.39
-0.01,0.05,1.02,-0.42,0.08,0.06,-0.69,2.56
-0.02,-0.04,1.1,-0.14,-0.05,0.02,-1.05,-2.19
-0.05,-0.12,1.15,0.15,-0.12,-0.06,-2.58,-5.73
-0.08,-0.17,1.15,0.52,-0.16,-0.12,-3.89,-8.36
-0.11,-0.2,1.17,0.92,-0.15,-0.23,-5.2,-9.82
-0.12,-0.21,1.16,1.3,-0.11,-0.33,-5.66,-10.18
-0.11,-0.17,1.14,1.66,-0.06,-0.41,-5.6,-8.48
-0.11,-0.1,1.11,1.96,-0.0,-0.47,-5.52,-5.34
-0.1,-0.02,1.05,2.18,0.05,-0.48,-5.21,-1.29
-0.06,0.05,0.99,2.34,0.12,-0.48,-3.35,2.94
-0.0,0.15,0.91,2.42,0.18,-0.47,-0.25,9.4
0.03,0.26,0.82,2.39,0.21,-0.43,2.12,17.41
0.07,0.36,0.76,2.28,0.19,-0.41,5.0,24.81
0.15,0.47,0.73,2.07,0.2,-0.34,9.71,32.3
0.24,0.55,0.67,1.8,0.21,-0.26,15.58,37.45
0.3,0.64,0.61,1.43,0.19,-0.15,18.79,43.32
0.34,0.69,0.57,0.99,0.15,-0.04,20.64,46.03
0.37,0.69,0.58,0.55,0.07,0.1,22.1,44.92
0.38,0.64,0.61,0.09,-0.01,0.23,23.35,41.7
0.35,0.53,0.65,-0.34,-0.05,0.33,22.53,35.64
0.29,0.39,0.71,-0.69,-0.07,0.42,19.8,27.23
0.25,0.28,0.77,-0.98,-0.05,0.49,16.78,18.99
0.23,0.17,0.83,-1.15,-0.03,0.52,15.45,11.51
0.19,0.06,0.88,-1.25,-0.05,0.49,12.23,3.93
0.14,-0.02,0.91,-1.26,-0.07,0.43,8.93,-1.02
0.11,-0.07,0.95,-1.24,-0.09,0.35,6.34,-4.44
