accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
-0.13,0.35,0.47,0.43,2.01,-0.15,-12.34,35.11
-0.16,0.37,0.45,0.34,1.97,-0.15,-15.37,37.74
-0.19,0.37,0.44,0.25,1.94,-0.15,-18.17,37.16
-0.22,0.36,0.47,0.17,1.94,-0.15,-19.96,35.01
-0.24,0.37,0.49,0.07,1.94,-0.14,-20.99,34.32
-0.25,0.36,0.51,-0.01,1.91,-0.11,-21.66,32.23
-0.25,0.34,0.52,-0.07,1.87,-0.09,-21.73,30.31
-0.24,0.32,0.54,-0.11,1.84,-0.09,-20.62,28.84
-0.22,0.3,0.56,-0.14,1.8,-0.08,-19.54,26.6
-0.22,0.27,0.57,-0.17,1.76,-0.09,-19.04,23.95
-0.2,0.25,0.6,-0.14,1.7,-0.08,-17.21,21.52
-0.18,0.22,0.62,-0.09,1.64,-0.08,-15.61,18.98
-0.18,0.21,0.64,-0.03,1.59,-0.08,-14.61,17.58
-0.18,0.21,0.65,0.03,1.52,-0.07,-14.92,17.6
-0.18,0.21,0.65,0.09,1.43,-0.07,-15.18,17.21
-0.21,0.22,0.67,0.17,1.33,-0.06,-16.76,17.33
-0.25,0.24,0.68,0.2,1.25,-0.06,-18.95,18.26
-0.27,0.27,0.7,0.24,1.16,-0.02,-20.1,19.68
-0.3,0.3,0.7,0.25,1.03,0.0,-21.39,21.42
-0.29,0.31,0.69,0.22,0.93,0.03,-21.26,22.28
-0.29,0.32,0.68,0.19,0.87,0.05,-21.07,23.15
-0.28,0.33,0.69,0.13,0.81,0.08,-20.2,23.96
-0.28,0.34,0.7,0.09,0.75,0.09,-20.22,24.24
-0.29,0.34,0.7,0.03,0.67,0.11,-20.26,24.16
-0.28,0.34,0.71,-0.06,0.62,0.12,-19.37,24.02
-0.24,0.32,0.72,-0.15,0.55,0.13,-16.97,23.07
-0.2,0.31,0.72,-0.23,0.49,0.15,-14.47,22.56
-0.17,0.29,0.71,-0.3,0.49,0.14,-12.21,21.87
-0.13,0.27,0.71,-0.35,0.47,0.12,-9.76,20.65
-0.09,0.25,0.72,-0.39,0.45,0.09,-6.54,18.76
-0.05,0.21,0.73,-0.41,0.42,0.07,-4.04,15.96
-0.02,0.16,0.76,-0.39,0.39,0.03,-1.56,12.2
-0.01,0.13,0.8,-0.38,0.38,-0.01,-0.47,9.43
-0.01,0.1,0.82,-0.32,0.37,-0.03,-0.44,7.22
-0.01,0.09,0.84,-0.27,0.35,-0.04,-0.84,5.79
-0.02,0.07,0.86,-0.16,0.48,-0.2,-1.59,4.77
-0.03,0.07,0.87,-0.15,0.32,-0.04,-2.15,4.44
-0.03,0.07,0.88,-0.07,0.27,-0.01,-2.17,4.6
-0.05,0.08,0.89,-0.02,0.24,-0.0,-3.37,5.12
-0.06,0.1,0.87,0.03,0.19,0.01,-3.79,6.35
-0.06,0.11,0.86,0.08,0.15,0.01,-3.9,7.03
-0.07,0.13,0.86,0.09,0.11,0.01,-4.35,8.68
-0.07,0.14,0.85,0.1,0.05,-0.01,-4.48,9.61
-0.08,0.17,0.84,0.2,0.14,-0.13,-5.66,11.58
-0.1,0.2,0.83,0.14,-0.03,-0.01,-6.41,13.26
-0.11,0.21,0.83,0.07,-0.03,-0.01,-7.52,14.24
-0.12,0.23,0.83,0.02,-0.06,-0.01,-8.06,15.35
-0.13,0.23,0.82,-0.05,-0.09,-0.03,-8.45,15.43
-0.12,0.22,0.82,-0.13,-0.08,-0.02,-8.28,15.14
-0.11,0.22,0.83,-0.21,-0.06,-0.04,-7.32,14.37
-0.1,0.19,0.85,-0.29,-0.05,-0.03,-6.26,12.27
-0.07,0.15,0.87,-0.34,-0.05,-0.03,-4.5,9.72
-0.03,0.12,0.9,-0.36,-0.06,-0.04,-2.1,7.76
-0.02,0.1,0.93,-0.36,-0.07,-0.04,-0.94,5.92
0.02,0.07,0.93,-0.35,-0.1,-0.03,1.07,4.49
0.04,0.05,0.94,-0.32,-0.12,-0.03,2.14,3.24
0.05,0.03,0.95,-0.29,-0.13,-0.04,3.02,1.93
0.07,0.01,0.97,-0.25,-0.14,-0.04,4.1,0.84
0.08,0.01,0.98,-0.2,-0.14,-0.04,4.86,0.36
0.09,-0.01,0.99,-0.15,-0.15,-0.03,5.03,-0.47
0.09,-0.01,1.0,-0.1,-0.13,-0.03,4.95,-0.77
0.07,-0.01,1.0,-0.03,-0.11,-0.02,4.02,-0.69
0.07,-0.0,1.0,0.01,-0.11,-0.0,3.78,-0.06
0.06,0.01,0.99,0.05,-0.12,0.02,3.52,0.7
0.06,0.03,0.98,0.07,-0.13,0.02,3.48,1.85
0.05,0.05,0.97,0.08,-0.13,0.02,3.19,2.72
0.03,0.06,0.95,0.07,-0.12,0.03,2.06,3.54
0.02,0.06,0.95,0.06,-0.12,0.03,1.24,3.64
0.01,0.07,0.95,0.03,-0.09,0.04,0.63,4.33
0.0,0.08,0.94,-0.0,-0.06,0.03,0.29,4.85
-0.0,0.07,0.93,-0.03,-0.05,0.04,-0.06,4.58
0.01,0.06,0.93,-0.06,-0.04,0.04,0.49,3.63
0.02,0.04,0.94,-0.07,-0.02,0.04,1.0,2.59
0.02,0.03,0.96,-0.07,-0.01,0.03,1.39,1.74
0.03,0.02,0.96,-0.06,-0.01,0.04,1.64,0.94
0.04,0.01,0.96,-0.04,-0.02,0.06,2.48,0.39
0.05,0.0,0.96,-0.01,-0.01,0.05,3.04,0.18
0.05,-0.0,0.96,0.02,-0.01,0.05,3.21,-0.08
0.05,0.0,0.95,0.07,-0.02,0.03,2.9,0.05
0.04,0.01,0.94,0.1,-0.03,0.04,2.17,0.32
0.03,0.01,0.94,0.14,-0.05,0.03,1.84,0.86
0.0,0.03,0.94,0.14,-0.03,0.02,0.07,2.08
-0.02,0.04,0.93,0.13,-0.02,0.02,-1.18,2.44
-0.03,0.05,0.94,0.12,-0.03,0.04,-1.84,2.85
-0.02,0.05,0.94,0.11,-0.02,0.05,-1.44,3.23
-0.03,0.06,0.95,0.07,-0.01,0.06,-1.87,3.51
-0.02,0.06,0.94,0.05,-0.02,0.07,-1.47,3.39
-0.02,0.05,0.95,0.03,-0.01,0.08,-1.01,3.09
-0.01,0.06,0.96,0.03,-0.02,0.08,-0.55,3.74
0.0,0.07,0.95,0.02,-0.03,0.08,0.05,4.12
0.01,0.08,0.95,0.02,-0.05,0.09,0.68,4.65
0.01,0.08,0.93,0.01,-0.08,0.09,0.56,5.03
0.02,0.09,0.93,-0.0,-0.11,0.07,1.09,5.31
0.02,0.09,0.93,-0.01,-0.1,0.06,1.13,5.33
0.03,0.08,0.92,-0.03,-0.09,0.05,1.69,4.85
0.03,0.07,0.93,-0.08,-0.08,0.04,1.82,4.48
0.04,0.06,0.94,-0.07,-0.08,0.03,2.2,3.85
0.04,0.06,0.95,-0.08,-0.07,0.03,2.45,3.7
0.06,0.06,0.95,-0.09,-0.07,0.03,3.37,3.49
0.07,0.05,0.95,-0.08,-0.06,0.03,4.42,3.19
0.09,0.05,0.95,-0.08,-0.08,0.03,5.21,3.22
0.09,0.05,0.95,-0.07,-0.05,-0.0,5.41,3.27
0.09,0.05,0.94,-0.08,-0.03,-0.01,5.56,3.22
0.1,0.06,0.94,-0.06,-0.02,-0.02,5.92,3.57
0.08,0.07,0.94,-0.06,-0.01,-0.03,5.1,3.96
0.08,0.06,0.94,-0.05,0.02,-0.04,4.85,3.82
0.07,0.06,0.94,-0.08,0.08,-0.04,4.05,3.63
0.06,0.05,0.95,-0.07,0.11,-0.05,3.67,3.07
0.05,0.05,0.97,-0.09,0.11,-0.04,3.15,2.66
0.05,0.04,0.97,-0.07,0.11,-0.03,2.82,2.58
0.04,0.04,0.98,-0.08,0.12,-0.02,2.36,2.05
0.04,0.03,0.97,-0.05,0.11,-0.0,2.15,1.77
0.04,0.02,0.97,-0.03,0.09,0.0,2.07,1.3
0.03,0.03,0.96,-0.0,0.1,0.01,1.49,1.75
0.02,0.04,0.96,-0.01,0.12,0.03,1.04,2.32
0.01,0.05,0.95,0.01,0.1,0.05,0.61,3.02
0.0,0.06,0.94,0.0,0.08,0.06,0.25,3.5
0.0,0.07,0.93,-0.0,0.08,0.06,0.02,4.18
0.0,0.07,0.92,0.01,0.05,0.05,0.2,4.45
0.01,0.08,0.92,-0.02,0.07,0.04,0.44,5.0
0.0,0.09,0.92,0.0,0.03,0.03,0.23,5.59
-0.0,0.1,0.91,0.01,0.01,0.02,-0.08,6.23
-0.01,0.1,0.91,-0.03,0.03,0.0,-0.33,6.39
-0.02,0.1,0.9,-0.04,0.02,0.01,-1.0,6.52
-0.02,0.11,0.91,-0.06,0.01,-0.01,-1.2,6.61
-0.02,0.1,0.91,-0.07,0.0,-0.02,-1.13,6.05
-0.03,0.09,0.93,-0.12,0.03,-0.01,-1.69,5.57
-0.02,0.08,0.94,-0.14,0.02,-0.0,-1.46,4.84
-0.01,0.07,0.94,-0.15,0.03,0.02,-0.55,4.33
-0.01,0.06,0.95,-0.16,0.01,0.04,-0.42,3.62
-0.0,0.07,0.95,-0.17,0.05,0.06,-0.16,4.1
0.0,0.07,0.94,-0.18,0.03,0.08,0.19,4.28
0.02,0.06,0.94,-0.17,0.01,0.09,1.37,3.38
0.05,0.04,0.94,-0.17,0.02,0.07,3.01,2.68
0.06,0.04,0.94,-0.15,0.05,0.07,3.39,2.48
0.06,0.03,0.95,-0.12,0.05,0.07,3.31,1.95
0.06,0.03,0.95,-0.07,0.03,0.06,3.82,1.63
0.06,0.03,0.94,-0.04,0.03,0.06,3.92,1.77
0.06,0.04,0.93,0.02,0.01,0.04,3.72,2.7
0.05,0.05,0.93,0.05,0.02,0.04,3.2,2.95
0.03,0.05,0.93,0.09,0.01,0.02,1.59,3.27
0.0,0.06,0.92,0.09,-0.0,0.02,0.23,3.85
-0.01,0.08,0.92,0.1,0.0,0.01,-0.71,4.75
-0.02,0.08,0.91,0.1,-0.01,0.02,-1.39,4.84
-0.02,0.08,0.91,0.1,-0.05,0.02,-1.41,5.03
-0.02,0.09,0.9,0.09,-0.05,0.02,-1.36,5.57
-0.03,0.1,0.89,0.08,-0.04,0.01,-2.0,6.33
-0.04,0.11,0.89,0.06,-0.05,0.01,-2.54,6.8
-0.04,0.11,0.88,0.02,-0.05,-0.0,-2.71,6.87
-0.04,0.11,0.88,-0.01,-0.08,-0.0,-2.45,7.13
-0.02,0.1,0.88,-0.07,-0.07,-0.02,-1.6,6.54
-0.02,0.09,0.88,-0.09,-0.06,-0.02,-1.26,6.12
-0.01,0.09,0.89,-0.1,-0.07,-0.03,-0.72,5.87
-0.01,0.08,0.89,-0.12,-0.07,-0.02,-0.9,5.1
-0.01,0.07,0.89,-0.14,-0.04,-0.04,-0.74,4.61
-0.0,0.07,0.89,-0.14,-0.06,-0.04,-0.2,4.32
