accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
0.01,0.04,1.02,-0.2,-0.1,0.01,0.46,2.44
-0.01,0.05,1.02,-0.22,-0.09,0.02,-0.39,2.57
-0.01,0.05,1.01,-0.22,-0.09,0.03,-0.44,2.55
-0.02,0.05,1.01,-0.21,-0.07,0.04,-1.29,3.01
-0.03,0.06,1.01,-0.2,-0.09,0.07,-1.74,3.34
-0.04,0.07,1.03,-0.18,-0.11,0.09,-2.07,3.76
-0.04,0.07,1.04,-0.17,-0.1,0.09,-2.02,3.75
-0.03,0.07,1.05,-0.14,-0.11,0.11,-1.44,3.79
-0.02,0.07,1.07,-0.12,-0.11,0.11,-1.34,3.89
-0.02,0.07,1.08,-0.09,-0.13,0.11,-1.24,3.88
-0.02,0.08,1.1,-0.06,-0.14,0.11,-0.96,3.92
-0.01,0.08,1.11,-0.03,-0.14,0.11,-0.51,4.07
0.01,0.08,1.12,-0.0,-0.13,0.11,0.3,4.01
0.02,0.08,1.12,0.01,-0.13,0.11,1.21,3.89
0.05,0.07,1.11,0.0,-0.11,0.08,2.52,3.51
0.07,0.06,1.11,-0.0,-0.09,0.08,3.4,3.22
0.08,0.06,1.1,-0.03,-0.07,0.07,4.29,3.28
0.08,0.07,1.11,-0.04,-0.08,0.06,3.97,3.49
0.07,0.07,1.11,-0.05,-0.07,0.05,3.64,3.74
0.07,0.07,1.11,-0.07,-0.03,0.05,3.48,3.73
0.06,0.07,1.11,-0.08,-0.03,0.04,3.33,3.48
0.05,0.07,1.11,-0.08,-0.01,0.04,2.8,3.67
0.05,0.07,1.11,-0.08,-0.03,0.03,2.33,3.79
0.03,0.07,1.12,-0.06,-0.02,0.03,1.53,3.76
0.02,0.08,1.13,-0.05,-0.01,0.03,1.15,3.94
0.02,0.07,1.12,-0.02,-0.03,0.04,1.24,3.65
0.04,0.07,1.13,0.01,-0.03,0.03,1.81,3.53
0.04,0.06,1.12,0.02,-0.01,0.01,2.02,2.89
0.05,0.06,1.11,0.03,-0.02,0.01,2.63,3.08
0.07,0.05,1.09,0.06,0.05,-0.09,3.45,2.74
0.08,0.06,1.09,0.02,-0.04,0.0,4.04,3.12
0.09,0.06,1.08,0.02,-0.04,0.0,4.58,3.02
0.09,0.05,1.07,0.0,-0.03,-0.01,4.65,2.92
0.08,0.06,1.06,-0.01,-0.04,-0.01,4.41,3.06
0.07,0.07,1.06,-0.03,-0.04,-0.01,3.96,3.6
0.08,0.06,1.08,-0.06,-0.01,-0.0,4.05,3.13
0.07,0.06,1.08,-0.07,-0.0,0.01,3.82,3.38
0.09,0.06,1.09,-0.09,0.01,0.0,4.64,3.12
0.09,0.06,1.08,-0.11,0.03,-0.01,4.71,3.09
0.09,0.05,1.08,-0.13,0.05,-0.01,4.51,2.73
0.07,0.06,1.08,-0.17,0.06,-0.03,3.73,3.42
0.05,0.06,1.09,-0.16,0.05,-0.03,2.67,3.18
0.05,0.07,1.09,-0.15,0.01,-0.02,2.37,3.84
0.04,0.07,1.09,-0.14,0.02,-0.02,2.04,3.5
0.03,0.06,1.1,-0.12,0.0,-0.02,1.49,3.38
0.04,0.06,1.1,-0.08,-0.03,-0.03,2.07,2.9
0.04,0.04,1.1,-0.07,-0.04,-0.05,2.32,2.34
0.04,0.05,1.09,-0.05,-0.03,-0.07,1.85,2.79
0.02,0.06,1.09,-0.05,-0.02,-0.07,1.2,3.06
0.03,0.07,1.08,-0.02,-0.03,-0.07,1.44,3.46
0.03,0.06,1.06,-0.0,-0.03,-0.07,1.84,3.09
0.03,0.06,1.06,-0.0,-0.03,-0.06,1.8,3.21
0.04,0.06,1.05,-0.02,-0.02,-0.06,2.36,3.22
0.05,0.06,1.05,-0.03,-0.03,-0.05,2.46,3.21
0.04,0.05,1.05,-0.03,-0.04,-0.04,2.16,2.83
0.05,0.05,1.06,-0.04,-0.03,-0.04,2.47,2.82
0.05,0.05,1.07,-0.05,-0.02,-0.03,2.79,2.66
0.06,0.05,1.07,-0.06,-0.01,-0.03,3.0,2.46
0.07,0.04,1.07,-0.07,0.01,-0.03,3.53,2.34
0.06,0.04,1.07,-0.08,0.04,-0.04,3.23,2.29
0.05,0.05,1.07,-0.1,0.04,-0.05,2.8,2.69
0.04,0.06,1.07,-0.09,0.03,-0.04,2.07,2.97
0.03,0.06,1.08,-0.08,0.0,-0.04,1.4,3.33
0.02,0.06,1.09,-0.07,0.0,-0.05,1.01,3.07
0.02,0.06,1.1,-0.03,-0.01,-0.04,1.22,2.98
0.03,0.05,1.1,0.01,-0.06,-0.05,1.36,2.73
0.04,0.05,1.11,0.02,-0.07,-0.06,1.93,2.6
0.05,0.05,1.1,0.04,-0.05,-0.08,2.43,2.4
0.06,0.04,1.1,0.03,-0.04,-0.1,3.03,2.22
0.07,0.04,1.08,0.04,0.0,-0.17,3.52,1.97
0.07,0.04,1.07,0.01,-0.04,-0.11,3.52,2.12
0.07,0.04,1.06,-0.01,-0.03,-0.12,3.7,2.18
0.06,0.04,1.04,-0.03,-0.01,-0.12,3.11,2.33
0.05,0.05,1.04,-0.03,-0.02,-0.09,2.71,2.54
0.04,0.05,1.04,-0.04,-0.03,-0.08,2.4,2.72
0.04,0.04,1.03,-0.05,-0.01,-0.08,2.11,2.46
0.04,0.05,1.04,-0.05,-0.01,-0.07,2.31,2.51
0.05,0.05,1.05,-0.05,-0.01,-0.06,2.53,2.55
0.06,0.04,1.06,-0.06,-0.02,-0.06,3.09,2.34
0.06,0.04,1.07,-0.08,-0.01,-0.06,3.41,2.04
0.06,0.03,1.06,-0.08,0.01,-0.06,3.48,1.75
0.06,0.04,1.06,-0.09,0.01,-0.07,3.26,2.03
0.06,0.04,1.06,-0.09,-0.0,-0.06,3.13,2.2
0.05,0.04,1.06,-0.09,0.01,-0.07,2.95,2.1
0.05,0.04,1.06,-0.09,0.01,-0.07,2.69,2.31
0.03,0.04,1.07,-0.09,0.0,-0.07,1.64,2.05
0.02,0.04,1.08,-0.08,-0.02,-0.06,1.0,2.36
0.02,0.05,1.08,-0.05,-0.02,-0.06,0.88,2.48
-0.0,0.06,1.09,-0.01,-0.01,-0.07,-0.03,2.91
0.02,0.05,1.08,0.04,-0.03,-0.05,0.97,2.77
0.04,0.05,1.09,0.06,-0.03,-0.06,2.21,2.44
0.08,0.04,1.07,0.05,-0.02,-0.06,4.09,2.09
0.11,0.03,1.05,0.05,-0.01,-0.07,5.74,1.51
0.12,0.03,1.04,0.03,-0.01,-0.08,6.48,1.84
0.12,0.04,1.03,0.01,-0.01,-0.08,6.57,2.18
0.11,0.04,1.03,-0.01,-0.03,-0.08,6.16,2.27
0.1,0.04,1.03,-0.03,-0.02,-0.08,5.5,2.24
0.09,0.04,1.04,-0.08,-0.02,-0.08,4.83,2.06
0.08,0.03,1.04,-0.08,-0.03,-0.09,4.57,1.74
0.07,0.03,1.05,-0.08,-0.04,-0.09,3.89,1.45
0.06,0.02,1.05,-0.07,-0.04,-0.09,3.46,1.03
0.04,0.02,1.05,-0.06,-0.04,-0.1,2.24,1.09
0.03,0.03,1.05,-0.04,-0.05,-0.1,1.72,1.4
0.03,0.02,1.04,-0.02,-0.06,-0.08,1.76,1.04
0.03,0.02,1.04,-0.02,-0.04,-0.09,1.92,0.96
0.03,0.02,1.03,-0.01,-0.05,-0.07,1.65,0.92
0.04,0.02,1.02,0.02,-0.06,-0.05,2.2,0.94
0.05,0.01,1.02,0.04,-0.07,-0.04,2.54,0.72
0.05,0.02,1.02,0.05,-0.07,-0.03,2.63,1.2
0.05,0.02,1.02,0.07,-0.09,-0.01,2.66,0.98
0.06,0.02,1.02,0.07,-0.1,0.01,3.63,0.9
0.08,0.02,1.03,0.1,-0.13,0.01,4.18,1.0
0.08,0.02,1.02,0.11,-0.13,0.0,4.74,0.84
0.09,0.02,1.02,0.11,-0.15,0.01,5.1,0.98
0.1,0.02,1.01,0.11,-0.16,0.0,5.36,1.25
0.09,0.03,1.01,0.12,-0.19,-0.0,5.15,1.7
0.09,0.04,0.99,0.11,-0.2,-0.0,5.32,2.12
0.08,0.04,0.99,0.12,-0.23,0.01,4.82,2.34
0.09,0.05,0.99,0.13,-0.26,0.02,5.25,2.7
0.1,0.05,1.0,0.11,-0.28,0.02,5.79,2.76
0.11,0.04,1.0,0.09,-0.27,0.02,6.56,2.34
0.12,0.04,1.0,0.05,-0.26,0.01,6.95,2.14
0.12,0.03,1.0,-0.01,-0.25,0.0,6.96,1.96
0.1,0.04,1.0,-0.04,-0.25,-0.01,5.92,2.42
0.09,0.06,1.01,-0.09,-0.22,-0.01,4.97,3.14
0.07,0.06,1.01,-0.14,-0.19,-0.0,3.73,3.2
0.04,0.06,1.03,-0.17,-0.19,0.0,2.29,3.42
0.02,0.07,1.04,-0.18,-0.19,0.01,1.24,3.76
0.01,0.07,1.06,-0.21,-0.17,-0.0,0.8,3.79
-0.0,0.07,1.06,-0.22,-0.14,0.0,-0.09,3.98
-0.01,0.07,1.06,-0.21,-0.15,-0.0,-0.44,3.92
-0.02,0.08,1.06,-0.23,-0.15,-0.0,-1.09,4.35
-0.03,0.1,1.07,-0.23,-0.15,-0.0,-1.86,5.52
-0.03,0.12,1.07,-0.26,-0.13,0.01,-1.68,6.61
-0.01,0.14,1.07,-0.3,-0.13,0.03,-0.4,7.18
-0.01,0.15,1.06,-0.35,-0.15,0.04,-0.77,7.97
-0.01,0.18,1.07,-0.41,-0.13,0.04,-0.46,9.67
-0.01,0.22,1.08,-0.51,-0.13,0.06,-0.61,11.68
-0.01,0.26,1.1,-0.57,-0.16,0.07,-0.76,13.47
-0.02,0.3,1.12,-0.65,-0.2,0.09,-1.05,14.75
-0.04,0.33,1.15,-0.75,-0.23,0.1,-1.88,15.98
-0.05,0.38,1.2,-0.84,-0.27,0.11,-2.43,17.61
-0.1,0.42,1.25,-0.93,-0.31,0.12,-4.18,18.36
-0.13,0.48,1.33,-0.99,-0.36,0.15,-5.38,19.6
-0.14,0.5,1.43,-1.07,-0.4,0.15,-5.45,18.97
-0.12,0.51,1.56,-1.13,-0.37,0.15,-4.29,18.15
-0.11,0.5,1.66,-1.21,-0.31,0.11,-3.76,16.87
-0.06,0.52,1.77,-1.3,-0.21,0.04,-1.88,16.39
-0.05,0.53,1.92,-1.42,-0.06,-0.05,-1.57,15.35
-0.04,0.52,2.07,-1.57,0.17,-0.19,-1.12,14.12
-0.05,0.5,2.17,-1.71,0.44,-0.35,-1.28,13.09
-0.0,0.49,2.25,-1.88,0.81,-0.52,-0.03,12.31
-0.0,0.48,2.32,-2.05,1.19,-0.69,-0.1,11.7
-0.04,0.44,2.38,-2.26,1.65,-0.88,-0.84,10.52
-0.08,0.4,2.4,-2.45,2.11,-1.07,-1.85,9.51
-0.18,0.4,2.36,-2.62,2.59,-1.24,-4.22,9.66
-0.27,0.4,2.31,-2.79,3.06,-1.33,-6.67,9.7
-0.38,0.38,2.26,-2.92,3.55,-1.37,-9.45,9.45
-0.47,0.34,2.23,-2.98,3.93,-1.36,-11.73,8.55
-0.56,0.33,2.19,-3.0,4.27,-1.32,-14.25,8.36
-0.61,0.29,2.13,-2.98,4.34,-1.26,-15.78,7.59
-0.65,0.23,2.09,-2.86,4.34,-1.16,-17.14,5.91
-0.67,0.18,2.07,-2.7,4.34,-1.07,-17.9,4.67
-0.68,0.15,2.05,-2.48,4.34,-0.97,-18.39,3.87
-0.67,0.09,2.06,-2.21,4.34,-0.83,-18.12,2.5
-0.62,0.01,2.11,-1.91,4.34,-0.73,-16.32,0.29
-0.55,-0.08,2.17,-1.58,4.34,-0.65,-14.18,-2.12
-0.48,-0.17,2.22,-1.24,4.34,-0.6,-12.26,-4.28
-0.43,-0.25,2.25,-0.88,4.34,-0.6,-10.66,-6.32
-0.37,-0.33,2.28,-0.51,4.34,-0.59,-9.08,-8.17
-0.33,-0.38,2.29,-0.18,4.34,-0.6,-8.18,-9.4
-0.3,-0.42,2.29,0.16,4.34,-0.6,-7.37,-10.31
-0.28,-0.45,2.28,0.46,4.34,-0.56,-6.81,-11.04
-0.26,-0.47,2.26,0.71,4.34,-0.52,-6.5,-11.62
-0.25,-0.51,2.25,0.91,4.34,-0.47,-6.08,-12.82
-0.18,-0.55,2.13,1.05,4.34,-0.38,-4.79,-14.48
-0.11,-0.59,1.99,1.09,4.34,-0.29,-3.15,-16.44
-0.07,-0.59,1.87,1.1,4.34,-0.19,-1.92,-17.6
-0.01,-0.59,1.83,1.11,4.34,-0.08,-0.19,-17.92
0.08,-0.63,1.8,1.15,4.34,0.02,2.53,-19.38
0.15,-0.66,1.74,1.15,4.34,0.07,4.62,-20.53
0.23,-0.7,1.69,1.15,4.34,0.11,7.25,-22.21
0.31,-0.71,1.66,1.14,4.34,0.11,9.76,-22.94
0.38,-0.75,1.65,1.14,4.34,0.09,11.76,-23.96
0.43,-0.81,1.62,1.14,4.34,0.06,13.27,-25.76
0.46,-0.84,1.6,1.17,4.34,-0.01,14.2,-26.77
0.46,-0.88,1.58,1.23,4.34,-0.1,14.27,-28.04
0.43,-0.86,1.53,1.32,4.34,-0.16,13.75,-28.46
0.4,-0.85,1.43,1.49,4.34,-0.35,13.52,-29.76
0.39,-0.82,1.31,1.45,4.34,-0.22,14.06,-30.86
0.39,-0.8,1.18,1.46,4.34,-0.18,15.36,-32.73
0.38,-0.79,1.07,1.45,4.34,-0.13,16.03,-34.85
0.38,-0.79,1.0,1.41,4.34,-0.07,16.69,-36.36
0.37,-0.76,0.93,1.38,4.34,-0.01,17.24,-37.35
0.37,-0.74,0.84,1.35,4.34,0.07,18.08,-38.76
0.37,-0.71,0.8,1.34,4.34,0.18,19.15,-38.78
0.39,-0.71,0.75,1.34,4.34,0.25,20.8,-39.87
0.42,-0.71,0.7,1.36,4.34,0.31,22.91,-41.22
0.45,-0.72,0.64,1.39,4.34,0.36,25.02,-42.76
0.46,-0.69,0.57,1.45,4.34,0.4,27.46,-43.21
0.48,-0.65,0.48,1.49,4.34,0.42,30.55,-43.85
0.5,-0.62,0.39,1.53,4.34,0.44,34.24,-44.57
0.51,-0.58,0.31,1.55,4.34,0.45,37.6,-44.35
0.52,-0.55,0.25,1.56,4.34,0.45,40.9,-43.43
0.54,-0.51,0.21,1.59,4.34,0.44,44.09,-41.76
0.55,-0.5,0.16,1.62,4.34,0.39,46.6,-40.76
0.56,-0.45,0.1,1.66,4.34,0.34,50.26,-38.59
0.55,-0.41,0.03,1.71,4.34,0.29,53.36,-36.53
0.53,-0.32,-0.05,1.72,4.34,0.24,58.5,-31.05
0.5,-0.22,-0.13,1.72,4.34,0.19,63.2,-23.03
0.48,-0.1,-0.21,1.69,4.34,0.16,64.09,-11.35
0.45,-0.01,-0.29,1.64,4.19,0.12,57.4,-1.12
0.41,0.07,-0.34,1.52,4.01,0.09,49.87,6.95
0.37,0.12,-0.35,1.4,3.86,0.05,45.22,13.67
0.32,0.19,-0.33,1.26,3.74,0.04,39.97,22.42
0.28,0.27,-0.31,1.15,3.54,0.05,34.57,32.47
0.25,0.31,-0.32,1.03,3.36,0.07,29.18,37.35
0.22,0.32,-0.32,0.89,3.21,0.08,25.84,39.3
0.17,0.34,-0.29,0.74,3.14,0.09,21.54,44.93
0.12,0.36,-0.21,0.64,3.01,0.14,15.63,56.18
0.09,0.37,-0.18,0.56,2.93,0.17,12.96,61.69
0.1,0.34,-0.12,0.5,2.83,0.23,14.88,65.37
0.1,0.29,-0.06,0.47,2.75,0.24,18.38,67.96
0.09,0.28,-0.02,0.49,2.69,0.27,17.5,72.15
0.07,0.29,0.03,0.54,2.61,0.3,14.21,74.92
0.08,0.32,0.04,0.59,2.52,0.31,14.26,74.01
0.08,0.34,0.05,0.64,2.46,0.32,13.31,74.69
0.07,0.38,0.04,0.7,2.36,0.32,9.88,78.26
0.06,0.43,0.05,0.75,2.24,0.29,7.7,80.12
0.04,0.48,0.05,0.8,2.09,0.28,4.52,82.53
0.02,0.53,0.07,0.84,1.97,0.28,2.2,82.58
0.0,0.61,0.06,0.87,1.83,0.26,0.39,84.08
-0.01,0.66,0.08,0.87,1.73,0.25,-1.0,83.42
-0.05,0.74,0.08,0.86,1.54,0.24,-3.86,82.61
-0.07,0.8,0.08,0.79,1.42,0.23,-5.31,82.19
-0.08,0.84,0.1,0.71,1.28,0.24,-5.54,81.39
-0.07,0.85,0.11,0.62,1.14,0.23,-4.78,81.2
-0.07,0.83,0.13,0.52,1.01,0.21,-4.92,79.71
-0.07,0.8,0.18,0.43,0.93,0.18,-4.64,76.39
-0.09,0.8,0.24,0.33,0.84,0.16,-5.82,72.32
-0.12,0.79,0.3,0.27,0.73,0.14,-7.9,68.02
-0.14,0.78,0.32,0.2,0.62,0.13,-9.39,65.89
-0.16,0.76,0.34,0.14,0.52,0.13,-10.68,63.83
-0.19,0.73,0.37,0.04,0.44,0.14,-13.31,60.16
-0.2,0.68,0.43,-0.05,0.4,0.16,-13.97,54.99
-0.2,0.65,0.49,-0.11,0.38,0.2,-13.97,50.83
-0.2,0.64,0.52,-0.16,0.38,0.25,-13.61,48.85
-0.16,0.6,0.55,-0.25,0.4,0.3,-11.23,46.55
-0.12,0.57,0.56,-0.29,0.39,0.33,-8.89,44.9
-0.07,0.52,0.58,-0.33,0.36,0.31,-5.27,41.36
-0.03,0.46,0.61,-0.38,0.35,0.26,-2.26,36.97
-0.01,0.41,0.64,-0.35,0.3,0.19,-1.02,32.13
0.0,0.37,0.69,-0.3,0.26,0.11,0.02,28.06
-0.0,0.35,0.72,-0.23,0.18,0.02,-0.03,26.0
-0.03,0.33,0.73,-0.18,0.12,-0.07,-2.17,24.5
-0.07,0.34,0.76,-0.11,0.07,-0.13,-4.52,24.22
-0.11,0.36,0.79,-0.06,-0.02,-0.16,-7.17,24.33
-0.14,0.37,0.8,0.0,-0.09,-0.19,-9.03,24.79
-0.16,0.38,0.81,0.01,-0.12,-0.2,-10.41,24.86
-0.19,0.41,0.81,0.01,-0.16,-0.19,-11.98,26.41
-0.2,0.42,0.81,-0.0,-0.21,-0.17,-12.56,26.69
-0.21,0.42,0.82,-0.03,-0.2,-0.15,-12.68,26.23
-0.21,0.43,0.82,-0.08,-0.21,-0.11,-12.55,26.77
-0.2,0.42,0.82,-0.15,-0.18,-0.06,-12.42,26.24
-0.18,0.4,0.83,-0.19,-0.14,-0.02,-11.09,25.09
-0.16,0.38,0.82,-0.24,-0.1,0.02,-10.03,24.39
-0.15,0.36,0.81,-0.32,-0.03,0.04,-9.32,23.37
-0.12,0.34,0.81,-0.37,0.04,0.05,-7.75,22.47
-0.08,0.3,0.82,-0.42,0.12,0.03,-5.08,19.66
-0.07,0.26,0.83,-0.45,0.15,0.0,-4.45,17.71
-0.07,0.25,0.85,-0.46,0.19,-0.04,-4.63,16.45
-0.09,0.23,0.87,-0.45,0.18,-0.09,-5.67,14.96
-0.12,0.21,0.9,-0.43,0.19,-0.12,-7.23,13.08
-0.14,0.19,0.92,-0.38,0.15,-0.15,-8.46,11.46
-0.17,0.18,0.94,-0.31,0.12,-0.17,-10.05,10.52
-0.21,0.18,0.97,-0.24,0.1,-0.18,-11.91,10.34
-0.22,0.19,0.98,-0.16,0.06,-0.16,-12.6,10.44
-0.25,0.2,0.98,-0.07,0.0,-0.13,-13.82,11.37
-0.25,0.22,0.99,-0.0,-0.05,-0.09,-13.88,11.91
-0.24,0.25,0.98,0.06,-0.08,-0.06,-13.6,13.78
-0.22,0.27,0.94,0.11,-0.14,-0.02,-12.61,15.45
-0.21,0.29,0.91,0.14,-0.15,0.0,-12.36,17.4
-0.2,0.33,0.88,0.12,-0.19,0.02,-11.82,19.84
-0.18,0.35,0.88,0.1,-0.19,0.04,-10.88,21.02
-0.17,0.36,0.86,0.07,-0.22,0.05,-10.43,22.39
-0.16,0.36,0.84,0.03,-0.25,0.04,-10.22,22.97
-0.16,0.35,0.84,-0.03,-0.27,0.05,-10.12,22.43
-0.16,0.34,0.86,-0.11,-0.24,0.04,-9.77,21.5
-0.15,0.31,0.87,-0.14,-0.25,0.06,-8.97,19.59
-0.13,0.28,0.87,-0.17,-0.23,0.07,-8.35,17.83
-0.11,0.25,0.88,-0.18,-0.19,0.05,-7.06,15.39
-0.09,0.22,0.89,-0.18,-0.18,0.05,-5.49,13.5
-0.06,0.19,0.9,-0.18,-0.13,0.02,-3.72,11.92
-0.06,0.17,0.91,-0.13,-0.1,-0.02,-3.97,10.66
-0.08,0.19,0.92,-0.09,-0.09,-0.04,-5.06,11.97
-0.12,0.23,0.91,-0.08,-0.07,-0.06,-7.14,14.0
-0.15,0.24,0.91,-0.07,-0.07,-0.06,-9.28,14.62
-0.18,0.25,0.92,-0.04,-0.08,-0.03,-10.75,14.82
-0.19,0.25,0.92,-0.03,-0.1,-0.02,-11.25,14.8
-0.18,0.24,0.93,-0.02,-0.09,-0.0,-10.69,14.33
-0.18,0.24,0.93,0.02,-0.13,0.04,-10.53,14.3
-0.16,0.26,0.92,0.03,-0.15,0.04,-9.72,15.47
-0.15,0.27,0.88,0.05,-0.2,0.07,-9.17,16.76
-0.12,0.28,0.87,0.05,-0.2,0.04,-7.73,17.69
-0.11,0.29,0.86,0.02,-0.22,0.04,-6.67,18.21
-0.11,0.28,0.86,-0.01,-0.24,0.01,-6.97,17.91
-0.12,0.29,0.87,-0.04,-0.26,-0.01,-7.69,18.15
-0.14,0.28,0.88,-0.09,-0.24,-0.03,-8.4,17.32
-0.14,0.27,0.89,-0.12,-0.24,-0.03,-8.75,16.73
-0.14,0.25,0.9,-0.14,-0.25,-0.03,-8.61,15.08
-0.14,0.23,0.91,-0.15,-0.24,-0.04,-8.65,14.0
-0.15,0.21,0.92,-0.18,-0.23,-0.05,-8.91,12.81
-0.14,0.19,0.93,-0.19,-0.22,-0.05,-8.08,11.51
-0.12,0.17,0.94,-0.18,-0.2,-0.05,-7.29,9.98
-0.12,0.14,0.95,-0.17,-0.17,-0.06,-7.32,8.55
-0.12,0.14,0.96,-0.15,-0.12,-0.07,-7.27,8.0
-0.14,0.13,0.97,-0.13,-0.06,-0.06,-8.02,7.69
-0.15,0.14,0.96,-0.09,-0.02,-0.05,-8.87,8.21
-0.17,0.15,0.97,-0.05,0.01,-0.03,-9.99,8.84
-0.19,0.18,0.95,-0.01,0.05,-0.01,-11.14,10.34
-0.2,0.2,0.93,0.02,0.06,0.02,-11.84,11.75
-0.21,0.23,0.91,0.07,0.06,0.05,-12.49,13.82
-0.21,0.25,0.89,0.13,0.04,0.07,-12.62,15.49
-0.2,0.27,0.87,0.17,0.03,0.1,-12.07,16.81
-0.17,0.29,0.85,0.2,0.03,0.12,-10.73,18.41
-0.14,0.32,0.82,0.24,-0.0,0.13,-9.19,21.02
-0.13,0.36,0.78,0.28,-0.05,0.13,-8.56,24.46
-0.12,0.41,0.73,0.27,-0.1,0.11,-8.29,28.91
-0.11,0.44,0.69,0.27,-0.15,0.08,-7.61,31.96
-0.1,0.48,0.67,0.23,-0.2,0.06,-6.73,35.64
-0.09,0.51,0.64,0.21,-0.26,0.03,-6.43,38.2
-0.09,0.54,0.62,0.15,-0.31,0.0,-6.5,40.83
-0.1,0.55,0.6,0.1,-0.36,-0.02,-6.84,41.86
-0.1,0.56,0.58,0.03,-0.42,-0.05,-7.37,43.56
-0.1,0.55,0.57,-0.03,-0.49,-0.06,-7.17,43.82
-0.1,0.54,0.57,-0.08,-0.53,-0.08,-7.05,42.85
-0.09,0.53,0.57,-0.13,-0.56,-0.09,-6.82,42.65
-0.1,0.52,0.56,-0.15,-0.61,-0.1,-7.26,42.76
-0.09,0.5,0.54,-0.16,-0.69,-0.11,-7.19,42.36
-0.07,0.48,0.54,-0.15,-0.75,-0.13,-5.32,41.42
-0.05,0.46,0.53,-0.13,-0.81,-0.16,-3.85,40.64
-0.04,0.47,0.51,-0.1,-0.88,-0.19,-3.32,42.3
-0.05,0.48,0.5,-0.07,-0.94,-0.22,-4.17,43.88
-0.06,0.51,0.48,-0.02,-1.02,-0.24,-4.91,46.33
-0.07,0.54,0.46,0.04,-1.12,-0.28,-5.35,49.39
-0.08,0.56,0.42,0.07,-1.22,-0.28,-6.13,52.66
-0.09,0.61,0.39,0.09,-1.36,-0.3,-6.77,56.84
-0.1,0.65,0.35,0.08,-1.5,-0.3,-7.93,61.0
-0.11,0.67,0.31,0.04,-1.62,-0.3,-8.46,63.96
-0.12,0.7,0.28,-0.01,-1.76,-0.29,-8.9,66.52
-0.12,0.71,0.25,-0.07,-1.89,-0.27,-9.29,68.39
-0.13,0.74,0.24,-0.16,-2.01,-0.24,-9.66,69.59
-0.13,0.75,0.21,-0.27,-2.14,-0.21,-9.66,71.32
-0.11,0.72,0.18,-0.44,-2.26,-0.17,-8.84,73.2
-0.09,0.64,0.17,-0.57,-2.36,-0.14,-7.87,73.55
-0.07,0.56,0.2,-0.69,-2.44,-0.11,-7.15,69.53
-0.05,0.47,0.25,-0.78,-2.49,-0.1,-5.4,61.05
-0.04,0.38,0.31,-0.83,-2.53,-0.06,-4.88,51.11
-0.05,0.32,0.35,-0.8,-2.57,-0.05,-5.83,42.33
-0.06,0.27,0.39,-0.77,-2.64,-0.0,-6.99,34.67
-0.06,0.23,0.42,-0.71,-2.72,0.04,-6.64,28.7
-0.03,0.17,0.44,-0.6,-2.81,0.08,-3.77,21.18
-0.0,0.11,0.47,-0.49,-2.89,0.1,-0.12,13.41
0.03,0.08,0.49,-0.33,-2.98,0.12,4.0,9.52
0.04,0.1,0.48,-0.16,-3.04,0.12,5.04,11.52
0.07,0.15,0.45,-0.05,-3.13,0.13,7.8,18.52
0.09,0.21,0.39,0.06,-3.23,0.14,11.35,27.31
0.11,0.26,0.32,0.1,-3.34,0.15,14.87,38.25
