accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
-0.09,0.03,0.94,-0.14,-0.09,0.01,-5.59,2.07
-0.1,0.03,0.95,-0.12,-0.04,-0.08,-6.29,1.68
-0.11,0.03,0.97,-0.14,-0.11,-0.02,-6.44,1.62
-0.12,0.03,0.98,-0.13,-0.08,-0.05,-6.75,1.61
-0.12,0.03,1.0,-0.09,-0.07,-0.05,-7.01,1.58
-0.13,0.03,1.01,-0.06,-0.05,-0.06,-7.39,1.77
-0.13,0.03,1.01,0.04,0.1,-0.21,-7.34,1.87
-0.13,0.03,1.02,0.02,-0.01,-0.06,-7.24,1.76
-0.13,0.03,1.01,0.06,0.02,-0.05,-7.2,1.44
-0.12,0.02,0.99,0.12,0.03,-0.06,-6.97,1.4
-0.12,0.01,0.97,0.14,0.04,-0.07,-7.15,0.65
-0.11,-0.0,0.95,0.18,0.07,-0.08,-6.89,-0.12
-0.1,-0.01,0.93,0.18,0.08,-0.11,-6.38,-0.86
-0.1,-0.03,0.91,0.19,0.08,-0.12,-5.93,-2.11
-0.09,-0.05,0.91,0.17,0.08,-0.13,-5.35,-3.24
-0.08,-0.07,0.91,0.14,0.07,-0.14,-5.09,-4.51
-0.07,-0.09,0.91,0.12,0.08,-0.15,-4.59,-5.65
-0.08,-0.11,0.92,0.1,0.06,-0.15,-4.72,-6.51
-0.07,-0.12,0.94,0.07,0.03,-0.14,-4.23,-7.07
-0.07,-0.12,0.95,0.03,0.01,-0.12,-3.9,-7.34
-0.07,-0.13,0.96,-0.01,0.0,-0.1,-3.86,-7.56
-0.07,-0.13,0.97,-0.02,-0.02,-0.07,-3.94,-7.47
-0.07,-0.12,0.98,-0.04,-0.05,-0.04,-4.15,-6.79
-0.08,-0.12,0.97,-0.05,-0.08,-0.02,-4.78,-7.05
-0.12,-0.09,0.93,-0.06,-0.13,0.0,-7.07,-5.53
-0.14,-0.06,0.91,-0.06,-0.19,0.01,-8.49,-3.72
-0.13,-0.03,0.92,-0.07,-0.22,-0.02,-8.25,-1.95
-0.1,-0.02,0.95,-0.02,-0.24,-0.03,-6.14,-1.04
-0.07,-0.02,0.97,0.01,-0.2,-0.04,-4.06,-1.32
-0.04,-0.03,0.97,0.06,-0.16,-0.03,-2.17,-1.71
-0.01,-0.05,0.96,0.11,-0.11,-0.02,-0.7,-3.16
0.02,-0.08,0.93,0.14,-0.05,0.01,0.98,-4.81
0.04,-0.1,0.9,0.13,0.04,0.01,2.34,-6.28
0.05,-0.12,0.87,0.1,0.13,0.02,3.01,-7.76
0.04,-0.13,0.84,0.05,0.2,0.01,2.86,-8.62
0.03,-0.12,0.83,-0.01,0.27,0.01,2.3,-8.23
0.02,-0.11,0.84,-0.06,0.31,-0.02,1.05,-7.27
-0.0,-0.08,0.86,-0.14,0.36,-0.04,-0.23,-5.12
-0.0,-0.06,0.91,-0.19,0.35,-0.04,-0.23,-3.79
-0.02,-0.04,0.96,-0.21,0.33,-0.04,-1.21,-2.49
-0.02,-0.02,1.0,-0.25,0.29,-0.03,-1.31,-1.0
-0.03,-0.01,1.03,-0.26,0.24,-0.0,-1.55,-0.29
-0.03,0.01,1.04,-0.26,0.16,0.05,-1.71,0.38
-0.03,0.02,1.04,-0.2,0.2,-0.05,-1.8,0.84
-0.03,0.02,1.02,-0.26,-0.04,0.15,-1.97,1.4
-0.03,0.03,0.98,-0.28,-0.13,0.18,-1.94,1.73
-0.05,0.04,0.95,-0.3,-0.18,0.19,-2.93,2.37
-0.05,0.04,0.92,-0.3,-0.23,0.2,-3.3,2.67
-0.07,0.05,0.9,-0.33,-0.23,0.17,-4.7,2.97
-0.08,0.07,0.91,-0.37,-0.2,0.15,-4.86,4.25
-0.1,0.09,0.92,-0.38,-0.16,0.11,-5.99,5.61
-0.11,0.11,0.95,-0.37,-0.14,0.08,-6.35,6.27
-0.12,0.12,0.98,-0.35,-0.09,0.05,-6.77,7.09
-0.13,0.13,1.01,-0.31,-0.03,0.03,-7.17,7.41
-0.12,0.14,1.03,-0.31,-0.12,0.12,-6.68,7.53
-0.13,0.15,1.04,-0.22,-0.02,0.03,-6.91,8.15
-0.13,0.14,1.03,-0.13,-0.02,-0.0,-6.97,7.59
-0.12,0.14,1.02,-0.08,-0.02,-0.02,-6.6,7.71
-0.12,0.12,1.01,-0.05,-0.03,-0.02,-6.58,6.92
-0.11,0.11,0.99,0.0,-0.05,-0.05,-6.05,6.35
-0.1,0.1,0.97,0.01,-0.07,-0.06,-5.82,5.84
-0.09,0.08,0.96,0.03,-0.06,-0.09,-5.5,4.74
-0.1,0.07,0.97,0.03,-0.07,-0.1,-5.63,4.26
-0.09,0.06,0.97,0.05,-0.09,-0.11,-5.15,3.39
-0.08,0.04,0.97,0.06,-0.09,-0.11,-4.53,2.47
-0.07,0.04,0.98,0.07,-0.08,-0.12,-4.34,2.1
-0.07,0.03,0.98,0.08,-0.07,-0.13,-3.91,1.46
-0.06,0.02,0.98,0.06,-0.12,-0.09,-3.61,1.09
-0.06,0.01,0.98,0.09,-0.09,-0.1,-3.58,0.8
-0.06,0.01,0.97,0.13,-0.04,-0.11,-3.3,0.73
-0.05,0.01,0.96,0.12,-0.04,-0.11,-2.79,0.69
-0.04,0.0,0.96,0.15,-0.03,-0.11,-2.3,0.07
-0.04,0.0,0.95,0.16,-0.02,-0.12,-2.23,0.17
-0.03,0.0,0.94,0.15,-0.02,-0.13,-1.58,0.04
-0.03,-0.01,0.94,0.13,-0.0,-0.13,-1.67,-0.58
-0.02,-0.02,0.93,0.14,-0.01,-0.14,-1.15,-1.06
-0.02,-0.03,0.93,0.13,-0.01,-0.13,-0.99,-1.64
-0.02,-0.04,0.94,0.12,-0.02,-0.14,-0.97,-2.41
-0.01,-0.05,0.94,0.09,-0.03,-0.13,-0.68,-3.1
-0.01,-0.06,0.94,0.07,-0.04,-0.11,-0.68,-3.6
-0.01,-0.05,0.95,0.06,-0.05,-0.08,-0.68,-3.32
-0.01,-0.05,0.93,0.05,-0.06,-0.06,-0.84,-2.89
-0.02,-0.03,0.93,0.03,-0.04,-0.04,-1.26,-2.08
-0.02,-0.02,0.92,0.04,-0.05,-0.03,-1.49,-1.04
-0.03,-0.01,0.91,0.06,-0.04,-0.03,-1.59,-0.47
-0.03,0.0,0.9,0.06,-0.03,-0.04,-1.99,0.04
-0.02,0.0,0.88,0.06,-0.01,-0.04,-1.62,0.18
-0.02,0.0,0.87,0.07,0.0,-0.04,-1.38,0.31
-0.02,0.01,0.86,0.07,0.01,-0.05,-1.19,0.56
-0.02,0.01,0.85,0.07,0.01,-0.06,-1.28,0.57
-0.01,0.0,0.85,0.06,0.03,-0.09,-0.91,0.33
-0.01,0.0,0.84,0.06,0.04,-0.1,-0.6,0.11
-0.01,-0.0,0.84,0.04,0.04,-0.12,-0.67,-0.25
-0.01,-0.01,0.84,0.09,0.18,-0.29,-0.4,-0.92
-0.01,-0.02,0.85,-0.0,0.06,-0.15,-0.67,-1.46
-0.01,-0.03,0.86,-0.01,0.02,-0.16,-0.91,-2.06
-0.01,-0.04,0.87,-0.03,0.02,-0.16,-0.82,-2.52
-0.01,-0.04,0.88,-0.05,0.0,-0.17,-0.89,-2.66
-0.02,-0.06,0.89,-0.07,0.0,-0.17,-1.19,-3.66
-0.02,-0.06,0.91,-0.09,-0.01,-0.16,-1.51,-3.58
-0.03,-0.05,0.92,-0.12,-0.01,-0.16,-1.8,-3.33
-0.03,-0.06,0.93,-0.13,-0.04,-0.12,-1.89,-3.62
-0.04,-0.06,0.93,-0.12,-0.01,-0.12,-2.31,-3.44
-0.03,-0.05,0.94,-0.13,0.0,-0.11,-2.05,-2.91
-0.04,-0.04,0.94,-0.11,0.0,-0.11,-2.32,-2.6
-0.04,-0.04,0.94,-0.12,0.03,-0.09,-2.32,-2.47
-0.03,-0.04,0.94,-0.12,0.03,-0.1,-2.07,-2.41
-0.04,-0.03,0.95,-0.14,0.04,-0.08,-2.26,-1.99
-0.04,-0.03,0.95,-0.13,0.04,-0.09,-2.58,-1.69
-0.04,-0.02,0.94,-0.02,0.26,-0.32,-2.48,-1.51
-0.04,-0.02,0.94,-0.15,0.04,-0.08,-2.42,-1.46
-0.05,-0.03,0.94,-0.14,0.05,-0.08,-2.9,-1.53
-0.05,-0.02,0.95,-0.15,0.05,-0.09,-2.93,-1.44
-0.05,-0.02,0.95,-0.1,0.16,-0.22,-3.19,-1.21
-0.06,-0.03,0.95,-0.18,0.04,-0.1,-3.47,-1.51
-0.06,-0.02,0.96,-0.16,0.02,-0.09,-3.57,-1.34
-0.06,-0.02,0.96,-0.19,0.03,-0.09,-3.81,-1.11
-0.07,-0.02,0.97,-0.17,0.01,-0.1,-4.0,-1.26
-0.08,-0.02,0.99,-0.17,0.02,-0.09,-4.43,-0.93
-0.08,-0.02,0.99,-0.2,0.05,-0.09,-4.49,-1.23
-0.09,-0.02,1.01,-0.2,0.04,-0.07,-4.82,-1.05
-0.09,-0.02,1.02,-0.17,0.03,-0.07,-5.21,-0.89
-0.1,-0.02,1.02,-0.16,0.03,-0.06,-5.55,-0.9
-0.1,-0.0,1.04,-0.17,0.05,-0.04,-5.71,-0.24
-0.11,0.0,1.04,-0.15,0.06,-0.03,-6.23,0.11
-0.12,0.01,1.05,-0.14,0.05,-0.02,-6.26,0.41
-0.12,0.02,1.06,-0.11,0.04,-0.01,-6.71,0.99
-0.12,0.03,1.07,-0.1,0.08,0.01,-6.62,1.36
-0.13,0.03,1.08,-0.08,0.08,0.01,-6.87,1.8
-0.13,0.04,1.08,-0.05,0.08,0.01,-6.81,2.31
-0.13,0.06,1.09,-0.01,0.07,0.02,-6.75,2.87
-0.13,0.06,1.09,0.02,0.07,0.03,-6.94,3.16
-0.13,0.07,1.09,0.05,0.07,0.04,-7.04,3.54
-0.14,0.08,1.08,0.09,0.06,0.04,-7.19,3.99
-0.13,0.08,1.07,0.18,0.17,-0.08,-6.84,4.08
-0.13,0.09,1.05,0.13,0.06,0.03,-6.76,4.61
-0.13,0.08,1.04,0.15,0.04,0.05,-6.89,4.55
-0.13,0.09,1.02,0.2,0.04,0.04,-7.25,4.93
-0.12,0.08,1.01,0.23,0.03,0.02,-6.84,4.55
-0.11,0.07,0.99,0.23,0.06,-0.0,-6.41,4.13
-0.11,0.07,0.99,0.26,0.06,-0.0,-6.31,4.28
-0.1,0.07,0.97,0.28,0.04,-0.01,-6.01,3.89
-0.1,0.06,0.96,0.3,0.03,-0.02,-5.91,3.69
-0.09,0.05,0.96,0.31,0.03,-0.03,-5.25,2.92
-0.09,0.05,0.94,0.31,0.01,-0.03,-5.29,2.82
-0.08,0.04,0.92,0.3,-0.0,-0.05,-4.88,2.28
-0.07,0.04,0.91,0.31,-0.04,-0.05,-4.43,2.44
-0.07,0.03,0.9,0.32,-0.05,-0.06,-4.46,1.85
-0.06,0.03,0.88,0.29,-0.06,-0.07,-3.75,1.65
-0.06,0.01,0.89,0.3,-0.09,-0.07,-3.83,0.73
-0.05,0.0,0.87,0.3,-0.11,-0.08,-3.04,0.31
-0.04,-0.01,0.88,0.3,-0.11,-0.11,-2.44,-0.45
-0.02,-0.01,0.87,0.29,-0.12,-0.12,-1.54,-0.57
-0.02,-0.02,0.87,0.29,-0.05,-0.21,-1.33,-1.34
-0.02,-0.03,0.88,0.26,-0.14,-0.12,-1.29,-2.15
-0.01,-0.04,0.87,0.26,-0.12,-0.14,-0.81,-2.85
-0.01,-0.05,0.88,0.26,-0.11,-0.15,-0.38,-3.43
-0.0,-0.06,0.89,0.25,-0.11,-0.15,-0.06,-3.94
0.01,-0.07,0.9,0.24,-0.1,-0.15,0.35,-4.46
0.01,-0.08,0.9,0.22,-0.08,-0.16,0.43,-5.18
0.01,-0.09,0.91,0.19,-0.05,-0.14,0.84,-5.75
0.01,-0.09,0.92,0.2,-0.05,-0.13,0.65,-5.72
0.02,-0.09,0.92,0.13,-0.1,-0.06,1.05,-5.79
0.02,-0.09,0.92,0.15,-0.03,-0.1,1.19,-5.75
0.03,-0.1,0.92,0.14,-0.02,-0.1,1.56,-6.26
0.02,-0.09,0.92,0.12,-0.02,-0.08,1.52,-5.65
0.02,-0.1,0.92,0.1,-0.02,-0.07,1.47,-6.01
0.02,-0.09,0.92,0.09,-0.02,-0.06,1.37,-5.59
0.02,-0.08,0.92,0.06,-0.03,-0.04,1.5,-5.26
0.02,-0.07,0.91,0.03,-0.04,-0.03,1.37,-4.36
0.02,-0.06,0.91,0.03,-0.06,-0.02,1.09,-3.7
0.02,-0.05,0.9,0.01,-0.07,-0.01,1.09,-3.36
0.01,-0.04,0.89,-0.02,-0.06,-0.03,0.62,-2.49
0.01,-0.04,0.89,-0.05,-0.06,-0.02,0.54,-2.51
0.0,-0.03,0.89,-0.04,-0.08,-0.02,0.09,-1.78
0.0,-0.03,0.89,-0.07,-0.06,-0.04,0.08,-1.66
-0.01,-0.02,0.9,-0.08,-0.05,-0.04,-0.44,-1.39
-0.01,-0.01,0.91,-0.08,-0.04,-0.04,-0.72,-0.9
-0.01,-0.01,0.91,-0.08,-0.03,-0.04,-0.66,-0.61
-0.01,-0.01,0.91,-0.09,-0.03,-0.04,-0.92,-0.45
-0.02,0.0,0.91,-0.08,-0.02,-0.04,-1.45,0.17
-0.03,0.01,0.91,-0.08,-0.0,-0.05,-1.81,0.68
-0.03,0.01,0.91,-0.09,0.01,-0.05,-1.81,0.67
-0.03,0.02,0.9,-0.01,0.15,-0.22,-2.06,0.98
-0.03,0.01,0.9,-0.08,0.01,-0.07,-2.22,0.93
-0.03,0.01,0.89,-0.07,0.01,-0.07,-2.09,0.87
-0.04,0.01,0.89,-0.08,0.03,-0.07,-2.32,0.58
-0.04,0.01,0.89,-0.08,0.02,-0.08,-2.36,0.84
-0.04,0.02,0.89,-0.08,0.02,-0.09,-2.66,1.17
-0.04,0.02,0.89,-0.11,0.03,-0.1,-2.86,1.12
-0.05,0.02,0.89,-0.1,0.02,-0.1,-2.98,0.97
-0.05,0.01,0.89,-0.1,0.01,-0.12,-3.52,0.46
-0.06,0.0,0.89,-0.12,-0.01,-0.12,-3.78,0.29
-0.07,-0.0,0.89,-0.14,0.01,-0.13,-4.35,-0.12
-0.06,0.0,0.9,-0.13,-0.01,-0.13,-4.09,0.07
-0.06,-0.0,0.91,-0.14,-0.01,-0.14,-3.98,-0.2
-0.06,-0.01,0.91,-0.14,-0.04,-0.14,-3.77,-0.58
-0.06,-0.01,0.91,-0.15,-0.03,-0.15,-4.07,-0.93
-0.07,-0.02,0.91,-0.16,-0.03,-0.14,-4.13,-1.37
-0.06,-0.02,0.92,-0.17,0.0,-0.19,-4.03,-1.55
-0.07,-0.03,0.91,-0.2,-0.05,-0.13,-4.16,-1.79
-0.06,-0.03,0.93,-0.21,-0.03,-0.13,-3.82,-1.76
-0.07,-0.04,0.92,-0.22,-0.02,-0.13,-4.4,-2.18
-0.07,-0.05,0.93,-0.22,-0.03,-0.13,-4.17,-2.8
-0.07,-0.04,0.94,-0.22,-0.04,-0.12,-3.95,-2.16
-0.07,-0.04,0.94,-0.26,-0.04,-0.13,-4.54,-2.59
-0.08,-0.04,0.95,-0.26,-0.07,-0.09,-4.7,-2.32
-0.08,-0.05,0.95,-0.27,-0.09,-0.09,-4.82,-3.12
-0.09,-0.04,0.97,-0.27,-0.11,-0.08,-5.16,-2.21
-0.08,-0.04,0.97,-0.27,-0.1,-0.08,-4.8,-2.53
-0.09,-0.05,0.98,-0.29,-0.1,-0.07,-5.1,-2.95
-0.09,-0.05,0.98,-0.3,-0.14,-0.04,-5.04,-2.84
-0.08,-0.05,0.99,-0.27,-0.13,-0.05,-4.82,-2.95
-0.09,-0.04,0.99,-0.25,-0.1,-0.04,-5.03,-2.55
-0.08,-0.05,1.0,-0.24,-0.1,-0.03,-4.82,-2.97
-0.09,-0.05,1.0,-0.22,-0.08,-0.03,-4.85,-2.72
-0.08,-0.05,1.01,-0.21,-0.08,-0.01,-4.42,-2.94
-0.08,-0.04,1.02,-0.23,-0.05,-0.01,-4.68,-2.38
-0.08,-0.04,1.01,-0.22,-0.02,-0.0,-4.35,-2.53
-0.07,-0.04,1.01,-0.19,-0.02,0.0,-4.19,-2.52
-0.07,-0.05,1.01,-0.18,-0.01,0.01,-3.82,-2.54
-0.06,-0.04,1.02,-0.18,0.01,0.02,-3.59,-2.35
-0.06,-0.04,1.01,-0.16,0.02,0.03,-3.31,-2.15
-0.06,-0.03,1.01,-0.17,0.02,0.05,-3.13,-1.74
-0.07,-0.02,1.01,-0.18,0.02,0.06,-3.81,-1.06
-0.07,-0.01,1.0,-0.16,0.02,0.06,-3.89,-0.51
-0.07,0.0,1.01,-0.15,0.02,0.06,-3.81,0.23
-0.07,0.01,1.01,-0.15,0.02,0.07,-3.89,0.58
-0.07,0.02,1.01,-0.13,0.02,0.07,-3.82,1.12
-0.08,0.03,1.01,-0.12,0.0,0.09,-4.25,1.67
-0.07,0.03,1.01,-0.11,0.03,0.09,-4.11,1.92
-0.07,0.03,1.0,-0.08,0.03,0.1,-4.05,1.94
-0.07,0.04,1.0,-0.05,0.03,0.1,-3.98,2.47
-0.07,0.05,0.99,-0.02,0.03,0.11,-4.05,2.95
-0.06,0.06,0.97,-0.02,0.02,0.11,-3.81,3.43
-0.06,0.06,0.96,0.0,0.04,0.11,-3.73,3.4
-0.07,0.06,0.95,-0.01,0.06,0.08,-3.93,3.83
-0.07,0.06,0.94,0.01,0.04,0.11,-3.98,3.79
-0.06,0.06,0.92,0.04,0.06,0.07,-3.73,3.92
-0.06,0.06,0.91,0.06,0.07,0.06,-3.61,4.0
-0.06,0.06,0.91,0.07,0.06,0.04,-3.73,3.83
-0.05,0.06,0.9,0.06,0.05,0.03,-3.28,3.61
-0.06,0.05,0.91,0.08,0.05,0.01,-3.58,3.41
-0.04,0.04,0.9,0.06,0.06,-0.01,-2.78,2.57
-0.05,0.03,0.9,0.08,0.04,-0.01,-3.33,2.14
-0.05,0.03,0.91,0.08,0.04,-0.03,-3.13,1.65
-0.04,0.02,0.9,0.07,0.02,-0.03,-2.84,1.09
-0.05,0.01,0.9,0.07,0.02,-0.03,-3.0,0.55
-0.04,0.0,0.9,0.07,0.01,-0.03,-2.51,0.3
-0.04,-0.01,0.89,0.06,-0.0,-0.04,-2.44,-0.65
-0.04,-0.01,0.9,0.05,-0.01,-0.04,-2.48,-0.57
-0.03,-0.02,0.9,0.01,0.0,-0.04,-2.23,-1.13
-0.04,-0.02,0.89,0.0,-0.02,-0.05,-2.29,-1.58
-0.03,-0.04,0.9,-0.02,-0.04,-0.05,-1.65,-2.59
-0.03,-0.04,0.91,-0.04,-0.04,-0.06,-1.76,-2.7
-0.01,-0.04,0.93,-0.07,-0.07,-0.05,-0.61,-2.73
-0.01,-0.03,0.95,-0.11,-0.08,-0.05,-0.51,-1.99
-0.0,-0.04,0.99,-0.14,-0.12,-0.05,-0.1,-2.05
0.02,-0.04,1.03,-0.16,-0.18,-0.03,1.21,-2.23
0.05,-0.05,1.07,-0.22,-0.22,0.01,2.5,-2.69
0.06,-0.07,1.1,-0.26,-0.28,0.06,3.25,-3.53
0.05,-0.09,1.1,-0.26,-0.22,-0.03,2.49,-4.64
0.04,-0.11,1.1,-0.4,-0.42,0.18,1.88,-5.53
-0.01,-0.11,1.11,-0.53,-0.46,0.24,-0.31,-5.56
-0.05,-0.09,1.17,-0.64,-0.52,0.29,-2.64,-4.44
-0.1,-0.04,1.28,-0.76,-0.49,0.34,-4.36,-1.96
-0.13,0.03,1.39,-0.84,-0.46,0.38,-5.37,1.19
-0.17,0.11,1.51,-0.88,-0.39,0.45,-6.56,3.99
-0.2,0.18,1.61,-0.86,-0.38,0.53,-7.15,6.27
-0.23,0.24,1.65,-0.85,-0.4,0.62,-7.98,8.08
-0.25,0.27,1.65,-0.81,-0.38,0.7,-8.58,9.36
-0.27,0.36,1.6,-0.83,-0.48,0.77,-9.27,12.5
-0.29,0.42,1.54,-0.83,-0.57,0.83,-10.35,14.94
-0.32,0.46,1.48,-0.83,-0.68,0.86,-11.65,16.87
