accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
0.14,-0.02,0.98,0.37,0.21,-0.13,8.05,-1.27
0.13,-0.01,0.97,0.38,0.19,-0.15,7.53,-0.75
0.12,-0.0,0.96,0.38,0.17,-0.16,7.05,-0.14
0.12,0.0,0.95,0.37,0.14,-0.18,6.88,0.22
0.11,0.01,0.95,0.36,0.13,-0.18,6.66,0.46
0.11,0.01,0.95,0.36,0.1,-0.18,6.38,0.83
0.1,0.02,0.95,0.35,0.08,-0.18,6.3,0.98
0.1,0.02,0.95,0.32,0.1,-0.2,6.03,1.17
0.1,0.02,0.94,0.33,0.1,-0.21,5.83,0.96
0.09,0.02,0.94,0.33,0.11,-0.21,5.67,1.21
0.09,0.02,0.93,0.34,0.12,-0.21,5.68,1.15
0.09,0.02,0.91,0.33,0.15,-0.22,5.6,1.3
0.08,0.02,0.9,0.31,0.19,-0.24,5.1,1.27
0.08,0.03,0.89,0.3,0.21,-0.25,5.04,1.85
0.06,0.04,0.88,0.29,0.21,-0.27,4.19,2.3
0.06,0.04,0.87,0.27,0.23,-0.29,3.81,2.85
0.05,0.05,0.87,0.2,0.26,-0.32,3.18,3.34
0.04,0.07,0.87,0.17,0.24,-0.32,2.56,4.39
0.03,0.08,0.88,0.21,0.38,-0.5,2.17,5.03
0.03,0.1,0.9,0.09,0.22,-0.34,1.87,6.13
0.03,0.11,0.91,0.05,0.22,-0.34,1.68,6.83
0.03,0.12,0.93,0.02,0.19,-0.33,1.72,7.41
0.03,0.13,0.96,-0.03,0.19,-0.31,1.9,7.77
0.03,0.13,0.98,-0.03,0.14,-0.3,2.0,7.75
0.04,0.14,1.0,-0.06,0.15,-0.29,2.29,7.7
0.04,0.14,1.02,-0.08,0.13,-0.25,2.31,7.81
0.05,0.15,1.04,-0.04,0.1,-0.23,2.63,8.04
0.05,0.14,1.04,-0.05,0.1,-0.21,2.73,7.91
0.05,0.15,1.05,-0.05,0.12,-0.19,2.59,8.13
0.06,0.15,1.05,-0.04,0.12,-0.17,3.01,8.09
0.06,0.15,1.07,-0.02,0.17,-0.21,3.27,8.03
0.06,0.15,1.06,-0.02,0.12,-0.12,3.13,8.01
0.07,0.15,1.07,0.01,0.14,-0.12,3.55,7.81
0.08,0.14,1.06,0.02,0.18,-0.11,4.06,7.4
0.08,0.13,1.06,0.04,0.19,-0.09,4.29,6.82
0.09,0.12,1.06,0.08,0.2,-0.09,4.68,6.6
0.09,0.11,1.05,0.08,0.26,-0.1,4.79,5.91
0.09,0.11,1.05,0.09,0.25,-0.1,4.65,5.9
0.08,0.1,1.05,0.19,0.42,-0.27,4.17,5.44
0.07,0.1,1.05,0.12,0.25,-0.1,3.85,5.25
0.06,0.09,1.04,0.13,0.26,-0.1,3.51,4.75
0.05,0.09,1.04,0.13,0.26,-0.09,2.73,4.84
0.04,0.08,1.03,0.14,0.25,-0.07,2.37,4.39
0.03,0.07,1.02,0.13,0.23,-0.06,1.73,4.05
0.04,0.06,1.02,0.14,0.21,-0.05,1.99,3.36
0.03,0.06,1.02,0.1,0.23,-0.04,1.67,3.13
0.03,0.04,1.0,0.11,0.2,-0.01,1.88,2.45
0.04,0.03,1.0,0.11,0.2,-0.0,2.2,1.74
0.04,0.03,0.99,0.1,0.19,0.01,2.36,1.62
0.04,0.03,0.98,0.07,0.21,-0.0,2.19,1.76
0.05,0.02,0.98,0.05,0.19,0.01,2.64,0.93
0.05,0.01,0.98,0.03,0.19,0.0,3.21,0.3
0.06,-0.01,0.98,0.02,0.2,-0.0,3.42,-0.45
0.06,-0.01,0.97,0.02,0.2,-0.01,3.52,-0.4
0.07,-0.02,0.98,-0.0,0.21,-0.01,4.02,-1.22
0.08,-0.02,0.98,0.08,0.36,-0.17,4.44,-1.19
0.08,-0.02,0.99,0.01,0.2,-0.03,4.6,-1.15
0.09,-0.03,0.99,0.0,0.2,-0.04,4.97,-1.76
0.09,-0.03,0.99,-0.01,0.19,-0.04,5.39,-1.92
0.09,-0.03,0.99,-0.01,0.17,-0.05,4.96,-1.91
0.08,-0.03,0.99,-0.01,0.15,-0.05,4.76,-1.83
0.07,-0.02,0.99,-0.03,0.12,-0.06,3.86,-1.38
0.05,-0.03,0.98,-0.05,0.09,-0.05,2.86,-1.55
0.04,-0.03,0.98,-0.1,0.02,-0.02,2.19,-1.51
0.03,-0.03,0.97,-0.09,-0.02,-0.0,1.95,-1.53
0.03,-0.02,0.97,-0.13,-0.02,-0.0,1.77,-1.14
0.02,-0.02,0.96,-0.15,-0.06,0.0,1.36,-1.09
0.02,-0.02,0.96,-0.19,-0.09,0.02,1.39,-1.14
0.03,-0.02,0.96,-0.23,-0.12,0.03,1.92,-1.35
0.04,-0.02,0.97,-0.27,-0.11,0.03,2.53,-1.08
0.05,-0.02,0.98,-0.28,-0.13,0.03,3.17,-1.17
0.07,-0.03,0.99,-0.29,-0.14,0.03,3.74,-1.56
0.08,-0.03,1.0,-0.29,-0.12,0.02,4.62,-1.61
0.1,-0.04,1.02,-0.3,-0.11,0.01,5.36,-1.97
0.11,-0.04,1.02,-0.27,-0.11,0.01,6.09,-1.98
0.12,-0.04,1.02,-0.25,-0.1,-0.01,6.75,-1.96
0.13,-0.04,1.02,-0.22,-0.1,-0.02,7.07,-2.2
0.12,-0.03,1.01,-0.2,-0.08,-0.04,7.03,-1.76
0.13,-0.03,1.01,-0.18,-0.06,-0.06,7.43,-1.82
0.13,-0.02,1.01,-0.15,-0.07,-0.08,7.45,-1.08
0.13,-0.02,1.0,-0.14,-0.08,-0.09,7.15,-1.16
0.12,-0.01,1.0,-0.13,-0.07,-0.12,6.76,-0.72
0.12,-0.01,1.0,-0.11,-0.07,-0.14,6.79,-0.56
0.11,-0.01,1.0,-0.1,-0.06,-0.15,6.22,-0.38
0.11,-0.01,1.01,-0.07,-0.07,-0.17,6.39,-0.37
0.1,0.0,1.01,-0.05,-0.07,-0.18,5.77,0.26
0.1,0.01,1.01,-0.03,-0.05,-0.19,5.91,0.77
0.09,0.02,1.01,-0.02,-0.06,-0.19,5.02,1.12
0.08,0.03,1.0,0.0,-0.06,-0.21,4.71,1.7
0.08,0.03,1.0,0.02,-0.05,-0.22,4.5,1.97
0.08,0.04,1.0,0.01,-0.03,-0.23,4.66,2.52
0.08,0.04,1.0,0.02,-0.02,-0.23,4.35,2.07
0.06,0.03,0.99,0.02,0.0,-0.23,3.69,1.68
0.07,0.04,0.99,0.05,0.0,-0.24,4.17,2.29
0.07,0.05,0.99,0.06,0.05,-0.25,3.88,2.71
0.05,0.05,0.99,0.07,0.05,-0.25,3.11,3.17
0.05,0.06,0.99,0.09,0.05,-0.25,2.73,3.32
0.05,0.06,0.99,0.1,0.05,-0.25,2.74,3.46
0.03,0.07,0.98,0.08,0.06,-0.24,1.76,3.9
0.02,0.07,0.98,0.07,0.05,-0.22,0.98,3.85
0.01,0.08,0.97,0.07,0.04,-0.22,0.79,4.54
0.01,0.08,0.97,0.04,0.02,-0.2,0.51,4.57
0.01,0.08,0.97,0.02,-0.01,-0.18,0.88,4.74
0.01,0.08,0.98,-0.0,-0.01,-0.17,0.82,4.72
0.03,0.08,0.97,-0.01,-0.01,-0.16,1.57,4.42
0.03,0.08,0.97,-0.03,-0.03,-0.14,1.98,4.49
0.04,0.08,0.98,-0.05,-0.01,-0.14,2.11,4.65
0.05,0.08,0.98,-0.04,-0.01,-0.13,3.13,4.5
0.05,0.07,0.98,-0.05,-0.01,-0.11,3.0,4.03
0.06,0.07,0.98,-0.05,-0.02,-0.11,3.28,4.24
0.07,0.07,0.98,-0.04,0.01,-0.12,3.79,4.26
0.06,0.07,0.98,-0.07,0.0,-0.11,3.6,3.96
0.06,0.08,0.98,-0.07,0.03,-0.12,3.61,4.55
0.06,0.08,0.98,0.07,0.27,-0.39,3.37,4.54
0.06,0.08,0.98,-0.07,0.03,-0.13,3.55,4.81
0.06,0.08,0.98,-0.08,0.04,-0.13,3.33,4.9
0.05,0.09,0.98,-0.08,0.03,-0.11,2.97,5.19
0.05,0.09,1.0,-0.09,0.0,-0.1,3.13,5.27
0.05,0.09,1.0,-0.08,0.02,-0.11,2.68,5.28
0.05,0.1,1.01,-0.12,0.03,-0.1,3.1,5.83
0.06,0.1,1.01,-0.13,0.02,-0.07,3.56,5.37
0.08,0.09,1.02,-0.12,0.02,-0.07,4.22,5.2
0.08,0.09,1.03,-0.1,0.02,-0.05,4.62,5.03
0.1,0.08,1.02,-0.12,0.04,-0.05,5.28,4.7
0.11,0.08,1.03,-0.11,0.03,-0.04,5.99,4.25
0.12,0.07,1.03,-0.08,0.03,-0.05,6.66,4.0
0.13,0.07,1.03,-0.09,0.03,-0.06,7.03,4.0
0.13,0.07,1.03,-0.09,0.05,-0.06,7.41,3.9
0.13,0.07,1.03,-0.07,0.05,-0.07,7.4,4.04
0.13,0.08,1.04,0.0,0.2,-0.23,7.33,4.15
0.13,0.08,1.04,-0.05,0.04,-0.08,7.03,4.2
0.12,0.07,1.05,-0.05,0.06,-0.09,6.75,3.97
0.12,0.08,1.05,-0.04,0.06,-0.09,6.53,4.12
0.11,0.08,1.06,-0.02,0.05,-0.09,6.17,4.41
0.1,0.08,1.06,-0.01,0.04,-0.08,5.5,4.36
0.09,0.08,1.06,0.01,0.05,-0.07,5.08,4.29
0.1,0.08,1.07,-0.01,0.05,-0.05,5.08,4.38
0.09,0.08,1.07,0.01,0.02,-0.04,4.82,4.3
0.09,0.08,1.06,0.02,0.01,-0.01,4.96,4.3
0.09,0.08,1.06,0.01,0.02,-0.02,4.78,4.16
0.09,0.08,1.05,0.02,0.02,-0.0,4.8,4.17
0.09,0.07,1.05,0.03,0.0,0.01,5.09,3.69
0.1,0.07,1.04,0.04,0.01,0.02,5.31,3.57
0.1,0.06,1.03,0.04,0.01,0.01,5.42,3.2
0.09,0.05,1.03,0.03,0.02,0.02,5.22,2.67
0.1,0.04,1.02,0.04,0.01,0.03,5.37,2.48
0.09,0.04,1.01,0.05,-0.02,0.03,4.91,2.11
0.09,0.04,1.02,0.05,0.0,0.01,4.96,2.24
0.09,0.04,1.0,0.03,0.0,0.01,5.01,2.03
0.08,0.03,1.0,0.04,-0.02,0.01,4.68,1.73
0.08,0.03,1.0,0.04,-0.04,0.01,4.73,1.87
0.07,0.03,0.99,0.03,-0.03,0.0,4.25,1.83
0.07,0.03,1.0,0.04,-0.04,-0.01,3.75,1.9
0.07,0.04,0.99,0.04,-0.04,-0.0,3.86,2.28
0.06,0.04,1.01,0.04,-0.05,-0.01,3.54,2.26
0.06,0.05,1.0,0.05,-0.05,-0.02,3.61,2.73
0.06,0.04,0.99,0.01,-0.02,-0.03,3.33,2.4
0.05,0.05,0.99,0.02,-0.02,-0.02,3.1,2.72
0.05,0.05,0.99,0.03,-0.02,-0.03,2.82,2.79
0.05,0.04,0.98,0.04,-0.02,-0.02,3.05,2.56
0.05,0.05,0.98,0.02,0.02,-0.02,2.83,2.91
0.04,0.05,0.98,0.03,-0.0,-0.02,2.51,2.67
0.04,0.05,0.97,0.03,0.02,-0.02,2.27,3.04
0.04,0.05,0.98,0.03,0.0,-0.02,2.24,2.87
0.04,0.05,0.97,0.01,0.02,-0.03,2.52,2.99
0.04,0.04,0.97,-0.01,0.03,-0.01,2.23,2.51
0.04,0.05,0.97,-0.0,0.02,-0.01,2.18,2.78
0.04,0.05,0.97,0.0,0.0,-0.0,2.44,2.98
0.04,0.04,0.96,-0.02,0.02,-0.01,2.67,2.54
0.05,0.05,0.97,-0.02,0.01,-0.01,2.81,2.73
0.05,0.04,0.97,-0.03,0.01,-0.02,3.08,2.53
0.05,0.05,0.97,-0.04,0.01,-0.01,3.11,2.9
0.05,0.04,0.97,-0.04,-0.02,-0.01,3.17,2.6
0.05,0.05,0.97,-0.06,0.01,-0.02,3.15,2.75
0.05,0.05,0.98,-0.06,0.01,-0.02,3.11,2.73
0.05,0.05,0.98,-0.06,-0.01,-0.01,3.0,2.74
0.05,0.04,0.98,-0.07,0.01,-0.02,2.92,2.6
0.05,0.05,0.99,-0.08,0.02,-0.02,2.74,2.71
0.05,0.04,1.0,-0.07,0.02,-0.02,2.98,2.33
0.06,0.04,1.0,-0.07,0.0,-0.02,3.18,2.14
0.07,0.03,1.01,-0.09,0.03,-0.02,3.89,1.82
0.08,0.02,1.01,-0.09,0.03,-0.03,4.36,1.39
0.09,0.02,1.02,-0.07,0.03,-0.03,4.86,0.88
0.09,0.01,1.03,-0.07,0.01,-0.02,5.22,0.61
0.1,0.01,1.03,-0.06,0.02,-0.06,5.55,0.45
0.1,0.0,1.04,-0.04,0.03,-0.07,5.25,0.25
0.1,0.01,1.04,-0.03,0.03,-0.08,5.48,0.4
0.1,0.01,1.05,-0.02,0.04,-0.09,5.3,0.49
0.09,0.01,1.06,0.0,0.05,-0.11,4.92,0.72
0.09,0.02,1.06,0.01,0.07,-0.12,4.88,0.91
0.07,0.02,1.06,-0.0,0.07,-0.11,4.0,1.14
0.07,0.03,1.07,0.04,0.06,-0.12,3.87,1.48
0.06,0.03,1.07,0.04,0.07,-0.12,3.31,1.55
0.05,0.03,1.07,0.03,0.08,-0.11,2.86,1.54
0.05,0.03,1.07,0.02,0.07,-0.09,2.72,1.61
0.05,0.03,1.07,0.02,0.05,-0.07,2.69,1.85
0.05,0.04,1.06,0.01,0.02,-0.04,2.81,1.97
0.07,0.04,1.06,-0.01,0.02,-0.03,3.83,2.03
0.09,0.03,1.06,-0.03,-0.01,0.0,4.86,1.87
0.11,0.03,1.06,-0.04,-0.05,0.01,5.68,1.42
0.13,0.02,1.05,-0.03,-0.08,0.02,6.96,0.88
0.14,0.01,1.05,-0.03,-0.1,0.03,7.72,0.4
0.15,-0.01,1.06,-0.02,-0.11,0.02,8.05,-0.46
0.15,-0.02,1.05,-0.05,-0.14,0.03,8.28,-0.99
0.15,-0.03,1.06,-0.03,-0.14,0.03,7.82,-1.44
0.14,-0.02,1.04,-0.03,-0.12,0.01,7.6,-1.25
0.14,-0.04,1.04,-0.05,-0.14,0.0,7.64,-1.95
0.15,-0.04,1.02,-0.06,-0.17,-0.0,8.31,-2.35
0.17,-0.05,1.0,-0.07,-0.22,-0.0,9.67,-2.88
0.19,-0.06,0.98,-0.11,-0.25,-0.02,10.71,-3.36
0.22,-0.05,0.98,-0.13,-0.3,-0.03,12.51,-3.12
0.24,-0.06,0.99,-0.16,-0.36,-0.05,13.53,-3.17
0.26,-0.05,0.99,-0.16,-0.4,-0.08,14.45,-2.61
0.27,-0.05,1.01,-0.14,-0.42,-0.12,15.17,-2.56
0.28,-0.04,1.02,-0.13,-0.44,-0.16,15.51,-2.13
0.29,-0.03,1.03,-0.1,-0.45,-0.2,15.59,-1.75
0.29,-0.03,1.05,-0.04,-0.46,-0.25,15.21,-1.44
0.29,-0.02,1.07,0.01,-0.42,-0.3,15.16,-1.02
0.27,-0.01,1.07,0.07,-0.37,-0.34,14.31,-0.52
0.25,0.0,1.08,0.16,-0.34,-0.39,13.25,0.01
0.22,0.01,1.08,0.23,-0.31,-0.43,11.33,0.69
0.19,0.03,1.07,0.28,-0.24,-0.47,9.88,1.56
0.15,0.05,1.07,0.33,-0.21,-0.49,7.91,2.68
0.12,0.07,1.04,0.36,-0.17,-0.5,6.32,3.95
0.08,0.09,1.04,0.38,-0.14,-0.51,4.57,4.97
0.05,0.11,1.02,0.39,-0.13,-0.49,2.98,6.33
0.03,0.12,1.01,0.35,-0.11,-0.48,1.91,6.95
0.01,0.13,1.02,0.33,-0.13,-0.45,0.49,7.34
0.0,0.14,1.02,0.34,-0.16,-0.42,0.03,7.94
-0.01,0.15,1.02,0.31,-0.18,-0.39,-0.67,8.29
-0.01,0.15,1.02,0.28,-0.18,-0.35,-0.66,8.35
-0.01,0.15,1.03,0.26,-0.23,-0.3,-0.79,8.5
-0.01,0.16,1.04,0.26,-0.24,-0.26,-0.62,8.79
-0.01,0.15,1.04,0.26,-0.28,-0.22,-0.49,8.22
