accelX,accelY,accelZ,gyroX,gyroY,gyroZ,pitch,roll
0.02,0.04,0.99,-0.04,0.01,0.0,0.92,2.03
0.01,0.04,1.0,-0.03,-0.0,0.0,0.83,2.24
0.02,0.04,1.0,-0.02,-0.01,-0.0,0.96,2.18
0.02,0.04,0.99,-0.04,0.01,-0.0,1.24,2.03
0.01,0.04,1.0,-0.02,0.01,-0.01,0.58,2.2
0.02,0.04,1.0,-0.03,0.01,0.0,1.09,2.33
0.02,0.04,0.99,-0.02,-0.01,0.01,1.11,2.07
0.01,0.04,1.0,-0.05,0.01,0.0,0.83,2.24
0.02,0.04,1.0,-0.04,0.01,0.0,0.94,2.12
0.01,0.04,1.0,-0.03,0.0,-0.0,0.82,2.3
0.02,0.04,1.0,-0.02,0.0,-0.0,1.01,2.15
0.02,0.04,1.0,-0.02,0.01,-0.0,1.04,2.25
0.01,0.04,1.0,-0.03,0.01,0.0,0.85,2.15
0.02,0.04,1.0,-0.02,0.01,-0.0,0.9,2.03
0.01,0.04,1.0,-0.03,0.01,-0.01,0.73,2.35
0.02,0.04,1.0,0.04,0.14,-0.14,0.9,2.19
0.02,0.03,1.0,-0.03,0.01,-0.01,1.02,1.99
0.02,0.04,1.0,-0.05,0.02,-0.03,1.15,2.49
0.02,0.03,1.0,0.02,0.13,-0.13,0.98,1.99
0.02,0.03,1.01,-0.06,0.01,0.0,0.97,1.96
0.02,0.04,1.01,-0.04,0.02,0.0,1.22,2.14
0.02,0.03,0.99,-0.03,0.0,0.01,0.96,1.98
0.02,0.04,1.0,-0.03,-0.0,0.01,0.96,2.29
0.02,0.04,1.0,-0.04,0.01,-0.0,0.91,2.37
0.02,0.04,1.0,-0.03,0.02,0.0,1.18,2.19
0.02,0.04,1.0,-0.04,0.02,-0.0,1.19,2.25
0.02,0.04,0.99,-0.03,-0.0,-0.0,0.98,2.17
0.02,0.04,1.0,-0.03,-0.0,-0.0,0.88,2.28
0.02,0.04,1.0,-0.03,0.02,0.0,0.91,2.53
0.02,0.03,1.0,-0.04,0.01,0.0,1.18,1.96
0.02,0.04,1.0,-0.04,-0.01,0.01,1.0,2.16
0.02,0.04,1.0,-0.03,0.0,-0.01,1.34,2.38
0.02,0.04,1.0,-0.02,0.0,-0.0,1.14,2.34
0.02,0.04,1.0,-0.03,0.0,0.0,1.12,2.35
0.02,0.04,1.0,-0.03,-0.0,-0.0,1.01,2.31
0.02,0.04,1.0,-0.03,-0.01,0.01,0.91,2.32
0.02,0.04,1.0,-0.05,0.02,-0.0,1.0,2.3
0.02,0.04,1.0,-0.02,-0.0,0.0,0.96,2.45
0.02,0.04,1.0,-0.02,-0.0,0.01,1.17,2.32
0.02,0.04,1.0,-0.03,-0.01,-0.0,1.04,2.26
0.02,0.04,1.0,-0.03,0.0,-0.0,1.07,2.41
0.02,0.04,0.99,-0.03,0.01,0.01,0.98,2.43
0.02,0.04,1.0,-0.04,-0.0,0.0,1.01,2.16
0.02,0.04,0.99,-0.02,-0.0,0.01,1.03,2.22
0.02,0.04,1.0,-0.03,-0.01,0.01,1.04,2.4
0.02,0.04,0.99,-0.04,0.01,-0.0,0.95,2.52
0.02,0.04,1.0,-0.03,0.01,-0.0,1.01,2.34
0.01,0.04,0.99,-0.02,-0.01,-0.0,0.86,2.24
0.02,0.04,1.0,-0.02,0.0,0.0,0.95,2.41
0.01,0.04,1.0,-0.03,0.01,0.0,0.84,2.27
0.02,0.04,1.0,-0.02,0.0,-0.0,1.04,2.17
0.02,0.04,1.0,-0.03,-0.01,0.01,1.0,2.47
0.02,0.04,1.0,-0.04,0.01,-0.01,0.89,2.42
0.02,0.05,1.0,-0.04,0.01,0.0,1.03,2.58
0.02,0.04,0.99,-0.02,0.0,0.0,0.88,2.48
0.02,0.04,0.99,-0.02,-0.0,0.01,0.96,2.32
0.01,0.04,0.97,-0.02,-0.0,0.0,0.68,2.28
0.02,0.05,1.01,-0.02,0.01,0.0,1.29,2.7
0.01,0.04,0.95,-0.02,0.01,0.0,0.88,2.53
0.01,0.04,0.98,-0.02,-0.01,0.01,0.53,2.34
0.0,0.04,1.0,-0.01,-0.01,0.0,0.03,2.54
0.02,0.04,0.99,-0.02,-0.0,0.0,1.13,2.21
0.01,0.04,1.0,-0.03,0.01,0.01,0.77,2.3
0.03,0.04,0.99,0.05,0.13,-0.15,1.57,2.54
0.02,0.04,1.01,-0.01,-0.0,-0.0,1.1,2.3
0.02,0.05,1.0,-0.02,-0.01,-0.0,1.07,2.83
0.02,0.05,1.0,-0.03,0.01,0.0,1.0,2.67
0.02,0.05,1.0,-0.03,0.01,-0.01,1.35,2.68
0.02,0.05,1.0,-0.03,0.0,-0.0,1.23,2.69
0.02,0.04,1.0,-0.04,0.01,-0.0,1.38,2.45
0.03,0.04,1.0,-0.03,0.01,-0.0,1.44,2.33
0.02,0.04,0.99,0.04,0.14,-0.15,1.3,2.56
0.01,0.04,0.99,-0.03,0.01,-0.01,0.79,2.43
0.02,0.04,1.0,-0.03,0.02,-0.0,1.02,2.32
0.02,0.04,1.0,-0.03,0.02,-0.0,1.06,2.24
0.02,0.04,1.0,-0.04,0.01,0.0,0.95,2.37
0.01,0.04,1.0,-0.02,-0.0,-0.0,0.73,2.39
0.01,0.05,1.0,-0.01,0.0,-0.01,0.79,2.65
0.02,0.05,1.0,-0.02,0.0,0.0,1.22,2.62
0.02,0.04,1.0,-0.01,0.06,-0.07,1.26,2.51
0.02,0.04,1.0,-0.03,-0.01,0.02,1.4,2.55
0.02,0.04,1.0,-0.06,0.02,-0.01,1.17,2.44
0.02,0.05,1.0,-0.03,0.0,0.0,1.22,2.68
0.02,0.05,1.0,0.0,0.09,-0.08,1.21,2.64
0.02,0.04,1.0,-0.05,-0.02,0.02,1.18,2.51
0.02,0.04,1.0,-0.03,-0.02,0.01,1.4,2.33
0.02,0.04,1.0,-0.04,0.01,0.0,0.99,2.36
0.02,0.04,0.99,-0.08,-0.05,0.05,0.95,2.46
0.02,0.04,1.0,-0.04,-0.02,0.02,0.9,2.29
0.02,0.05,1.0,-0.04,0.01,-0.01,1.25,2.71
0.02,0.05,1.0,-0.04,0.0,0.0,1.02,2.7
0.02,0.04,1.0,-0.03,0.0,-0.0,1.01,2.46
0.02,0.05,1.0,-0.02,-0.01,-0.0,1.09,2.58
0.02,0.04,1.0,-0.03,0.01,-0.0,0.98,2.48
0.02,0.04,0.99,-0.03,0.01,-0.01,1.16,2.52
0.02,0.04,1.0,-0.03,0.01,0.0,0.94,2.48
0.02,0.05,1.0,-0.03,-0.0,0.0,1.02,2.79
0.02,0.04,1.0,-0.03,0.01,-0.0,1.14,2.53
0.02,0.04,1.0,-0.03,0.02,-0.0,1.0,2.43
0.02,0.04,1.0,-0.06,0.0,-0.0,0.89,2.46
0.02,0.05,1.0,0.03,0.13,-0.14,1.08,2.64
0.02,0.04,1.0,-0.04,0.0,-0.0,1.15,2.34
0.02,0.04,0.99,-0.03,0.01,0.01,1.17,2.52
0.02,0.05,1.0,-0.03,0.0,0.01,1.17,2.66
0.02,0.04,1.0,-0.03,-0.0,0.01,1.13,2.46
0.02,0.05,1.0,0.03,0.15,-0.16,1.39,2.61
0.02,0.04,1.0,-0.04,0.01,-0.0,1.23,2.41
0.02,0.04,1.0,-0.03,0.01,0.0,1.06,2.57
0.02,0.05,1.0,-0.02,-0.0,0.0,1.24,2.6
0.02,0.04,0.99,-0.03,-0.0,0.0,0.98,2.49
0.02,0.04,1.0,-0.03,0.02,-0.0,0.93,2.37
0.02,0.05,1.0,-0.03,0.0,0.01,1.01,2.61
0.02,0.04,1.0,-0.03,0.0,-0.0,1.18,2.15
0.02,0.04,1.0,-0.03,0.01,-0.01,1.25,2.55
0.02,0.05,1.0,-0.04,0.02,0.01,0.98,2.74
0.02,0.04,1.0,-0.05,0.02,-0.0,1.18,2.48
0.02,0.05,1.0,-0.02,0.0,-0.0,1.22,2.59
0.02,0.04,1.0,-0.03,-0.0,0.0,0.93,2.55
0.02,0.05,1.0,-0.04,0.02,-0.0,1.28,2.64
0.02,0.05,1.0,-0.03,0.01,0.01,1.26,2.78
0.02,0.04,1.0,-0.03,0.01,-0.0,1.36,2.54
0.02,0.05,1.0,-0.02,0.0,0.0,1.09,2.66
0.02,0.05,0.99,-0.03,0.01,-0.0,1.23,2.69
0.03,0.05,1.0,-0.03,0.01,-0.0,1.57,2.82
0.02,0.05,1.0,-0.02,0.01,-0.0,0.96,2.7
0.02,0.05,1.0,-0.03,0.02,-0.03,1.25,2.7
0.02,0.05,1.0,-0.05,0.01,0.01,1.33,2.72
0.02,0.04,0.98,-0.04,0.01,0.01,1.23,2.44
0.02,0.04,1.0,-0.06,0.0,0.0,1.33,2.3
0.02,0.04,1.0,-0.05,-0.02,0.01,1.29,2.43
0.02,0.05,1.0,-0.06,0.02,-0.0,0.9,2.6
0.02,0.05,1.0,-0.03,0.01,0.01,0.87,2.84
0.03,0.04,0.99,-0.03,0.0,0.0,1.69,2.55
0.02,0.05,1.0,-0.02,-0.0,0.01,1.09,2.93
0.03,0.05,1.01,-0.03,-0.0,0.01,1.53,2.57
0.02,0.05,1.01,-0.03,0.01,-0.0,1.38,2.63
0.02,0.05,0.99,-0.06,-0.02,0.01,1.12,2.73
0.02,0.05,1.0,-0.05,-0.02,0.02,1.05,2.6
0.02,0.05,1.0,-0.05,0.02,0.0,1.35,3.14
0.03,0.05,1.0,-0.04,0.01,0.0,1.49,2.9
0.02,0.05,0.99,-0.02,-0.0,0.01,1.32,2.78
0.02,0.05,1.0,-0.03,-0.01,0.01,1.41,2.77
0.02,0.05,0.99,-0.04,0.01,-0.0,1.15,2.88
0.02,0.05,0.99,-0.03,0.01,-0.0,1.19,2.83
0.02,0.04,1.0,-0.02,0.0,-0.0,1.08,2.55
0.02,0.05,1.0,-0.02,-0.0,0.01,1.11,2.86
0.02,0.05,1.0,-0.03,-0.0,-0.0,0.98,2.65
0.02,0.05,1.0,-0.03,0.01,0.01,1.08,2.61
0.02,0.05,1.0,-0.03,0.01,0.0,1.05,2.57
0.02,0.05,1.0,-0.03,-0.01,0.01,1.04,2.59
0.02,0.05,1.0,-0.05,0.0,-0.0,1.13,2.71
0.02,0.05,1.0,-0.03,0.01,-0.0,1.02,2.85
0.02,0.05,0.99,-0.03,0.01,-0.01,1.24,2.73
0.02,0.05,1.0,0.07,0.19,-0.18,1.31,2.91
0.02,0.05,1.0,-0.03,-0.01,-0.0,1.16,2.73
0.02,0.05,1.0,-0.03,0.0,-0.01,1.16,2.6
0.02,0.05,1.0,-0.02,0.0,0.01,1.04,2.59
0.02,0.04,1.0,-0.03,-0.0,0.0,1.03,2.51
0.02,0.04,0.99,-0.03,-0.0,-0.0,0.98,2.52
0.02,0.05,1.01,-0.03,0.01,-0.0,1.02,2.58
0.02,0.05,1.0,-0.03,0.01,0.0,1.29,2.86
0.01,0.05,1.0,0.03,0.14,-0.14,0.79,2.6
0.02,0.05,1.01,-0.03,0.0,-0.01,0.98,2.73
0.02,0.05,1.0,-0.04,0.02,0.0,1.15,2.83
0.02,0.05,1.0,-0.03,0.02,0.0,1.24,2.72
0.02,0.05,1.0,-0.04,0.02,0.0,1.15,2.69
0.02,0.05,1.0,-0.02,-0.0,-0.0,1.27,2.89
0.02,0.05,1.0,-0.04,0.02,-0.01,1.05,2.6
0.03,0.05,1.0,-0.04,0.01,0.0,1.46,2.76
0.02,0.05,1.0,-0.02,-0.0,-0.0,1.02,2.99
0.02,0.05,1.0,-0.02,-0.01,0.01,1.42,2.79
0.03,0.05,1.0,-0.04,0.02,-0.0,1.45,2.84
0.02,0.05,0.99,-0.02,0.0,0.0,1.36,2.76
0.02,0.05,0.99,-0.02,0.01,-0.0,1.38,2.61
0.02,0.05,1.0,-0.02,-0.01,0.01,1.11,2.89
0.02,0.05,1.0,-0.03,-0.01,0.01,1.23,2.69
0.02,0.05,0.99,-0.05,0.02,0.01,1.29,2.89
0.02,0.05,1.0,-0.04,0.01,-0.02,1.18,2.89
0.02,0.05,1.0,-0.03,-0.01,0.01,1.23,2.81
0.02,0.05,0.99,-0.05,0.02,-0.0,1.05,2.93
0.02,0.05,1.0,-0.03,0.01,0.0,1.1,2.81
0.03,0.05,1.01,-0.03,-0.01,0.0,1.75,2.91
0.02,0.05,1.0,0.04,0.14,-0.15,1.11,2.68
0.02,0.05,1.0,-0.03,0.01,-0.01,1.21,2.82
0.02,0.05,1.0,-0.03,0.01,-0.0,1.09,2.7
0.02,0.05,0.99,-0.04,0.01,-0.0,1.35,2.74
0.03,0.05,1.0,-0.02,-0.01,0.0,1.52,3.04
0.02,0.05,1.0,-0.02,0.01,-0.0,1.01,3.01
0.02,0.05,1.0,-0.02,0.01,0.0,1.4,2.94
0.02,0.05,1.0,-0.04,0.0,-0.0,1.05,2.72
0.02,0.05,0.99,-0.02,-0.0,-0.01,1.38,2.78
0.02,0.05,1.0,-0.02,0.01,0.0,0.87,2.69
0.02,0.05,0.99,-0.03,0.02,0.01,1.18,3.03
0.03,0.05,1.0,-0.02,0.0,0.0,1.48,3.0
0.02,0.05,1.0,-0.02,0.0,0.01,1.39,2.6
0.03,0.05,1.0,0.03,0.13,-0.16,1.47,2.98
0.03,0.05,0.99,-0.04,0.01,-0.01,1.44,2.91
0.02,0.05,1.0,-0.03,0.0,0.0,1.33,2.61
0.02,0.05,0.99,-0.03,-0.01,-0.0,1.01,2.6
0.03,0.05,1.0,-0.02,0.0,0.01,1.45,2.92
0.02,0.05,1.0,-0.04,0.03,-0.0,1.05,2.69
0.02,0.05,0.99,-0.02,0.0,0.01,1.12,2.93
0.02,0.05,0.99,0.03,0.15,-0.15,1.17,2.77
0.02,0.05,1.0,-0.03,0.02,-0.01,1.22,3.12
0.02,0.05,1.0,-0.05,0.01,0.0,1.4,2.68
0.03,0.05,1.0,-0.03,0.02,-0.0,1.52,2.94
0.02,0.05,0.99,-0.03,0.0,-0.0,1.35,3.04
0.03,0.05,1.0,-0.02,-0.0,0.0,1.52,2.74
0.03,0.05,1.0,-0.03,0.02,0.0,1.45,2.66
0.02,0.05,1.0,-0.03,0.01,0.01,1.31,2.95
0.02,0.05,1.0,-0.03,0.01,-0.0,1.36,2.88
0.02,0.05,0.99,-0.03,0.0,-0.0,1.35,3.01
0.02,0.05,1.0,-0.02,0.01,-0.01,1.12,2.92
0.03,0.05,1.0,-0.03,0.01,0.0,1.44,2.91
0.02,0.05,1.0,-0.03,0.01,-0.0,1.17,2.73
0.02,0.05,1.0,-0.02,0.01,-0.0,1.41,2.84
0.02,0.05,0.99,-0.03,0.02,-0.0,1.35,2.93
0.02,0.05,0.99,-0.03,0.01,0.01,1.18,2.81
0.03,0.05,1.0,-0.03,0.01,0.0,1.55,2.98
0.02,0.05,1.0,-0.02,-0.0,-0.0,1.31,2.89
0.03,0.05,1.0,-0.02,0.0,-0.0,1.57,2.8
0.02,0.05,1.0,-0.02,0.0,-0.0,1.33,2.68
0.02,0.05,1.0,-0.03,0.02,-0.03,1.2,2.94
0.02,0.05,1.0,-0.02,-0.01,0.01,1.33,2.68
0.02,0.05,1.0,-0.05,-0.01,0.0,1.28,2.69
0.02,0.05,1.0,-0.05,0.01,-0.0,1.22,2.94
0.02,0.05,1.0,-0.04,0.0,0.0,1.28,2.95
0.02,0.05,1.0,-0.02,-0.0,0.0,1.38,2.94
0.02,0.05,1.0,-0.03,0.01,-0.0,1.24,2.85
0.02,0.05,1.0,-0.03,0.01,0.0,1.43,3.08
0.03,0.05,1.0,-0.04,0.0,0.0,1.46,2.91
0.02,0.05,1.0,-0.03,-0.01,0.0,1.32,3.03
0.02,0.05,1.0,-0.03,0.0,-0.0,1.14,3.01
0.02,0.05,1.0,-0.03,0.01,0.0,1.25,2.75
0.02,0.05,1.0,-0.08,-0.06,0.07,1.05,2.92
0.02,0.05,1.0,-0.04,-0.01,0.02,1.0,2.93
0.03,0.06,1.0,-0.03,-0.0,-0.01,1.84,3.25
0.02,0.06,1.0,-0.03,0.01,-0.0,1.32,3.52
0.03,0.04,0.99,-0.04,0.01,-0.0,1.58,2.58
0.02,0.05,1.0,-0.03,-0.01,0.01,1.3,3.11
0.02,0.05,1.0,-0.04,0.0,-0.0,1.37,2.87
0.02,0.05,1.01,-0.02,0.01,-0.0,1.22,2.98
0.03,0.05,1.0,-0.03,0.01,-0.0,1.45,3.01
0.02,0.06,1.0,0.04,0.13,-0.14,1.3,3.17
0.03,0.05,1.01,-0.02,-0.01,-0.0,1.45,2.81
0.03,0.05,1.0,-0.02,0.0,0.0,1.5,2.72
0.02,0.05,1.0,-0.02,0.0,0.0,1.22,2.6
0.03,0.05,1.0,-0.03,-0.0,0.0,1.46,2.97
0.02,0.05,1.0,-0.02,0.0,0.0,1.14,2.97
0.02,0.05,1.0,-0.03,0.01,-0.0,1.35,2.71
0.02,0.05,1.0,-0.04,0.01,0.01,1.29,2.98
0.02,0.05,1.0,-0.03,-0.01,0.0,1.25,2.94
0.03,0.05,1.01,-0.03,-0.0,-0.0,1.55,2.79
0.01,0.05,1.01,-0.02,0.02,-0.0,0.63,2.86
0.02,0.05,0.99,-0.03,0.03,0.0,1.2,3.13
0.03,0.05,1.0,-0.02,0.01,0.0,1.63,2.87
0.01,0.05,1.0,-0.03,-0.0,0.01,0.48,2.59
0.01,0.06,0.99,-0.05,0.01,-0.0,0.85,3.25
0.01,0.05,1.01,-0.05,-0.0,0.01,0.62,3.09
0.03,0.05,1.01,0.03,0.13,-0.15,1.61,2.94
0.03,0.06,1.0,-0.02,-0.0,-0.0,1.76,3.22
0.02,0.05,1.0,-0.02,0.01,-0.0,1.2,2.94
0.02,0.04,1.01,-0.02,0.03,0.0,1.37,2.55
0.1,0.04,1.01,-0.03,0.01,-0.05,5.48,2.32
0.12,0.01,1.01,-0.03,0.0,-0.2,6.56,0.35
0.12,0.03,0.99,-0.0,-0.03,-0.37,7.07,1.44
0.05,0.05,1.02,-0.02,-0.02,-0.49,3.03,2.67
-0.01,0.06,1.0,-0.01,-0.03,-0.47,-0.68,3.6
-0.05,0.07,0.99,-0.02,-0.02,-0.37,-2.83,4.24
-0.06,0.07,1.0,-0.0,0.0,-0.24,-3.32,4.11
-0.05,0.07,1.0,-0.03,0.01,-0.1,-2.83,4.2
-0.03,0.06,0.99,-0.06,-0.01,0.01,-1.81,3.73
0.03,0.05,0.98,0.08,0.21,-0.22,1.53,3.15
0.03,0.05,1.01,-0.05,0.03,-0.0,1.87,2.83
0.02,0.06,0.99,-0.02,0.0,0.0,1.03,3.31
0.03,0.05,1.01,-0.03,0.01,0.0,1.56,3.0
0.03,0.06,0.99,0.04,0.13,-0.14,1.59,3.25
0.03,0.05,1.0,-0.03,0.01,-0.01,1.93,3.04
0.03,0.05,1.0,-0.03,0.0,0.01,1.46,2.96
0.02,0.05,1.0,-0.08,-0.03,0.03,1.21,2.87
0.04,0.05,0.99,0.02,0.13,-0.12,2.09,2.89
0.02,0.05,0.99,-0.03,-0.0,0.0,0.94,3.08
0.03,0.05,0.99,-0.02,0.01,0.0,1.79,3.03
0.03,0.05,1.0,-0.01,-0.0,-0.0,1.74,2.73
0.05,0.05,1.0,-0.06,-0.06,0.04,2.74,2.94
0.06,0.04,1.0,-0.04,-0.02,-0.06,3.44,2.44
0.07,0.04,1.0,-0.05,0.0,-0.15,4.0,2.44
0.05,0.05,1.01,-0.04,-0.04,-0.21,2.93,2.61
0.08,0.01,1.02,-0.03,0.02,-0.27,4.52,0.79
-0.03,0.1,1.03,-0.03,0.08,-0.22,-1.65,5.45
0.01,0.05,1.02,-0.05,0.11,-0.06,0.82,2.96
0.19,-0.01,1.01,-0.04,0.14,-0.03,10.42,-0.4
0.17,-0.05,1.02,-0.02,0.06,-0.06,9.3,-2.95
0.11,-0.05,0.99,-0.04,0.02,-0.11,6.56,-2.75
0.04,-0.01,1.0,-0.05,0.05,-0.12,2.47,-0.84
0.05,0.01,0.97,-0.09,0.05,-0.15,3.1,0.3
0.07,0.02,0.95,-0.14,-0.0,-0.16,4.08,1.2
0.05,-0.0,0.93,-0.23,-0.02,-0.15,2.86,-0.2
0.01,-0.02,0.96,-0.31,0.01,-0.12,0.71,-1.38
-0.01,-0.06,1.04,-0.33,-0.01,-0.07,-0.74,-3.09
0.02,-0.06,1.02,-0.28,-0.06,-0.03,1.11,-3.56
0.06,-0.05,1.07,-0.23,-0.08,-0.02,3.21,-2.42
0.06,-0.07,0.99,-0.21,-0.09,-0.03,3.5,-3.85
0.09,-0.05,0.99,-0.21,-0.08,-0.05,5.12,-2.73
0.08,-0.02,0.98,-0.25,-0.12,-0.09,4.86,-1.35
0.01,-0.0,0.97,-0.29,-0.1,-0.1,0.31,-0.0
-0.04,0.03,1.03,-0.32,-0.15,-0.07,-2.46,1.85
-0.04,0.07,1.02,-0.3,-0.16,-0.04,-2.34,3.78
-0.06,0.05,1.0,-0.3,-0.19,-0.03,-3.17,3.04
-0.08,0.06,0.99,-0.29,-0.2,0.03,-4.78,3.2
-0.09,0.05,1.04,-0.29,-0.23,0.08,-4.69,2.88
-0.04,0.08,1.0,-0.28,-0.26,0.12,-2.22,4.41
-0.02,0.07,1.01,-0.28,-0.26,0.18,-1.08,4.25
0.0,0.05,0.99,-0.27,-0.29,0.27,0.17,3.1
0.03,0.04,1.03,-0.25,-0.28,0.33,1.54,2.25
0.07,-0.01,1.05,-0.23,-0.29,0.38,4.06,-0.32
0.15,-0.03,1.04,-0.22,-0.38,0.39,7.98,-1.85
0.2,-0.01,0.96,-0.22,-0.36,0.36,11.75,-0.49
0.24,0.02,1.02,-0.24,-0.36,0.31,13.44,1.26
0.27,-0.01,1.05,-0.25,-0.35,0.27,14.32,-0.76
0.27,-0.05,1.0,-0.22,-0.38,0.17,15.05,-2.48
0.25,-0.04,0.99,-0.23,-0.35,0.09,14.41,-2.48
0.17,0.01,1.11,-0.23,-0.39,0.04,8.66,0.69
0.14,0.03,1.09,-0.25,-0.53,0.0,7.42,1.76
0.11,0.05,1.03,-0.3,-0.7,0.01,5.96,3.01
0.08,0.07,1.07,-0.39,-0.78,0.05,4.11,3.94
0.04,0.08,1.12,-0.45,-0.95,0.1,2.22,3.96
0.02,0.06,1.15,-0.44,-1.01,0.16,1.15,3.13
-0.05,0.04,1.13,-0.41,-1.21,0.22,-2.43,1.85
-0.03,0.02,1.14,-0.38,-1.4,0.25,-1.56,0.77
-0.06,0.01,1.11,-0.38,-1.57,0.29,-3.04,0.65
-0.05,-0.02,1.1,-0.41,-1.78,0.35,-2.73,-0.79
-0.08,-0.03,1.07,-0.44,-1.89,0.45,-4.17,-1.6
-0.17,-0.01,1.06,-0.44,-2.08,0.57,-9.33,-0.28
-0.24,0.0,1.08,-0.42,-2.22,0.75,-12.59,0.24
-0.27,-0.02,1.12,-0.38,-2.38,0.97,-13.49,-0.83
-0.27,-0.01,1.13,-0.33,-2.63,1.22,-13.43,-0.48
-0.22,-0.0,1.14,-0.23,-2.88,1.43,-10.77,-0.18
-0.21,-0.02,1.1,-0.14,-3.08,1.6,-10.71,-1.1
-0.15,-0.02,1.06,-0.05,-3.24,1.74,-7.79,-1.33
0.02,0.03,1.03,0.02,-3.36,1.86,1.15,1.81
0.09,0.06,0.98,0.07,-3.39,1.96,5.33,3.3
0.09,0.04,0.93,0.09,-3.29,2.07,5.73,2.39
0.08,0.02,0.91,0.08,-3.13,2.2,5.05,1.37
0.23,-0.04,0.99,0.08,-2.92,2.26,12.91,-2.09
0.44,-0.05,1.02,0.13,-2.64,2.02,23.24,-2.85
0.52,0.01,1.09,0.18,-2.19,1.48,25.55,0.51
0.39,0.07,1.12,0.23,-1.56,1.14,19.17,3.35
0.4,0.06,1.19,0.26,-1.02,0.93,18.69,2.71
0.37,0.03,1.24,0.32,-0.63,0.62,16.51,1.43
0.27,0.02,1.26,0.33,-0.24,0.43,11.98,0.8
0.25,-0.01,1.31,0.41,0.3,0.24,10.68,-0.38
0.22,0.0,1.26,0.46,0.68,0.06,9.91,0.02
0.16,0.02,1.27,0.51,1.07,-0.11,7.2,1.07
0.17,0.04,1.23,0.55,1.52,-0.29,7.82,1.67
0.23,0.02,1.18,0.57,1.97,-0.5,10.81,1.11
0.24,0.0,1.09,0.59,2.54,-0.79,12.45,0.14
0.27,-0.04,0.97,0.57,3.24,-1.09,15.53,-2.36
0.28,-0.08,0.84,0.55,3.92,-1.33,18.39,-5.36
0.23,-0.11,0.76,0.44,4.24,-1.51,16.72,-8.17
0.26,-0.22,0.69,0.29,4.25,-1.67,19.41,-16.98
0.16,-0.24,0.67,0.11,4.01,-1.81,12.48,-19.3
0.11,-0.19,0.57,-0.07,3.75,-1.87,10.09,-18.27
-0.09,-0.11,0.63,-0.3,3.37,-1.81,-8.44,-10.16
-0.27,-0.02,0.57,-0.52,2.86,-1.6,-25.61,-1.4
-0.36,0.03,0.59,-0.78,2.39,-1.25,-31.04,2.76
-0.26,0.06,0.64,-1.02,1.87,-0.8,-21.88,5.11
